ID_TURMA;CO_ENTIDADE;CO_PESSOA_FISICA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu;defasagem_idade_serie;flag_defasado;n_reprovacoes_prev;abandono_previo;anos_observados;reprovou_ano_ant;tem_historico;mudou_municipio;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_BANHEIRO;IN_BANHEIRO_PNE;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_COMPUTADOR;IN_EQUIP_MULTIMIDIA;IN_DESKTOP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;IN_INTERNET_ALUNOS;IN_ACESSO_INTERNET_COMPUTADOR;IN_ALIMENTACAO;QT_PROF_COORDENADOR;QT_PROF_FONAUDIOLOGO;QT_PROF_NUTRICIONISTA;QT_PROF_PSICOLOGO;QT_PROF_PEDAGOGIA;indice_infra;tamanho_escola;apoio_por_aluno;TX_HR_INICIAL;tamanho_turma;turno
20000008;11000001;1000000044;200000035;2019;17;2;3;1;;00001516;00000001;00000006;00004333;1;0;1;0;;;;;;0;;;;0;1;;0;2;5;1;0;0;1;0;0;;;0;0;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;42.1764755975455;tarde
20000008;11000001;1000000177;200000156;2019;18;1;1;1;;00004074;00000001;00000002;;1;0;0;;;;;0;0;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;42.1764755975455;tarde
20000008;11000001;1000000377;200000326;2019;14;1;0;1;;00004011;00000002;00000007;00002348;1;0;1;;0;1;0;;;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;42.1764755975455;tarde
20000008;11000001;1000000662;200000542;2019;11;2;1;1;;00004221;00000002;00000001;00000372;2;0;0;;;;;0;;;;;;0;1;1;;2;5;1;0;0;1;0;0;;;0;0;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;42.1764755975455;tarde
20000008;11000001;1000000700;200000574;2019;6;1;1;1;;00001796;00000002;00000023;;1;0;0;;;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;42.1764755975455;tarde
20000008;11000001;1000000808;200000661;2019;13;1;1;1;;00004499;00000002;;00003119;1;0;0;;;;;;;0;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;42.1764755975455;tarde
20000009;11000001;1000000285;200000250;2019;16;2;2;1;;00000008;00000002;;00002278;1;1;0;;;1;;;;0;;;;0;1;0;0;15;5;1;0;0;1;0;0;9;1;0;0;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;17.461612690473;tarde
20000009;11000001;1000000696;200000571;2019;9;1;1;1;;00000344;00000001;00000007;00001295;1;0;0;;;;;;;0;;;;0;1;0;;15;5;1;0;0;1;0;0;2;1;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;17.461612690473;tarde
20000009;11000001;1000000818;200000670;2019;15;2;1;1;;00000214;00000002;00000001;00000430;1;0;0;;;;0;;;0;;0;;0;1;0;0;15;5;1;0;0;1;0;1;8;1;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;17.461612690473;tarde
20000010;11000001;1000000624;200000510;2019;16;2;3;1;;00004688;00000001;00000001;;1;0;1;0;0;;;;;;;;;;1;0;0;2;5;1;0;0;1;0;0;;;0;1;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;19;29.6671495373594;noite
20000011;11000001;1000000070;200000060;2019;15;2;1;1;;00001353;00000001;00000002;00003896;1;0;0;;;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;1;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;32.2923534325091;manha
20000011;11000001;1000000885;200000727;2019;16;1;3;1;;00004051;00000001;;;1;0;;;;;;;;;0;;;0;1;0;0;2;5;1;0;0;1;0;1;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;32.2923534325091;manha
20000011;11000001;1000000889;200000730;2019;19;2;3;1;;00005404;00000002;;;1;0;0;;;;;1;;0;;;;1;1;0;0;2;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;32.2923534325091;manha
20000012;11000001;1000000147;200000130;2019;24;2;1;1;;00003498;00000002;;00001968;1;0;0;;0;;;;;;0;;;0;1;0;0;18;5;1;0;0;1;0;1;14;1;0;0;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;11;18.0591233135201;manha
20000012;11000001;1000000261;200000229;2019;14;2;0;1;;00000553;00000002;;00004063;1;0;0;;0;;;0;;;;;;0;1;0;0;18;5;1;0;0;1;0;0;4;1;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;11;18.0591233135201;manha
20000012;11000001;1000000530;200000438;2019;5;1;0;1;;00000026;00000002;00000025;;1;0;0;;;0;;;;0;;;;0;1;;0;18;5;1;0;0;1;0;0;-5;0;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;11;18.0591233135201;manha
20000012;11000001;1000000601;200000493;2019;13;2;1;1;;00003073;00000002;;00000616;1;0;0;0;;;;;;;;;;0;1;0;0;18;5;1;0;0;1;0;0;3;1;0;0;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;11;18.0591233135201;manha
20000012;11000001;1000000842;200000690;2019;14;2;1;1;;00002147;00000001;00000024;00005355;1;0;0;;;;;;;;;;;0;1;0;;18;5;1;0;0;1;0;0;4;1;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;11;18.0591233135201;manha
20000012;11000001;1000001133;200000946;2019;16;2;2;1;;00000146;00000002;;;1;0;0;;;;;;;;0;0;;0;1;0;0;18;5;1;0;0;1;0;1;6;1;0;0;0;;0;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;11;18.0591233135201;manha
20000013;11000001;1000000074;200000064;2019;12;2;0;1;;00001913;00000001;;;1;0;1;;;;0;;;;;;0;0;1;;0;;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;24.8409324118402;manha
20000013;11000001;1000000543;200000450;2019;16;1;3;1;;00000092;00000001;;;1;0;0;;;;;0;;;0;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;24.8409324118402;manha
20000013;11000001;1000000839;200000688;2019;15;2;3;1;;00003695;00000002;00000023;00001137;1;0;0;0;;;;;;;;;0;0;1;0;0;;5;1;0;0;1;0;0;;;0;1;2;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;24.8409324118402;manha
20000013;11000001;1000000896;200000736;2019;17;2;3;1;;00001707;00000001;00000019;00004682;1;0;0;;;;;;;;;;;;1;0;0;;5;1;0;0;1;0;0;;;1;0;2;1;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;7;24.8409324118402;manha
20000014;11000001;1000000243;200000212;2019;12;1;3;1;;00003833;00000002;00000002;;1;0;1;;0;1;;0;;0;0;;0;0;1;0;0;15;5;1;0;0;1;0;0;5;1;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;30.1809159162222;tarde
20000014;11000001;1000000820;200000672;2019;12;2;1;1;;00002952;00000001;00000017;;2;0;0;;;0;;;;;0;;;0;1;0;0;15;5;1;0;0;1;0;0;5;1;0;0;2;0;1;;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;30.1809159162222;tarde
20000014;11000001;1000001085;200000900;2019;7;1;0;1;;00000195;00000002;00000007;00001290;1;0;0;0;;;;0;;;;0;;0;1;0;;15;5;1;0;0;1;0;0;0;0;0;0;1;0;1;1;3;1;;;;1;1;1;1;;;;0;;;0;0;;0;;1;;0;0;0;2;0.555555555555556;32;0.0625;13;30.1809159162222;tarde
20000015;11000002;1000000039;200000031;2019;18;1;1;1;;00001032;00000001;00000006;00001876;1;0;0;;;1;;0;;;;;;0;1;0;;19;5;1;0;0;1;0;0;7;1;0;0;2;0;1;1;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;13;10.9646038690116;tarde
20000015;11000002;1000000201;200000177;2019;9;1;3;1;;00001780;00000001;00000010;00005365;1;0;0;;;;;;0;;;;;0;1;0;0;19;5;1;1;0;1;0;0;-2;0;0;0;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;13;10.9646038690116;tarde
20000015;11000002;1000000257;200000226;2019;9;1;1;1;;00000043;00000001;00000001;;1;0;1;0;0;;;;;;;;;0;1;0;0;19;5;1;0;0;1;0;1;-2;0;0;0;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;13;10.9646038690116;tarde
20000015;11000002;1000000484;200000403;2019;4;1;1;1;;00000219;00000002;00000011;00003554;1;0;0;;;;;;;;;;0;0;1;0;0;19;5;1;0;0;1;0;0;-7;0;1;0;2;1;1;1;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;13;10.9646038690116;tarde
20000015;11000002;1000001187;200001000;2019;4;2;1;1;;00004048;00000002;00000008;;1;0;0;;;;;;;;;0;;0;1;0;0;19;5;1;0;0;1;0;0;-7;0;0;0;0;;0;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;13;10.9646038690116;tarde
20000016;11000002;1000000132;200000115;2019;8;1;0;1;;00001127;00000001;00000005;00005033;2;0;0;;;;0;;;;0;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;2;0;1;1;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;33.2315488150343;manha
20000016;11000002;1000000545;200000452;2019;6;1;3;1;;00004099;00000002;;;1;0;0;;0;1;;;0;;0;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;33.2315488150343;manha
20000016;11000002;1000000898;200000738;2019;7;1;0;1;;00000177;00000002;;00002362;2;0;0;;;;;0;;;;;0;0;1;;0;;5;1;0;0;1;0;0;;;0;1;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;33.2315488150343;manha
20000016;11000002;1000001140;200000953;2019;15;1;1;1;;00004151;00000002;00000026;00002789;2;0;0;;;;;;;;;;0;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;0;;0;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;33.2315488150343;manha
20000017;11000002;1000000864;200000708;2019;11;1;1;1;;00002472;00000002;00000006;;1;0;0;;;;;;;0;;;;0;1;0;;25;5;1;0;0;1;0;0;-4;0;0;0;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;0.424525998532772;manha
20000017;11000002;1000001065;200000880;2019;10;2;3;1;;00004481;00000002;00000018;00001441;1;0;1;;;;;;0;;0;;;0;1;0;0;25;5;1;0;0;1;0;0;-5;0;0;0;1;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;0.424525998532772;manha
20000017;11000002;1000001111;200000924;2019;9;1;1;1;;00002102;00000002;;00001875;1;0;0;;;;0;;0;0;;;;0;1;0;0;25;5;1;0;0;1;0;0;-6;0;0;0;0;;0;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;0.424525998532772;manha
20000018;11000002;1000000080;200000069;2019;18;1;3;1;;00000296;00000001;00000002;00000676;1;0;0;;;;0;;;;0;;;0;1;0;0;39;5;1;0;0;1;0;0;;;0;0;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;12;14.5957127274014;tarde
20000018;11000002;1000000914;200000752;2019;6;2;3;1;;00004320;00000002;;00003056;1;0;0;;;;;;;0;;;;0;1;0;;39;5;1;0;0;1;0;0;;;0;0;2;0;1;1;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;12;14.5957127274014;tarde
20000019;11000002;1000000262;200000230;2019;13;1;1;1;;00004734;00000002;00000021;;1;0;1;;;;;;;0;;;0;0;1;0;0;3;5;1;0;0;1;0;0;;;0;0;2;0;1;;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;11.7852961891331;manha
20000019;11000002;1000000295;200000259;2019;14;2;1;1;;00000192;00000002;00000021;00003118;2;0;0;0;;;;0;;;;;;0;1;0;0;3;5;1;0;0;1;0;0;;;0;0;2;0;1;1;2;1;;;1;;0;1;1;0;;;0;;;;1;;;0;1;;0;0;;;0.555555555555556;36;0;7;11.7852961891331;manha
