ID_TURMA;CO_ENTIDADE;CO_PESSOA_FISICA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu;defasagem_idade_serie;flag_defasado;n_reprovacoes_prev;abandono_previo;anos_observados;reprovou_ano_ant;tem_historico;mudou_municipio;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_BANHEIRO;IN_BANHEIRO_PNE;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_COMPUTADOR;IN_EQUIP_MULTIMIDIA;IN_DESKTOP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;IN_INTERNET_ALUNOS;IN_ACESSO_INTERNET_COMPUTADOR;IN_ALIMENTACAO;QT_PROF_COORDENADOR;QT_PROF_FONAUDIOLOGO;QT_PROF_NUTRICIONISTA;QT_PROF_PSICOLOGO;QT_PROF_PEDAGOGIA;indice_infra;tamanho_escola;apoio_por_aluno;TX_HR_INICIAL;tamanho_turma;turno
40000003;11000000;1000001324;400000960;2021;9;1;1;1;;00000874;00000004;;00004475;1;0;0;;;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;0;;0;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;7;13.0934523252072;manha
40000004;11000000;1000000027;400000016;2021;23;2;0;1;;00004845;00000007;;00002292;1;0;0;;;;;;;;;;0;0;1;0;1;19;5;1;1;0;1;0;0;12;1;0;0;4;0;1;1;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;7;11.3217629034771;manha
40000004;11000000;1000000329;400000244;2021;8;2;2;1;;00003950;00000007;00000009;00004593;1;0;1;;;;;;;;;;;0;1;0;0;19;5;1;0;0;1;0;0;-3;0;1;0;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;7;11.3217629034771;manha
40000004;11000000;1000001215;400000856;2021;7;2;1;1;;00001771;00000006;00000027;00001589;1;0;1;;;1;;;;;;;;0;1;0;;19;5;1;0;0;1;0;1;-4;0;0;0;1;0;1;1;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;7;11.3217629034771;manha
40000005;11000000;1000001188;400000832;2021;4;2;1;1;;00004722;00000003;00000002;;1;0;1;0;;;;;;;;;;0;1;0;0;14;5;1;0;0;1;0;0;-2;0;0;0;1;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;25.0317142673302;manha
40000006;11000000;1000000065;400000045;2021;18;1;3;1;;00000977;00000007;;;1;0;0;;0;;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;0;10;1;0;0;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000006;11000000;1000000248;400000190;2021;11;2;3;1;;00005055;00000007;;;1;0;0;;;;;;;;;;0;0;1;0;0;16;5;1;0;0;1;0;0;3;1;1;0;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000006;11000000;1000000289;400000218;2021;17;1;3;1;;00002540;00000006;00000018;00004735;1;0;0;;;;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;0;9;1;1;0;4;0;1;1;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000006;11000000;1000000604;400000420;2021;11;1;3;1;;00001921;00000002;;00003862;1;0;0;;;;;;;0;0;;;0;1;0;0;16;5;1;0;0;1;0;0;3;1;0;0;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000006;11000000;1000000832;400000582;2021;17;1;1;1;;00001906;00000006;;;1;1;0;;;;;;0;;;;;0;1;0;0;16;5;1;1;0;1;0;0;9;1;0;0;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000006;11000000;1000001181;400000827;2021;9;2;3;1;;00004603;00000004;00000022;00001225;1;0;0;0;;;0;;;;;;;0;1;0;0;16;5;1;0;0;1;0;0;1;0;0;0;2;0;1;1;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000006;11000000;1000001229;400000869;2021;4;1;0;1;;00004649;00000003;;;1;0;1;;1;;;0;;;;;;0;1;0;0;16;5;1;0;0;1;0;0;-4;0;0;0;1;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;8;31.3480547014624;manha
40000007;11000000;1000000011;400000009;2021;9;2;3;1;;00002090;00000003;;00004434;1;0;0;;;;;0;;0;0;;;0;1;1;0;69;5;1;0;0;1;0;0;;;1;1;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;13;31.9225454431726;tarde
40000007;11000000;1000000757;400000530;2021;18;2;1;1;;00002030;00000003;00000021;00004061;1;0;0;0;;;;;;0;;;;0;1;0;0;69;5;1;0;0;1;0;0;;;0;0;4;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;13;31.9225454431726;tarde
40000007;11000000;1000000923;400000641;2021;16;2;0;1;;00000285;00000005;00000021;00003116;1;0;0;;;;;0;;0;;;;0;1;0;0;69;5;1;0;0;1;0;0;;;0;0;4;0;1;1;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;13;31.9225454431726;tarde
40000007;11000000;1000001142;400000793;2021;5;2;0;1;;00001786;00000004;00000003;;2;0;0;;;;;;;;;0;;0;1;0;0;69;5;1;0;0;1;0;0;;;0;0;2;0;1;;3;2;;1;0;;;;1;;0;1;0;;;0;0;;0;0;1;;0;0;0;0;0.363636363636364;30;0;13;31.9225454431726;tarde
40000008;11000001;1000000039;400000026;2021;20;1;1;1;;00003760;00000001;00000004;00002178;1;0;0;;;;;;;;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;5.68358515854925;manha
40000008;11000001;1000000824;400000578;2021;17;2;1;1;;00003224;00000004;;00004528;1;0;0;0;;1;;;0;;;0;;0;1;;0;1;5;1;0;0;1;0;0;;;0;1;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;5.68358515854925;manha
40000009;11000001;1000000327;400000242;2021;7;2;1;1;;00004180;00000006;;00000373;1;0;0;;;0;;;;0;0;0;0;0;1;0;0;1;6;1;0;0;1;0;0;;;0;1;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000000363;400000268;2021;42;1;1;1;;00002135;00000006;;00000582;1;0;0;;;;;;;0;;;;0;1;0;0;1;6;1;0;0;1;0;0;;;0;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000000469;400000336;2021;22;2;0;1;;00000138;00000005;;;1;0;0;;;;;;;;0;;;0;1;0;0;1;6;1;0;0;1;0;0;;;0;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000000519;400000367;2021;20;2;0;1;;00001228;00000002;00000016;00004576;1;0;0;;;;;;;;0;;;0;1;0;0;1;6;1;0;0;1;0;0;;;0;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000000683;400000477;2021;4;2;1;1;;00001651;00000007;00000006;00001382;1;0;1;;;;;;;0;;;;0;1;0;0;1;6;1;0;0;1;0;0;;;1;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000000993;400000687;2021;22;1;3;1;;00000633;00000003;00000010;00000681;1;0;0;0;;;;0;;;;0;0;0;1;0;0;1;6;1;0;0;1;0;0;;;0;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000001068;400000740;2021;14;2;1;1;;00003350;00000006;00000001;;1;0;0;;;1;;;;;;0;;0;1;0;0;1;6;1;0;0;1;0;0;;;0;0;3;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000009;11000001;1000001198;400000841;2021;9;2;0;1;;00000448;00000001;00000016;00003379;1;0;0;0;;1;;;;0;;;0;0;1;0;0;1;6;1;0;0;1;0;0;;;0;0;1;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;10.700844080653;manha
40000010;11000001;1000000125;400000095;2021;19;1;1;1;;00002974;00000002;00000005;00002463;2;0;0;;;;;;;;;;;0;1;0;0;41;5;1;0;0;1;0;0;5;1;0;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;18;11.166641867836;noite
40000010;11000001;1000000141;400000107;2021;16;1;1;1;;00002780;00000006;;00000573;1;0;0;;;;;;;;;;;0;1;0;0;41;5;1;0;0;1;0;0;2;1;2;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;18;11.166641867836;noite
40000011;11000001;1000000399;400000291;2021;16;1;0;1;;00004228;00000001;00000015;00002952;1;0;0;;;;;;0;;;;;0;1;0;0;27;5;1;0;1;1;0;;-1;0;0;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;9.89104985282756;manha
40000011;11000001;1000000898;400000624;2021;9;1;0;1;;00001540;00000001;00000023;00001425;1;0;1;0;;1;;0;;;;0;;0;1;0;1;27;5;1;0;0;1;0;0;-8;0;0;1;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;9.89104985282756;manha
40000011;11000001;1000000917;400000638;2021;20;2;1;1;;00000205;00000004;00000022;00002644;1;0;0;;;;;;;;;;;0;1;0;0;27;5;1;0;1;1;0;;3;1;0;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;9.89104985282756;manha
40000011;11000001;1000001242;400000879;2021;11;1;0;1;;00002835;00000005;;00001610;2;0;0;;;;0;;;;;0;;0;1;0;0;27;5;1;1;0;1;0;0;-6;0;0;0;1;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;7;9.89104985282756;manha
40000012;11000001;1000000226;400000174;2021;15;2;1;1;;00004453;00000007;00000023;;1;1;0;;;;;;;;;0;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;1;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;13;27.1961600580253;tarde
40000013;11000001;1000000343;400000254;2021;13;2;3;1;;00002445;00000006;;00004442;1;0;0;;1;;0;;;;;;0;0;1;0;0;16;5;1;0;0;1;0;0;5;1;1;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;18;6.1600884430809;noite
40000013;11000001;1000000409;400000298;2021;19;1;3;1;;00002198;00000006;00000001;;1;0;0;;;1;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;0;11;1;1;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;18;6.1600884430809;noite
40000013;11000001;1000000581;400000407;2021;5;1;3;1;;00003462;00000001;00000019;;1;0;0;;0;;;0;0;;0;;;0;1;0;0;16;5;1;0;0;1;0;0;-3;0;0;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;18;6.1600884430809;noite
40000013;11000001;1000001177;400000823;2021;18;1;0;1;;00000397;00000001;;00002578;2;0;0;;;;;0;;;;;;0;1;0;0;16;5;1;0;0;1;0;0;10;1;1;0;2;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;18;6.1600884430809;noite
40000014;11000001;1000000025;400000014;2021;11;1;3;1;;00002804;00000007;00000013;00004328;1;0;1;0;;;;;;;;;;0;1;0;0;20;5;1;0;0;1;0;0;-1;0;0;0;4;0;1;;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;12;31.2702351857442;tarde
40000014;11000001;1000000097;400000075;2021;11;1;0;1;;00004037;00000006;00000008;00001362;1;0;0;;;;0;;;;;;;;1;0;0;20;5;1;0;0;1;0;0;-1;0;0;0;4;0;1;1;3;1;;1;;1;0;1;1;0;;;;1;0;0;;1;;;;0;0;0;;1;0.6;31;0.032258064516129;12;31.2702351857442;tarde
40000015;11000002;1000000028;400000017;2021;12;1;1;1;;00000537;00000003;;00003002;1;0;0;;;;;0;;0;;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;30.697337289108;manha
40000015;11000002;1000000951;400000663;2021;19;2;3;1;;00004425;00000002;00000005;00003113;1;0;0;;;;;1;;;;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;1;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;30.697337289108;manha
40000015;11000002;1000001008;400000696;2021;11;1;1;1;;00002943;00000005;00000002;00004189;1;0;0;;;;0;;;;;;;0;1;0;0;;5;1;0;0;1;0;1;;;0;0;3;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;30.697337289108;manha
40000015;11000002;1000001195;400000839;2021;20;1;3;1;;00003824;00000007;;;2;0;0;0;;;;;;;;0;;0;1;0;0;;5;1;0;0;1;0;1;;;0;0;1;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;30.697337289108;manha
40000015;11000002;1000001247;400000884;2021;16;2;1;1;;00004665;00000004;00000019;00002224;1;0;0;;;;;;;;;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;1;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;30.697337289108;manha
40000016;11000002;1000000192;400000150;2021;18;1;1;1;;00000681;00000002;;00002475;2;0;0;0;0;;;;;;0;;;0;1;0;0;20;5;1;0;0;1;0;0;6;1;1;0;4;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000000236;400000180;2021;16;1;1;1;;00002701;00000006;00000013;00005108;1;0;0;;;;0;;0;;0;;;0;1;0;0;20;5;1;0;0;1;0;0;4;1;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000000252;400000194;2021;15;2;0;1;;00002053;00000003;00000004;;1;0;1;;0;;;0;;;;;0;0;1;0;;20;5;1;0;0;1;0;0;3;1;0;0;4;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000000433;400000314;2021;16;1;0;1;;00000982;00000001;;00004147;1;0;0;;;;0;;;;;;0;0;1;0;0;20;5;1;0;0;1;0;0;4;1;1;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000000468;400000335;2021;19;1;0;1;;00000382;00000002;00000009;00004128;1;1;0;0;0;;;;;;;;0;0;1;0;0;20;5;1;0;0;1;0;0;7;1;1;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000000693;400000485;2021;7;1;0;1;;00004258;00000007;00000008;00000384;2;0;0;;;;;;;;;;;0;1;0;0;20;5;1;0;0;1;0;0;-5;0;0;0;4;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000000808;400000566;2021;15;1;1;1;;00000746;00000007;;;2;0;0;;;;;;;;;;0;0;1;0;0;20;5;1;1;0;1;0;0;3;1;1;0;4;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000016;11000002;1000001222;400000862;2021;19;1;1;1;;00003854;00000002;00000024;;1;0;0;0;;;;;;;0;0;;0;1;0;0;20;5;1;0;0;1;0;0;7;1;0;0;1;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;29.0239526671357;tarde
40000017;11000002;1000000345;400000256;2021;17;2;1;1;;00002498;00000006;00000026;00004855;1;1;0;;;1;;;;;;;;0;1;0;0;41;5;1;0;0;1;0;1;3;1;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;18.458646344603;manha
40000017;11000002;1000000945;400000659;2021;19;1;1;1;;00001935;00000003;00000005;00000888;1;0;0;;;;;;;;;;0;0;1;0;0;41;5;1;0;0;1;0;0;5;1;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;7;18.458646344603;manha
40000018;11000002;1000000094;400000072;2021;5;2;3;1;;00002354;00000007;;;1;0;0;;1;;;;;;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;4;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;16.5391585885081;tarde
40000018;11000002;1000000333;400000247;2021;19;1;1;1;;00002718;00000006;00000001;00002446;1;0;0;;;;;;;;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;16.5391585885081;tarde
40000018;11000002;1000000928;400000646;2021;18;1;3;1;;00002399;00000006;00000002;00004221;2;0;0;;;;0;;;;;;0;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;16.5391585885081;tarde
40000019;11000002;1000000605;400000421;2021;12;1;1;1;;00004724;00000004;;00000795;2;0;0;0;;;;;0;;0;;;0;1;0;1;14;5;1;0;0;1;0;0;6;1;0;0;4;0;1;1;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;24.4054269467015;tarde
40000019;11000002;1000000987;400000685;2021;16;1;3;1;;00001957;00000004;00000009;;1;0;0;;;;;0;;0;;;0;0;1;1;0;14;5;1;0;0;1;0;0;10;1;0;1;4;0;1;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;24.4054269467015;tarde
40000019;11000002;1000001314;400000950;2021;13;2;1;1;;00001052;00000002;00000002;;1;0;0;;0;;;;;;;;;0;1;0;0;14;5;1;0;0;1;0;0;7;1;0;0;0;;0;;3;2;;1;1;1;1;1;;0;0;0;;1;0;0;1;;;;0;0;0;;;;0.538461538461538;28;0;13;24.4054269467015;tarde
