ID_TURMA;CO_ENTIDADE;CO_PESSOA_FISICA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu;defasagem_idade_serie;flag_defasado;n_reprovacoes_prev;abandono_previo;anos_observados;reprovou_ano_ant;tem_historico;mudou_municipio;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_BANHEIRO;IN_BANHEIRO_PNE;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_COMPUTADOR;IN_EQUIP_MULTIMIDIA;IN_DESKTOP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;IN_INTERNET_ALUNOS;IN_ACESSO_INTERNET_COMPUTADOR;IN_ALIMENTACAO;QT_PROF_COORDENADOR;QT_PROF_FONAUDIOLOGO;QT_PROF_NUTRICIONISTA;QT_PROF_PSICOLOGO;QT_PROF_PEDAGOGIA;indice_infra;tamanho_escola;apoio_por_aluno;TX_HR_INICIAL;tamanho_turma;turno
70000004;11000000;1000000405;700000225;2024;19;2;3;1;;00002458;00000002;00000025;;1;0;0;0;;;;;;;;;0;0;1;1;;20;5;1;0;0;1;0;;7;1;0;0;7;0;1;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;13;1.15601165452972;tarde
70000005;11000000;1000000507;700000270;2024;21;1;3;1;;00004077;00000007;00000011;00004906;1;0;0;;;;;;;;;;;0;1;0;0;20;5;1;0;0;1;0;;9;1;0;0;7;0;1;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;7;16.9205079920357;manha
70000005;11000000;1000000679;700000365;2024;16;2;1;1;;00004109;00000005;00000006;00002938;1;0;0;;0;;;;0;;;;;0;1;0;0;20;5;1;0;0;1;0;;4;1;2;0;7;0;1;1;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;7;16.9205079920357;manha
70000005;11000000;1000001263;700000689;2024;8;2;1;1;;00001901;00000007;00000019;;1;0;0;;;;0;;;;;;;0;1;0;0;20;5;1;0;0;1;0;;-4;0;0;1;4;0;1;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;7;16.9205079920357;manha
70000005;11000000;1000001310;700000727;2024;11;2;3;1;;00003123;00000001;;00000464;2;0;0;0;0;;;;;;;;;0;1;0;0;20;5;1;0;0;1;0;;-1;0;0;0;3;0;1;1;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;7;16.9205079920357;manha
70000006;11000000;1000000232;700000134;2024;18;2;1;1;;00001419;00000009;00000014;;1;0;0;;;;;;;0;;;;0;1;0;0;16;5;1;0;0;1;0;;10;1;0;0;7;0;1;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;13;26.6958279354731;tarde
70000006;11000000;1000000494;700000264;2024;15;1;0;1;;00004617;00000009;00000002;;1;0;0;;0;;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;;7;1;0;0;7;0;1;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;13;26.6958279354731;tarde
70000006;11000000;1000001607;700000999;2024;7;2;3;1;;00001216;00000002;00000007;00000437;1;0;0;0;;;;0;;0;;;0;0;1;0;0;16;5;1;0;0;1;0;;-1;0;0;0;0;;0;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;13;26.6958279354731;tarde
70000007;11000000;1000001557;700000949;2024;12;2;1;1;;00001530;00000005;;00000380;1;0;0;;0;;0;;;;;;;0;1;0;0;2;1;1;0;0;1;0;;;;0;0;0;;0;;4;1;;1;1;1;;1;;0;0;0;;1;1;;1;1;0;1;;1;1;0;;1;0.692307692307692;26;0.115384615384615;13;7.84827833878808;tarde
70000008;11000001;1000000157;700000087;2024;20;2;0;1;;00002390;00000009;00000003;;1;0;0;0;0;;;;;;;0;0;0;1;0;;;5;1;0;0;1;0;;;;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;22.3717888491228;manha
70000008;11000001;1000001506;700000899;2024;10;1;1;1;;00002259;00000006;;00005190;1;0;0;0;1;;;;;0;;;;0;1;0;1;;5;1;0;0;1;0;;;;0;0;1;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;22.3717888491228;manha
70000008;11000001;1000001575;700000967;2024;7;2;3;1;;00001754;00000008;00000003;;1;0;0;;0;;;;0;;;;;;1;0;0;;5;1;0;0;1;0;;;;0;0;0;;0;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;22.3717888491228;manha
70000009;11000001;1000000151;700000083;2024;16;2;1;1;;00003498;00000005;00000021;;1;1;0;;;;0;;;0;;;;0;1;1;0;16;5;1;0;0;1;0;;8;1;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;34.7630615173839;tarde
70000009;11000001;1000000871;700000459;2024;25;1;1;1;;00002387;00000001;00000027;;1;0;1;0;;;;;0;;;;;0;1;0;0;16;5;1;0;0;1;0;;17;1;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;34.7630615173839;tarde
70000009;11000001;1000001331;700000741;2024;11;1;1;1;;00001225;00000001;;00001700;1;0;1;0;;;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;;3;1;0;0;3;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;34.7630615173839;tarde
70000009;11000001;1000001473;700000867;2024;9;1;3;1;;00000323;00000009;;00002390;1;0;0;;;;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;;1;0;0;0;1;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;34.7630615173839;tarde
70000010;11000001;1000000236;700000135;2024;19;1;1;1;;00000030;00000004;;00004638;2;0;0;;;;;;;0;;0;;0;1;0;0;2;5;1;0;0;1;0;;;;0;1;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;9;6.47555677744094;manha
70000010;11000001;1000000608;700000324;2024;15;1;3;1;;00002944;00000004;00000004;;1;0;0;;;;;;;;;;;0;1;0;;2;5;1;0;0;1;0;;;;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;9;6.47555677744094;manha
70000010;11000001;1000001033;700000536;2024;15;1;1;1;;00002477;00000005;00000020;00000930;1;0;0;;0;;0;;0;;;0;;0;1;0;0;2;5;1;0;0;1;0;;;;1;0;6;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;9;6.47555677744094;manha
70000010;11000001;1000001273;700000697;2024;8;1;0;1;;00004692;00000002;00000003;00002737;1;0;0;0;;;;;0;;;;;0;1;0;0;2;5;1;0;0;1;0;;;;0;0;4;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;9;6.47555677744094;manha
70000010;11000001;1000001286;700000707;2024;14;2;1;1;;00004572;00000009;00000019;;1;0;1;;;;;0;;;;0;;0;1;;0;2;5;1;0;0;1;0;;;;0;0;3;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;9;6.47555677744094;manha
70000010;11000001;1000001321;700000734;2024;17;2;0;1;;00005278;00000004;00000017;;1;0;0;;0;;;;;;0;;;0;1;;0;2;5;1;0;0;1;0;;;;0;0;3;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;9;6.47555677744094;manha
70000011;11000001;1000000618;700000331;2024;15;2;0;1;;00003987;00000005;;00002765;2;0;0;;;;;;;;;0;;0;1;;0;25;5;1;0;0;1;0;;0;0;1;0;7;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;28.7541062763194;manha
70000011;11000001;1000001342;700000748;2024;15;1;3;1;;00003962;00000009;00000013;00002315;1;0;0;;0;;;;;;;;;0;1;0;0;25;5;1;0;0;1;0;;0;0;0;0;3;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;28.7541062763194;manha
70000012;11000001;1000000742;700000401;2024;14;2;3;1;;00002140;00000007;00000002;00003867;2;0;0;;;1;;;;;0;0;;0;1;0;0;19;4;1;0;0;1;0;;3;1;0;0;7;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;2.23394930362701;tarde
70000012;11000001;1000000905;700000479;2024;29;2;0;1;;00002515;00000008;00000026;00003965;1;0;0;;;;;;;;;;;0;1;0;0;19;4;1;0;0;1;0;;18;1;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;2.23394930362701;tarde
70000012;11000001;1000001289;700000709;2024;10;2;0;1;;00004332;00000008;00000003;00004571;1;0;0;;;;;;0;;;;;0;1;1;0;19;4;1;0;0;1;0;;-1;0;0;0;3;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;2.23394930362701;tarde
70000012;11000001;1000001543;700000935;2024;6;2;3;1;;00003347;00000008;00000027;;1;0;0;;;;;0;;;0;;;0;1;0;0;19;4;1;0;0;1;0;;-5;0;0;0;0;;0;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;2.23394930362701;tarde
70000013;11000001;1000000402;700000224;2024;13;1;1;1;;00004749;00000006;;00001173;1;0;0;;;;;;;;;;;;1;0;0;;4;1;0;0;1;0;;;;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;37.2797166896053;manha
70000013;11000001;1000000941;700000495;2024;14;2;1;1;;00005493;00000007;00000004;;1;1;0;;;;;;;;0;0;;;1;0;1;;4;1;0;0;1;0;;;;1;0;7;1;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;37.2797166896053;manha
70000013;11000001;1000000945;700000498;2024;22;1;1;1;;00004926;00000007;;;1;0;0;;;;;;;;;;;0;1;0;0;;4;1;0;0;1;0;;;;0;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;37.2797166896053;manha
70000013;11000001;1000001360;700000764;2024;15;1;0;1;;00000270;00000009;;00003650;1;0;0;;;;;;;;;;;0;1;0;0;;4;1;0;0;1;0;;;;0;0;3;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;7;37.2797166896053;manha
70000014;11000001;1000000035;700000019;2024;10;2;1;1;;00003723;00000009;00000023;;2;0;1;0;;1;;0;;;;0;;;1;;0;2;5;1;0;0;1;0;;;;1;0;7;0;1;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;6.95192278246395;tarde
70000014;11000001;1000000288;700000168;2024;16;2;2;1;;00003659;00000002;;00001193;2;0;1;;;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;;;;1;0;7;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;6.95192278246395;tarde
70000014;11000001;1000001200;700000637;2024;37;1;3;1;;00000854;00000009;00000005;00003301;1;0;1;0;;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;;;;0;0;4;0;1;1;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;6.95192278246395;tarde
70000014;11000001;1000001586;700000978;2024;17;1;0;1;;00002039;00000009;00000021;;1;0;0;0;;;;;0;;;0;;0;1;0;0;2;5;1;0;0;1;0;;;;0;0;0;;0;;3;1;;1;1;;1;;0;;;;;1;1;1;1;;0;1;;0;0;0;0;0;0.8;33;0;13;6.95192278246395;tarde
70000015;11000002;1000000331;700000189;2024;20;2;3;1;;00001621;00000007;00000023;00003706;1;0;1;;;;0;0;;;;;;0;1;0;0;;5;1;0;0;1;0;;;;0;0;7;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;19;30.2513510588324;noite
70000015;11000002;1000000703;700000382;2024;12;2;0;1;;00004668;00000005;00000002;00001793;1;0;0;;0;;;;;;;;;0;1;0;0;;5;1;0;0;1;0;;;;0;0;7;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;19;30.2513510588324;noite
70000016;11000002;1000000057;700000030;2024;21;2;3;1;;00005088;00000004;;;2;0;0;;;;;;0;;;;;0;1;0;0;20;5;1;0;0;1;0;;9;1;0;0;7;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000016;11000002;1000000108;700000064;2024;14;1;5;1;;00004040;00000002;;00005369;1;0;0;;;;;;;0;;;;0;1;0;0;20;5;1;0;0;1;0;;2;1;0;0;7;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000016;11000002;1000000998;700000521;2024;15;2;0;1;;00001757;00000003;;00005293;1;0;0;;;;;;;;;;;0;1;0;0;20;5;1;0;0;1;0;;3;1;1;0;7;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000016;11000002;1000001007;700000526;2024;13;2;3;1;;00002143;00000009;00000025;00001782;1;0;0;;;;;;;;0;;;0;1;0;0;20;5;1;0;0;1;0;;1;0;0;0;6;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000016;11000002;1000001188;700000633;2024;6;2;1;1;;00004294;00000004;;00001808;1;0;1;0;;;;;;;;;0;0;1;;0;20;5;1;0;0;1;0;;-6;0;0;0;4;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000016;11000002;1000001386;700000788;2024;14;1;3;1;;00004031;00000002;;;1;0;1;;;0;;0;;;;;;0;1;0;0;20;5;1;0;0;1;0;;2;1;0;0;2;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000016;11000002;1000001476;700000870;2024;8;2;1;1;;00005511;00000008;00000023;00003685;1;0;0;;;;;;;;;;;0;1;0;0;20;5;1;0;0;1;0;;-4;0;0;0;1;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;12;20.5441537394654;tarde
70000018;11000002;1000000462;700000251;2024;10;1;3;1;;00004288;00000006;00000002;;1;0;0;;;;;;;;;0;;0;1;0;0;16;5;1;0;0;1;0;;2;1;0;0;7;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;8;23.0330142233288;manha
70000018;11000002;1000000948;700000500;2024;14;2;3;1;;00001124;00000006;00000023;;1;0;1;;0;1;;;;;;0;;;1;0;0;16;5;1;0;0;1;0;;6;1;0;0;7;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;8;23.0330142233288;manha
70000018;11000002;1000001043;700000543;2024;13;1;3;1;;00001682;00000008;00000011;;1;0;0;;;1;;;;0;;;0;;1;0;0;16;5;1;0;0;1;0;;5;1;0;0;6;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;8;23.0330142233288;manha
70000018;11000002;1000001091;700000574;2024;18;1;3;1;;00001834;00000006;00000004;;1;0;0;;0;;;;;;0;;;0;1;0;0;16;5;1;0;0;1;0;;10;1;0;0;6;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;8;23.0330142233288;manha
70000018;11000002;1000001353;700000757;2024;8;2;1;1;;00001382;00000007;00000018;00003022;1;0;0;;;1;;;;;;;;0;1;0;0;16;5;1;0;0;1;0;;0;0;1;0;3;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;8;23.0330142233288;manha
70000018;11000002;1000001475;700000869;2024;7;1;3;1;;00001994;00000007;;00001859;1;0;0;;;;;0;;;;;0;0;1;;0;16;5;1;0;0;1;0;;-1;0;0;0;1;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;8;23.0330142233288;manha
70000019;11000002;1000000278;700000163;2024;15;2;2;1;;00001273;00000009;00000015;00003736;1;0;1;;;0;;;;;;;;;1;0;0;;5;1;0;0;1;0;;;;1;0;7;1;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000000372;700000213;2024;11;1;0;1;;00004840;00000007;;00004170;1;0;0;0;;;0;;;;0;;;0;1;0;0;;5;1;0;0;1;0;;;;0;0;7;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000000415;700000229;2024;21;1;1;1;;00002613;00000007;00000011;;1;0;0;;;1;;0;0;;0;;;0;1;0;1;;5;1;0;0;1;0;;;;0;1;7;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000000570;700000306;2024;13;1;0;1;;00002700;00000004;00000009;;1;0;1;;;;;;;;0;;;0;1;;0;;5;1;0;0;1;0;;;;0;0;7;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000001209;700000644;2024;8;1;3;1;;00002900;00000009;00000016;;1;0;0;0;;;;0;;;;;;0;1;1;0;;5;1;0;0;1;0;;;;0;0;4;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000001379;700000781;2024;9;2;3;1;;00000855;00000004;00000019;00000089;1;0;0;;0;;;;0;;;;;0;1;1;0;;5;1;0;0;1;0;;;;0;0;2;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000001456;700000853;2024;43;1;0;1;;00000263;00000006;;00003113;1;0;1;;;;;0;;0;;;0;0;1;0;0;;5;1;0;0;1;0;;;;0;0;1;0;1;1;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000001458;700000855;2024;13;1;3;1;;00000949;00000001;;00002393;1;0;0;;;;;;;0;;;;0;1;0;0;;5;1;0;0;1;0;;;;0;0;1;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000001515;700000907;2024;18;1;3;1;;00003977;00000008;;;1;0;0;;0;;;1;;;;;0;0;1;0;0;;5;1;0;0;1;0;;;;0;0;1;0;1;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
70000019;11000002;1000001605;700000997;2024;18;2;1;1;;00004892;00000002;00000009;00000246;2;0;0;0;0;;;0;;;;0;;1;1;1;0;;5;1;0;0;1;0;;;;0;0;0;;0;;3;1;;1;1;;1;;;1;;1;0;1;;1;1;;;;;0;;;;;0.888888888888889;35;0;13;36.2469263528474;tarde
