ID_TURMA;CO_ENTIDADE;CO_PESSOA_FISICA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu;defasagem_idade_serie;flag_defasado;n_reprovacoes_prev;abandono_previo;anos_observados;reprovou_ano_ant;tem_historico;mudou_municipio;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_BANHEIRO;IN_BANHEIRO_PNE;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_COMPUTADOR;IN_EQUIP_MULTIMIDIA;IN_DESKTOP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;IN_INTERNET_ALUNOS;IN_ACESSO_INTERNET_COMPUTADOR;IN_ALIMENTACAO;QT_PROF_COORDENADOR;QT_PROF_FONAUDIOLOGO;QT_PROF_NUTRICIONISTA;QT_PROF_PSICOLOGO;QT_PROF_PEDAGOGIA;indice_infra;tamanho_escola;apoio_por_aluno;TX_HR_INICIAL;tamanho_turma;turno
50000003;11000000;1000000872;500000564;2022;18;1;1;1;;00004270;00000007;;00000663;1;0;0;;;;;;;;;;0;0;1;0;0;14;5;1;0;0;1;0;0;12;1;0;0;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;13;9.13890686933883;tarde
50000003;11000000;1000000873;500000565;2022;8;2;1;1;;00002827;00000004;00000016;00005116;1;0;0;;;;;0;;;;;0;0;1;0;0;14;5;1;0;0;1;0;0;2;1;1;0;5;1;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;13;9.13890686933883;tarde
50000003;11000000;1000001084;500000697;2022;17;1;1;1;;00005342;00000003;00000009;00003636;1;0;0;;;;0;;;;;;0;0;1;0;0;14;5;1;0;0;1;0;0;11;1;0;0;4;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;13;9.13890686933883;tarde
50000003;11000000;1000001152;500000738;2022;18;2;0;1;;00003808;00000008;00000020;;2;1;0;;;;;0;;0;;;;;1;0;0;14;5;1;0;0;1;0;0;12;1;0;0;3;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;13;9.13890686933883;tarde
50000003;11000000;1000001267;500000830;2022;9;2;1;1;;00003018;00000004;00000025;00000082;2;0;0;;;;;;;;;;;0;1;0;0;14;5;1;1;0;1;0;0;3;1;0;0;2;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;13;9.13890686933883;tarde
50000004;11000000;1000000272;500000196;2022;13;1;3;1;;00004703;00000005;00000022;;1;0;0;;;;;1;;0;;;0;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;11.2175852956716;manha
50000004;11000000;1000000678;500000443;2022;16;1;0;1;;00004236;00000006;00000011;00002403;1;0;0;;;;;;;;;0;;0;1;0;0;1;5;1;0;0;1;0;0;;;1;0;5;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;11.2175852956716;manha
50000004;11000000;1000000864;500000557;2022;14;1;1;1;;00004047;00000005;00000003;00002344;1;0;0;;;;;;;;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;5;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;11.2175852956716;manha
50000004;11000000;1000001077;500000692;2022;16;1;3;1;;00004829;00000007;;00002823;1;0;0;0;;0;0;;;;0;;;0;1;0;0;1;5;1;0;0;1;0;0;;;1;0;4;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;11.2175852956716;manha
50000005;11000000;1000000591;500000386;2022;8;1;3;1;;00000237;00000006;;;1;0;0;;;;0;;0;;;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;10.2720177778974;manha
50000005;11000000;1000000738;500000485;2022;11;2;1;1;;00002051;00000003;;00002008;1;0;0;;;;0;;;;;;;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;10.2720177778974;manha
50000005;11000000;1000000850;500000550;2022;12;2;3;1;;00003595;00000003;00000022;00000936;1;0;0;;;;;;;;;;;0;1;0;0;;5;1;0;0;1;0;0;;;1;0;5;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;10.2720177778974;manha
50000005;11000000;1000000995;500000637;2022;19;1;1;1;;00000551;00000006;00000015;;1;0;0;0;0;;;;;;;;;0;1;0;0;;5;1;0;0;1;0;0;;;1;0;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;10.2720177778974;manha
50000005;11000000;1000001057;500000675;2022;12;2;0;1;;00001911;00000007;00000021;00005240;2;0;0;;;;;;;;;;0;0;1;0;0;;5;1;0;0;1;0;0;;;0;1;4;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;10.2720177778974;manha
50000005;11000000;1000001247;500000813;2022;17;2;1;1;;00002564;00000001;00000027;;1;0;0;;;;;;0;;;;0;0;1;0;0;;5;1;0;0;1;0;0;;;0;0;2;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;10.2720177778974;manha
50000006;11000000;1000000637;500000415;2022;12;1;3;1;;00004722;00000008;;00004862;1;0;1;0;;;;;;;;;;0;1;0;0;14;5;1;0;0;1;0;0;6;1;0;0;5;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;9.97460286249407;manha
50000007;11000000;1000000525;500000346;2022;10;1;1;1;;00003368;00000006;00000014;00001909;1;0;0;0;;1;0;0;;;;;0;0;1;0;0;21;5;1;0;0;1;0;0;-3;0;0;0;5;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;23.2942248228937;manha
50000007;11000000;1000000529;500000348;2022;16;1;3;1;;00000255;00000003;00000019;00004655;1;0;0;;;;;0;;;;;0;0;1;;;21;5;1;0;0;1;0;0;3;1;0;0;5;0;1;1;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;23.2942248228937;manha
50000007;11000000;1000000708;500000468;2022;14;2;0;1;;00004504;00000002;00000021;;1;0;0;0;;;0;;;0;;;;0;1;0;;21;5;1;0;0;1;0;0;1;0;0;0;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;23.2942248228937;manha
50000007;11000000;1000000780;500000509;2022;11;1;0;1;;00004871;00000003;00000026;;1;0;0;;0;;;;;0;;;;0;1;0;0;21;5;1;0;0;1;0;0;-2;0;0;1;5;0;1;;4;1;;1;1;;0;1;;;;;0;1;;;1;;;;;;;;;;0.714285714285714;35;0;7;23.2942248228937;manha
50000008;11000001;1000000328;500000229;2022;10;1;1;1;;00004895;00000002;00000024;00002401;2;0;0;;;;;0;0;;0;;0;0;1;0;0;15;5;1;0;0;1;0;0;3;1;0;0;5;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.6069517610595;manha
50000008;11000001;1000000373;500000260;2022;17;1;1;1;;00000744;00000002;;00004199;1;0;1;;;;;;;;;;0;0;1;0;0;15;5;1;1;0;1;0;0;10;1;0;0;5;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.6069517610595;manha
50000008;11000001;1000000875;500000566;2022;10;2;3;1;;00001890;00000008;;00004708;1;0;0;0;;;;0;;;;;;0;1;0;0;15;5;1;0;0;1;0;0;3;1;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.6069517610595;manha
50000008;11000001;1000001041;500000664;2022;11;1;1;1;;00001767;00000001;00000003;00001821;1;0;0;0;;;;;;0;;;;0;1;0;0;15;5;1;0;0;1;0;0;4;1;0;1;4;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.6069517610595;manha
50000008;11000001;1000001276;500000838;2022;17;2;3;1;;00000852;00000003;00000019;00001021;2;0;0;;0;1;0;;;;;;;0;1;0;0;15;5;1;0;0;1;0;0;10;1;0;0;1;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.6069517610595;manha
50000009;11000001;1000000696;500000459;2022;12;1;1;1;;00000428;00000007;00000003;00000278;2;0;0;;;;;;;0;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;18.2292542280629;tarde
50000009;11000001;1000000804;500000525;2022;12;2;1;1;;00000342;00000005;;00005405;1;0;0;;;;;;;;;0;;0;1;0;;1;5;1;0;0;1;0;0;;;0;0;5;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;18.2292542280629;tarde
50000009;11000001;1000001373;500000932;2022;6;2;3;1;;00004726;00000003;00000004;00000115;1;0;0;;1;;;0;;0;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;0;;0;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;18.2292542280629;tarde
50000010;11000001;1000000021;500000012;2022;19;2;1;1;;00003208;00000006;00000003;;2;0;0;;0;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;17;32.2556955041364;tarde
50000010;11000001;1000000347;500000242;2022;14;2;1;1;;00004440;00000008;00000015;;1;0;1;;;;;;;;0;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;17;32.2556955041364;tarde
50000010;11000001;1000000761;500000495;2022;10;1;3;1;;00002592;00000003;00000003;00000087;1;0;0;;;;;;;;;;;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;5;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;17;32.2556955041364;tarde
50000011;11000001;1000000320;500000224;2022;20;2;0;1;;00001567;00000002;00000004;;1;0;1;;;1;;;;;;;0;;1;0;0;14;2;1;0;0;1;0;0;14;1;1;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;33.2899156166241;tarde
50000011;11000001;1000000496;500000326;2022;9;2;3;1;;00004909;00000003;00000019;;1;0;1;;0;1;;0;0;0;;;;0;1;0;0;14;2;1;0;0;1;0;0;3;1;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;33.2899156166241;tarde
50000012;11000001;1000000817;500000533;2022;17;2;0;1;;00004712;00000003;00000027;00004441;1;1;0;;;;;;;;;;0;0;1;0;0;1;5;1;1;0;1;0;1;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;20.9880390577018;tarde
50000012;11000001;1000000928;500000598;2022;19;1;3;1;;00002892;00000007;00000016;;1;0;0;;0;;0;;;0;;;;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;20.9880390577018;tarde
50000012;11000001;1000001101;500000705;2022;18;1;0;1;;00004549;00000004;00000025;;1;0;0;;;;;;;;;;0;0;1;1;0;1;5;1;0;0;1;0;0;;;0;0;3;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;20.9880390577018;tarde
50000012;11000001;1000001236;500000803;2022;12;1;3;1;;00001078;00000006;00000008;;1;1;1;0;0;;;;;;;;0;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;2;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;20.9880390577018;tarde
50000012;11000001;1000001254;500000819;2022;14;2;3;1;;00002411;00000008;00000019;;1;0;0;;;;;;0;;;;;0;1;;0;1;5;1;0;0;1;0;0;;;0;0;2;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;13;20.9880390577018;tarde
50000013;11000001;1000000125;500000089;2022;20;1;1;1;;00004204;00000006;;;1;0;0;;;0;;;;;;;;0;1;0;;71;1;1;0;0;1;0;1;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.2968576059211;manha
50000013;11000001;1000000370;500000257;2022;17;2;3;1;;00001228;00000001;00000014;;1;0;0;;;;;;0;;;0;;0;1;0;0;71;1;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.2968576059211;manha
50000013;11000001;1000000463;500000308;2022;17;1;0;1;;00003374;00000002;00000003;;1;0;1;;;1;0;;;0;0;;;0;1;0;;71;1;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.2968576059211;manha
50000013;11000001;1000001262;500000826;2022;6;1;3;1;;00001339;00000003;;;1;0;1;;;;0;;0;0;0;;;0;1;0;0;71;1;1;0;0;1;0;0;;;0;0;2;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.2968576059211;manha
50000013;11000001;1000001283;500000845;2022;15;2;3;1;;00004094;00000001;;00002552;1;0;0;;;0;;0;;;;;;0;1;0;0;71;1;1;1;0;1;0;0;;;0;0;1;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;21.2968576059211;manha
50000014;11000001;1000000410;500000276;2022;17;2;3;1;;00002213;00000003;00000019;;1;0;0;0;;;;;;;0;0;;0;1;1;0;22;5;1;0;0;1;0;1;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;26.3469374575652;manha
50000014;11000001;1000000897;500000580;2022;17;2;1;1;;00003980;00000001;00000015;;1;0;0;;;0;;;;;0;;;0;1;0;0;22;5;1;0;0;1;0;0;;;0;0;5;0;1;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;26.3469374575652;manha
50000014;11000001;1000001241;500000807;2022;6;2;3;1;;00002226;00000005;;00004839;1;1;0;;;;;;;0;;;;0;1;0;0;22;5;1;0;0;1;0;0;;;0;0;2;0;1;1;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;26.3469374575652;manha
50000014;11000001;1000001434;500000993;2022;12;1;1;1;;00002627;00000001;;00000049;1;0;0;;;;0;;;;;;;0;1;0;0;22;5;1;0;0;1;0;0;;;0;0;0;;0;;2;2;;;1;1;0;;1;0;0;;0;;1;;;0;;0;;0;;0;;0;0.4;28;0;7;26.3469374575652;manha
50000015;11000002;1000000543;500000360;2022;19;1;3;1;;00000492;00000008;00000001;00001513;1;0;0;;;;;;;0;;;;0;1;0;0;19;1;1;0;0;1;0;0;8;1;0;0;5;0;1;1;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;6.38284002430737;manha
50000015;11000002;1000001068;500000684;2022;15;2;1;1;;00002894;00000004;00000003;00003395;1;0;1;;;0;0;;;;;0;;0;1;0;0;19;1;1;0;0;1;0;0;4;1;0;0;4;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;6.38284002430737;manha
50000015;11000002;1000001200;500000773;2022;35;1;3;1;;00000777;00000005;;00003409;1;0;0;0;0;;;;;;;;;0;1;0;0;19;1;1;0;0;1;0;0;24;1;0;0;2;0;1;1;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;6.38284002430737;manha
50000015;11000002;1000001252;500000818;2022;15;2;3;1;;00002284;00000008;00000020;00000681;1;0;0;;;;;;;0;;;;0;1;0;;19;1;1;0;0;1;0;0;4;1;0;0;2;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;6.38284002430737;manha
50000016;11000002;1000000180;500000131;2022;6;2;0;1;;00000330;00000008;;00004327;1;0;1;;;1;;;;;;;;0;1;0;0;1;5;1;0;0;1;0;1;;;0;0;5;0;1;1;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;19.3894044763874;manha
50000016;11000002;1000000542;500000359;2022;12;1;1;1;;00002092;00000004;;00000903;1;0;1;;0;;;;;;;;0;0;1;0;;1;5;1;0;0;1;0;0;;;0;1;5;0;1;1;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;19.3894044763874;manha
50000016;11000002;1000000601;500000392;2022;16;2;1;1;;00005504;00000004;00000022;00001260;1;0;0;0;;;;1;;0;;;;0;1;0;0;1;5;1;0;0;1;0;1;;;0;0;5;0;1;1;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;19.3894044763874;manha
50000016;11000002;1000000662;500000433;2022;14;2;1;1;;00001371;00000002;;;1;0;0;;;1;;;0;;;;0;0;1;0;0;1;5;1;0;0;1;0;0;;;0;0;5;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;19.3894044763874;manha
50000017;11000002;1000000974;500000627;2022;18;1;3;1;;00005031;00000005;;00004847;1;0;1;;0;0;;0;;0;;;;0;1;0;0;18;5;1;0;0;1;0;1;8;1;0;0;5;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;19.5931883330923;manha
50000018;11000002;1000000289;500000207;2022;18;1;3;1;;00005492;00000003;;;1;0;0;;;;0;;;;;;;0;1;;0;21;5;1;0;0;1;0;1;5;1;1;0;5;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;12.9330973385368;manha
50000018;11000002;1000000567;500000374;2022;15;2;0;1;;00003112;00000001;;00000655;2;0;0;;;1;;;;;;0;;0;1;0;0;21;5;1;0;0;1;0;0;2;1;1;0;5;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;12.9330973385368;manha
50000019;11000002;1000000831;500000541;2022;20;2;0;1;;00002931;00000002;;00000082;1;0;1;0;;;;;;;;;;0;1;0;0;18;2;1;0;0;1;0;0;10;1;0;0;5;0;1;1;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;13;45.8029232751578;tarde
50000020;11000002;1000000153;500000108;2022;20;1;1;1;;00001440;00000008;00000014;;1;0;1;;;;;;;;;;;;1;0;0;2;5;1;0;0;1;0;0;;;1;0;5;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;29.7033925505821;manha
50000020;11000002;1000000800;500000523;2022;24;2;0;1;;00000021;00000002;00000015;;2;0;0;;;;;;;;;;0;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;5;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;29.7033925505821;manha
50000020;11000002;1000001106;500000710;2022;38;2;3;1;;00001090;00000007;00000019;;1;0;0;;;;0;0;;;;;0;0;1;0;0;2;5;1;0;0;1;0;0;;;0;0;3;0;1;;4;2;;1;0;1;0;;1;;1;0;1;1;1;;1;1;;;;0;;;;;0.75;22;0;7;29.7033925505821;manha
