NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2020;300000180;1000000217;1;30000077;11000010;9;0;0
2020;300000181;1000000218;1;30000209;11000029;5;;0
2020;300000182;1000000219;1;30000165;11000023;5;;0
2020;300000183;1000000220;1;30000094;11000013;4;;0
2020;300000184;1000000221;1;30000187;11000026;4;;0
2020;300000185;1000000222;1;30000199;11000028;;;0
2020;300000186;1000000226;1;30000050;11000007;;;0
2020;300000187;1000000227;1;30000015;11000002;5;;0
2020;300000188;1000000228;1;30000195;11000027;5;1;0
2020;300000189;1000000229;1;30000106;11000015;5;;0
2020;300000190;1000000231;1;30000119;11000016;5;1;0
2020;300000191;1000000232;1;30000144;11000020;5;;0
2020;300000192;1000000235;1;30000175;11000024;2;;0
2020;300000193;1000000236;1;30000156;11000022;5;;0
2020;300000194;1000000238;1;30000193;11000027;5;1;0
2020;300000195;1000000239;1;30000089;11000012;;;0
2020;300000196;1000000240;1;30000133;11000018;9;;0
2020;300000197;1000000241;1;30000160;11000022;5;;0
2020;300000198;1000000243;1;30000163;11000023;5;;0
2020;300000199;1000000244;1;30000195;11000027;;;0
2020;300000200;1000000245;1;30000155;11000022;9;;0
2020;300000201;1000000246;0;30000171;11000024;5;1;0
2020;300000202;1000000247;1;30000152;11000021;5;;0
2020;300000203;1000000248;;30000032;11000004;5;;0
2020;300000204;1000000249;1;30000199;11000028;5;;0
2020;300000205;1000000250;1;30000138;11000019;5;;0
2020;300000206;1000000251;1;30000096;11000013;9;;0
2020;300000207;1000000252;1;30000144;11000020;5;;0
2020;300000208;1000000253;1;30000032;11000004;5;;0
2020;300000209;1000000254;1;30000123;11000017;5;1;0
2020;300000210;1000000255;1;30000025;11000003;5;;0
2020;300000211;1000000256;1;30000069;11000009;5;;0
2020;300000212;1000000259;1;30000084;11000011;5;;0
2020;300000213;1000000260;;30000001;11000000;5;;1
2020;300000214;1000000261;1;30000036;11000005;5;;0
2020;300000215;1000000262;1;30000134;11000019;5;;0
2020;300000216;1000000264;1;30000174;11000024;5;;0
2020;300000217;1000000265;1;30000181;11000025;5;;0
2020;300000218;1000000268;0;30000100;11000014;5;;0
2020;300000219;1000000270;1;30000181;11000025;2;;0
2020;300000220;1000000271;1;30000123;11000017;4;;0
2020;300000221;1000000272;1;30000050;11000007;5;;0
2020;300000222;1000000273;;30000127;11000018;2;;0
2020;300000223;1000000274;0;30000032;11000004;5;;1
2020;300000224;1000000275;1;30000089;11000012;4;;0
2020;300000225;1000000276;1;30000074;11000010;5;;0
2020;300000226;1000000277;1;30000169;11000024;5;1;0
2020;300000227;1000000278;1;30000116;11000016;;0;0
2020;300000228;1000000279;1;30000193;11000027;5;;0
2020;300000229;1000000280;1;30000046;11000006;9;0;0
2020;300000230;1000000282;1;30000085;11000012;9;;0
2020;300000231;1000000285;1;30000024;11000003;5;;0
2020;300000232;1000000287;1;30000072;11000010;9;;0
2020;300000233;1000000288;1;30000184;11000026;9;;0
2020;300000234;1000000289;1;30000105;11000014;5;;0
2020;300000235;1000000290;1;30000182;11000025;5;;0
2020;300000236;1000000291;1;30000099;11000014;5;1;0
2020;300000237;1000000292;1;30000148;11000021;5;0;0
2020;300000238;1000000294;1;30000174;11000024;5;;0
2020;300000239;1000000295;1;30000068;11000009;5;1;0
2020;300000240;1000000296;1;30000198;11000028;2;1;0
2020;300000241;1000000297;1;30000105;11000014;5;;0
2020;300000242;1000000298;1;30000154;11000021;5;;0
2020;300000243;1000000299;1;30000058;11000008;5;;0
2020;300000244;1000000300;1;30000130;11000018;5;;0
2020;300000245;1000000303;1;30000213;11000030;5;;0
2020;300000246;1000000304;1;30000019;11000002;5;1;0
2020;300000247;1000000305;1;30000139;11000019;5;;0
2020;300000248;1000000306;1;30000217;11000030;9;;0
2020;300000249;1000000307;1;30000056;11000007;5;;0
2020;300000250;1000000309;1;30000067;11000009;5;1;0
2020;300000251;1000000311;1;30000182;11000025;2;;0
2020;300000252;1000000314;1;30000047;11000006;5;;0
2020;300000253;1000000315;1;30000196;11000027;9;;0
2020;300000254;1000000316;1;30000201;11000028;5;0;0
2020;300000255;1000000317;1;30000163;11000023;4;;0
2020;300000256;1000000318;1;30000004;11000000;5;;0
2020;300000257;1000000320;1;30000159;11000022;9;;0
2020;300000258;1000000321;1;30000040;11000005;5;;0
2020;300000259;1000000322;;30000065;11000009;5;;0
2020;300000260;1000000324;0;30000099;11000014;5;;0
2020;300000261;1000000325;1;30000177;11000025;5;;0
2020;300000262;1000000326;1;30000161;11000022;4;;0
2020;300000263;1000000327;1;30000125;11000017;5;;0
2020;300000264;1000000328;1;30000101;11000014;9;;0
2020;300000265;1000000329;1;30000011;11000001;5;;0
2020;300000266;1000000330;1;30000075;11000010;5;;0
2020;300000267;1000000331;1;30000191;11000027;5;;0
2020;300000268;1000000333;1;30000084;11000011;9;;0
2020;300000269;1000000334;1;30000097;11000013;5;0;0
2020;300000270;1000000335;1;30000175;11000024;5;;0
2020;300000271;1000000336;1;30000177;11000025;5;;0
2020;300000272;1000000339;1;30000049;11000006;;;0
2020;300000273;1000000340;1;30000168;11000023;5;;0
2020;300000274;1000000342;1;30000188;11000026;5;;0
2020;300000275;1000000343;;30000101;11000014;5;1;0
2020;300000276;1000000344;1;30000067;11000009;5;;0
2020;300000277;1000000345;1;30000107;11000015;5;;0
2020;300000278;1000000347;1;30000201;11000028;5;;0
2020;300000279;1000000349;1;30000035;11000004;5;;0
2020;300000280;1000000350;1;30000136;11000019;5;;0
2020;300000281;1000000353;0;30000164;11000023;5;;0
2020;300000282;1000000354;0;30000120;11000017;5;1;0
2020;300000283;1000000355;1;30000042;11000005;5;;0
2020;300000284;1000000356;1;30000169;11000024;9;;0
2020;300000285;1000000359;1;30000088;11000012;9;;0
2020;300000286;1000000360;1;30000041;11000005;9;;0
2020;300000287;1000000361;1;30000143;11000020;9;;0
2020;300000288;1000000362;1;30000213;11000030;5;;0
2020;300000289;1000000363;1;30000020;11000002;;;0
2020;300000290;1000000364;1;30000016;11000002;5;;0
2020;300000291;1000000365;1;30000193;11000027;9;;0
2020;300000292;1000000367;1;30000036;11000005;;;0
2020;300000293;1000000368;0;30000175;11000024;9;;0
2020;300000294;1000000369;1;30000002;11000000;5;;0
2020;300000295;1000000370;1;30000088;11000012;5;;0
2020;300000296;1000000371;1;30000121;11000017;5;;0
2020;300000297;1000000372;1;30000036;11000005;9;;0
2020;300000298;1000000373;1;30000090;11000012;5;;0
2020;300000299;1000000375;1;30000023;11000003;5;;0
2020;300000300;1000000376;1;30000024;11000003;9;0;0
2020;300000301;1000000377;1;30000207;11000029;5;;0
2020;300000302;1000000378;1;30000066;11000009;5;;0
2020;300000303;1000000379;0;30000075;11000010;5;;0
2020;300000304;1000000380;1;30000021;11000002;2;;0
2020;300000305;1000000381;1;30000009;11000001;;;0
2020;300000306;1000000383;1;30000048;11000006;9;1;0
2020;300000307;1000000391;1;30000125;11000017;5;;0
2020;300000308;1000000392;0;30000067;11000009;9;;0
2020;300000309;1000000393;1;30000112;11000015;5;;0
2020;300000310;1000000394;1;30000032;11000004;9;;0
2020;300000311;1000000397;1;30000169;11000024;5;;0
2020;300000312;1000000398;1;30000020;11000002;5;;0
2020;300000313;1000000399;1;30000128;11000018;9;;0
2020;300000314;1000000401;0;30000213;11000030;5;;0
2020;300000315;1000000402;1;30000092;11000013;5;;0
2020;300000316;1000000403;1;30000043;11000006;4;;0
2020;300000317;1000000404;1;30000214;11000030;5;;0
2020;300000318;1000000405;1;30000094;11000013;5;;0
2020;300000319;1000000407;1;30000204;11000029;4;;0
2020;300000320;1000000408;1;30000213;11000030;5;;0
2020;300000321;1000000409;1;30000037;11000005;5;;0
2020;300000322;1000000410;0;30000027;11000003;5;1;0
2020;300000323;1000000411;0;30000165;11000023;5;;0
2020;300000324;1000000413;1;30000015;11000002;5;;0
2020;300000325;1000000415;1;30000159;11000022;5;;0
2020;300000326;1000000418;1;30000138;11000019;5;;0
2020;300000327;1000000419;1;30000137;11000019;5;;0
2020;300000328;1000000420;1;30000034;11000004;2;0;0
2020;300000329;1000000421;1;30000028;11000003;5;;0
2020;300000330;1000000422;1;30000052;11000007;9;0;0
2020;300000331;1000000423;1;30000085;11000012;9;;0
2020;300000332;1000000424;1;30000151;11000021;;;0
2020;300000333;1000000426;1;30000173;11000024;5;;0
2020;300000334;1000000427;1;30000096;11000013;5;;0
2020;300000335;1000000428;0;30000072;11000010;5;;0
2020;300000336;1000000429;1;30000158;11000022;5;;0
2020;300000337;1000000430;1;30000045;11000006;9;;0
2020;300000338;1000000433;1;30000006;11000000;5;;0
2020;300000339;1000000435;1;30000141;11000020;9;;0
2020;300000340;1000000437;1;30000083;11000011;9;;0
2020;300000341;1000000438;1;30000002;11000000;5;;0
2020;300000342;1000000439;0;30000169;11000024;5;;0
2020;300000343;1000000440;0;30000061;11000008;5;;0
2020;300000344;1000000443;1;30000128;11000018;9;;0
2020;300000345;1000000444;1;30000025;11000003;9;;0
2020;300000346;1000000446;1;30000159;11000022;9;0;0
2020;300000347;1000000447;1;30000141;11000020;5;1;0
2020;300000348;1000000448;1;30000038;11000005;2;1;0
2020;300000349;1000000449;1;30000010;11000001;2;;0
2020;300000350;1000000450;1;30000017;11000002;9;;0
2020;300000351;1000000452;1;30000113;11000016;5;1;0
2020;300000352;1000000453;1;30000141;11000020;5;;0
2020;300000353;1000000454;1;30000167;11000023;5;;0
2020;300000354;1000000456;1;30000190;11000027;9;;0
2020;300000355;1000000458;1;30000037;11000005;9;;0
2020;300000356;1000000459;1;30000187;11000026;9;;0
2020;300000357;1000000462;1;30000074;11000010;5;;0
2020;300000358;1000000463;0;30000038;11000005;9;;0
2020;300000359;1000000465;1;30000183;11000026;5;;0
2020;300000360;1000000467;1;30000123;11000017;5;;0
2020;300000361;1000000468;1;30000118;11000016;5;;0
2020;300000362;1000000469;1;30000034;11000004;9;0;0
2020;300000363;1000000470;1;30000113;11000016;9;;0
2020;300000364;1000000471;1;30000127;11000018;5;;0
2020;300000365;1000000472;1;30000165;11000023;5;;0
2020;300000366;1000000474;1;30000007;11000000;5;;0
2020;300000367;1000000478;1;30000066;11000009;2;;0
2020;300000368;1000000480;1;30000122;11000017;5;;0
2020;300000369;1000000481;1;30000001;11000000;5;;0
2020;300000370;1000000482;1;30000095;11000013;5;;0
2020;300000371;1000000484;1;30000091;11000012;5;;0
2020;300000372;1000000488;1;30000192;11000027;5;;0
2020;300000373;1000000489;1;30000160;11000022;5;;0
2020;300000374;1000000491;1;30000146;11000020;9;0;0
2020;300000375;1000000492;1;30000055;11000007;5;;0
2020;300000376;1000000494;1;30000172;11000024;5;;0
2020;300000377;1000000496;1;30000082;11000011;9;;0
2020;300000378;1000000497;1;30000083;11000011;9;0;0
2020;300000379;1000000498;1;30000060;11000008;5;;0
2020;300000380;1000000499;1;30000061;11000008;5;;0
2020;300000381;1000000501;1;30000037;11000005;5;1;0
2020;300000382;1000000502;1;30000119;11000016;5;;0
2020;300000383;1000000503;1;30000166;11000023;5;;0
2020;300000384;1000000504;1;30000081;11000011;9;;0
2020;300000385;1000000505;1;30000103;11000014;4;1;0
2020;300000386;1000000507;1;30000096;11000013;9;;0
2020;300000387;1000000510;1;30000166;11000023;5;;0
2020;300000388;1000000511;1;30000209;11000029;5;;0
2020;300000389;1000000513;1;30000161;11000022;5;1;0
2020;300000390;1000000514;1;30000123;11000017;5;;0
2020;300000391;1000000515;1;30000053;11000007;9;;0
2020;300000392;1000000516;1;30000042;11000005;9;;0
2020;300000393;1000000517;1;30000126;11000017;9;;0
2020;300000394;1000000518;0;30000181;11000025;9;;0
2020;300000395;1000000519;1;30000124;11000017;;1;0
2020;300000396;1000000522;1;30000098;11000013;5;;0
2020;300000397;1000000524;1;30000002;11000000;9;;0
2020;300000398;1000000525;1;30000096;11000013;5;;0
2020;300000399;1000000526;1;30000025;11000003;5;0;0
2020;300000400;1000000529;1;30000184;11000026;5;;0
2020;300000401;1000000530;1;30000215;11000030;5;0;0
2020;300000402;1000000531;1;30000088;11000012;5;;0
2020;300000403;1000000533;1;30000111;11000015;5;;0
2020;300000404;1000000534;1;30000061;11000008;2;;0
2020;300000405;1000000535;1;30000152;11000021;5;;0
2020;300000406;1000000536;1;30000183;11000026;5;;0
2020;300000407;1000000538;1;30000120;11000017;5;;0
2020;300000408;1000000539;1;30000106;11000015;5;;0
2020;300000409;1000000540;1;30000142;11000020;5;;0
2020;300000410;1000000541;1;30000052;11000007;5;;0
2020;300000411;1000000542;1;30000186;11000026;5;;0
2020;300000412;1000000543;1;30000062;11000008;5;0;0
2020;300000413;1000000544;1;30000055;11000007;5;;0
2020;300000414;1000000545;1;30000076;11000010;5;;0
2020;300000415;1000000546;1;30000139;11000019;5;;0
2020;300000416;1000000547;0;30000002;11000000;5;0;0
2020;300000417;1000000552;1;30000049;11000006;5;;0
2020;300000418;1000000557;1;30000067;11000009;5;;0
2020;300000419;1000000558;1;30000130;11000018;2;1;0
2020;300000420;1000000559;0;30000149;11000021;5;;0
2020;300000421;1000000560;1;30000029;11000004;5;;0
2020;300000422;1000000561;1;30000002;11000000;9;;0
2020;300000423;1000000562;;30000072;11000010;5;;0
2020;300000424;1000000563;1;30000070;11000009;5;;0
2020;300000425;1000000564;1;30000190;11000027;5;;0
2020;300000426;1000000565;1;30000153;11000021;9;1;0
2020;300000427;1000000566;1;30000203;11000028;5;;0
2020;300000428;1000000567;1;30000127;11000018;5;;0
2020;300000429;1000000568;1;30000181;11000025;9;;0
2020;300000430;1000000569;1;30000112;11000015;5;;0
2020;300000431;1000000570;1;30000023;11000003;9;1;0
2020;300000432;1000000571;1;30000050;11000007;5;0;0
2020;300000433;1000000573;1;30000156;11000022;5;;0
2020;300000434;1000000574;1;30000017;11000002;2;;0
2020;300000435;1000000575;1;30000092;11000013;5;1;0
2020;300000436;1000000578;0;30000106;11000015;5;0;0
2020;300000437;1000000580;1;30000123;11000017;5;;0
2020;300000438;1000000581;1;30000155;11000022;5;;0
2020;300000439;1000000582;1;30000190;11000027;5;;0
2020;300000440;1000000584;1;30000015;11000002;9;;0
2020;300000441;1000000585;1;30000166;11000023;9;;0
2020;300000442;1000000590;1;30000190;11000027;5;;0
2020;300000443;1000000591;;30000204;11000029;5;;0
2020;300000444;1000000592;1;30000136;11000019;5;;0
2020;300000445;1000000594;1;30000204;11000029;2;;0
2020;300000446;1000000595;1;30000196;11000027;5;;0
2020;300000447;1000000596;1;30000102;11000014;5;;0
2020;300000448;1000000597;1;30000021;11000002;5;1;0
2020;300000449;1000000599;1;30000069;11000009;2;;0
2020;300000450;1000000600;1;30000165;11000023;5;;0
2020;300000451;1000000601;0;30000097;11000013;5;;0
2020;300000452;1000000603;1;30000013;11000001;9;;0
2020;300000453;1000000604;1;30000079;11000011;5;;0
2020;300000454;1000000605;1;30000207;11000029;5;;0
2020;300000455;1000000606;1;30000188;11000026;5;;0
2020;300000456;1000000608;1;30000169;11000024;9;;0
2020;300000457;1000000609;1;30000211;11000030;5;;0
2020;300000458;1000000610;1;30000036;11000005;9;;0
2020;300000459;1000000612;1;30000122;11000017;9;;0
2020;300000460;1000000613;1;30000015;11000002;5;;0
2020;300000461;1000000614;1;30000168;11000023;5;;0
2020;300000462;1000000617;1;30000161;11000022;9;;0
2020;300000463;1000000618;1;30000120;11000017;5;;0
2020;300000464;1000000620;1;30000009;11000001;5;;0
2020;300000465;1000000621;1;30000197;11000028;9;;0
2020;300000466;1000000623;1;30000062;11000008;5;1;0
2020;300000467;1000000624;1;30000056;11000007;5;;0
2020;300000468;1000000625;1;30000129;11000018;9;;0
2020;300000469;1000000626;1;30000152;11000021;2;1;0
2020;300000470;1000000627;;30000090;11000012;5;1;0
2020;300000471;1000000628;1;30000142;11000020;5;0;0
2020;300000472;1000000629;1;30000120;11000017;5;1;0
2020;300000473;1000000631;1;30000006;11000000;5;;0
2020;300000474;1000000632;1;30000205;11000029;5;;0
2020;300000475;1000000633;0;30000129;11000018;5;;0
2020;300000476;1000000634;1;30000200;11000028;2;;0
2020;300000477;1000000637;1;30000187;11000026;5;1;0
2020;300000478;1000000638;1;30000188;11000026;9;;0
2020;300000479;1000000639;1;30000186;11000026;4;;0
2020;300000480;1000000640;1;30000183;11000026;5;1;0
2020;300000481;1000000642;1;30000047;11000006;5;0;0
2020;300000482;1000000643;1;30000081;11000011;9;;0
2020;300000483;1000000644;1;30000068;11000009;5;1;0
2020;300000484;1000000645;1;30000065;11000009;5;0;0
2020;300000485;1000000646;1;30000201;11000028;4;;0
2020;300000486;1000000647;1;30000167;11000023;9;;0
2020;300000487;1000000649;1;30000027;11000003;5;;0
2020;300000488;1000000650;0;30000072;11000010;9;;0
2020;300000489;1000000653;1;30000022;11000003;5;1;0
2020;300000490;1000000654;1;30000021;11000002;5;;0
2020;300000491;1000000655;;30000099;11000014;5;;0
2020;300000492;1000000657;1;30000090;11000012;5;;0
2020;300000493;1000000658;1;30000123;11000017;5;1;0
2020;300000494;1000000659;1;30000081;11000011;5;;0
2020;300000495;1000000660;1;30000032;11000004;5;;0
2020;300000496;1000000661;1;30000179;11000025;5;1;0
2020;300000497;1000000662;1;30000132;11000018;5;;0
2020;300000498;1000000663;1;30000018;11000002;9;;0
2020;300000499;1000000664;1;30000064;11000009;9;;0
2020;300000500;1000000665;1;30000217;11000030;5;;0
2020;300000501;1000000666;1;30000096;11000013;5;;0
2020;300000502;1000000667;1;30000181;11000025;5;;0
2020;300000503;1000000668;1;30000152;11000021;9;1;1
2020;300000504;1000000669;1;30000047;11000006;5;;0
2020;300000505;1000000671;1;30000164;11000023;5;;0
2020;300000506;1000000672;0;30000051;11000007;9;;0
2020;300000507;1000000673;1;30000173;11000024;5;;0
2020;300000508;1000000678;1;30000180;11000025;5;;0
2020;300000509;1000000679;0;30000068;11000009;5;;0
