NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2017;69;1000000068;1;166;11000023;9;;0
2017;70;1000000069;1;197;11000028;5;0;0
2017;71;1000000070;1;69;11000009;2;1;0
2017;72;1000000071;0;216;11000030;5;;0
2017;73;1000000072;1;76;11000010;5;;0
2017;74;1000000073;1;89;11000012;5;;0
2017;75;1000000074;1;30;11000004;5;;0
2017;76;1000000075;1;204;11000029;4;;0
2017;77;1000000076;1;127;11000018;9;;0
2017;78;1000000077;1;78;11000011;5;;0
2017;79;1000000078;1;31;11000004;2;;0
2017;80;1000000079;1;77;11000010;9;;1
2017;81;1000000080;1;214;11000030;9;;0
2017;82;1000000081;1;140;11000019;5;;0
2017;83;1000000082;1;97;11000013;4;;0
2017;84;1000000083;0;60;11000008;5;;0
2017;85;1000000084;0;13;11000001;4;;0
2017;86;1000000085;0;209;11000029;9;;0
2017;87;1000000086;1;115;11000016;4;;0
2017;88;1000000087;1;5;11000000;5;;0
2017;89;1000000088;1;173;11000024;;;0
2017;90;1000000089;1;215;11000030;5;;0
2017;91;1000000090;0;5;11000000;9;;0
2017;92;1000000091;1;209;11000029;9;0;0
2017;93;1000000092;0;81;11000011;9;;0
2017;94;1000000093;1;170;11000024;9;;0
2017;95;1000000094;1;122;11000017;5;1;0
2017;96;1000000095;1;189;11000026;5;;0
2017;97;1000000096;1;205;11000029;9;;0
2017;98;1000000097;1;22;11000003;5;;0
2017;99;1000000098;1;103;11000014;5;;0
2017;100;1000000099;1;80;11000011;5;;0
2017;101;1000000100;1;91;11000012;5;;0
2017;102;1000000101;1;62;11000008;5;;0
2017;103;1000000102;0;149;11000021;5;1;0
2017;104;1000000103;0;67;11000009;5;;0
2017;105;1000000104;1;77;11000010;;;0
2017;106;1000000105;1;94;11000013;5;;0
2017;107;1000000106;1;212;11000030;9;;0
2017;108;1000000107;0;30;11000004;5;;0
2017;109;1000000108;0;203;11000028;;;0
2017;110;1000000109;1;59;11000008;5;;0
2017;111;1000000110;1;164;11000023;5;;0
2017;112;1000000111;;20;11000002;9;;0
2017;113;1000000112;0;52;11000007;5;;0
2017;114;1000000113;1;132;11000018;5;;0
2017;115;1000000114;1;134;11000019;5;1;0
2017;116;1000000115;1;195;11000027;4;;0
2017;117;1000000116;1;199;11000028;9;;0
2017;118;1000000117;1;130;11000018;5;;0
2017;119;1000000118;1;92;11000013;9;;0
2017;120;1000000119;1;73;11000010;5;0;0
2017;121;1000000120;1;59;11000008;5;0;0
2017;122;1000000121;1;160;11000022;;;0
2017;123;1000000122;1;122;11000017;5;;0
2017;124;1000000123;1;16;11000002;5;;0
2017;125;1000000124;1;30;11000004;5;;0
2017;126;1000000125;1;209;11000029;5;;0
2017;127;1000000126;1;123;11000017;9;;0
2017;128;1000000127;1;106;11000015;5;;0
2017;129;1000000128;1;61;11000008;9;;0
2017;130;1000000129;1;211;11000030;5;;0
2017;131;1000000130;1;47;11000006;;;0
2017;132;1000000131;1;193;11000027;9;0;0
2017;133;1000000132;1;151;11000021;5;;0
2017;134;1000000133;1;174;11000024;5;0;0
2017;135;1000000134;1;80;11000011;5;;0
2017;136;1000000135;1;182;11000025;4;;0
2017;137;1000000136;1;196;11000027;9;0;0
2017;138;1000000137;1;133;11000018;5;;0
2017;139;1000000138;;138;11000019;5;;0
2017;140;1000000139;1;100;11000014;5;;0
2017;141;1000000140;1;146;11000020;5;0;0
2017;142;1000000141;1;187;11000026;4;;0
2017;143;1000000142;1;126;11000017;5;;0
2017;144;1000000143;1;207;11000029;5;1;0
2017;145;1000000144;1;113;11000016;;;0
2017;146;1000000145;;177;11000025;5;;0
2017;147;1000000146;1;63;11000008;5;0;0
2017;148;1000000147;0;92;11000013;9;;0
2017;149;1000000148;1;204;11000029;5;;0
2017;150;1000000149;1;118;11000016;5;;0
2017;151;1000000150;1;204;11000029;5;;0
2017;152;1000000151;1;147;11000020;5;;0
2017;153;1000000152;0;186;11000026;5;;0
2017;154;1000000153;0;54;11000007;9;;0
2017;155;1000000154;1;217;11000030;9;;0
2017;156;1000000155;1;23;11000003;5;0;0
2017;157;1000000156;1;28;11000003;;0;0
2017;158;1000000157;1;166;11000023;5;;0
2017;159;1000000158;1;33;11000004;9;0;0
2017;160;1000000159;1;63;11000008;5;;0
2017;161;1000000160;;30;11000004;5;;0
2017;162;1000000161;;83;11000011;9;;0
2017;163;1000000162;1;9;11000001;5;;0
2017;164;1000000163;1;46;11000006;9;;0
2017;165;1000000164;1;215;11000030;5;;0
2017;166;1000000165;1;107;11000015;9;;0
2017;167;1000000166;1;76;11000010;2;;0
2017;168;1000000167;1;137;11000019;5;;0
2017;169;1000000168;1;82;11000011;9;0;0
2017;170;1000000169;1;53;11000007;5;;0
2017;171;1000000170;0;10;11000001;9;;0
2017;172;1000000171;1;28;11000003;5;;0
2017;173;1000000172;1;101;11000014;5;1;0
2017;174;1000000173;1;208;11000029;9;;0
2017;175;1000000174;1;53;11000007;4;;0
2017;176;1000000175;1;64;11000009;9;;0
2017;177;1000000176;1;63;11000008;5;;0
2017;178;1000000177;1;203;11000028;9;;0
2017;179;1000000178;0;194;11000027;5;;0
2017;180;1000000179;1;158;11000022;9;;0
2017;181;1000000180;1;90;11000012;5;;0
2017;182;1000000181;1;3;11000000;5;;0
2017;183;1000000182;1;118;11000016;9;1;0
2017;184;1000000183;0;1;11000000;5;;0
2017;185;1000000184;1;158;11000022;;1;0
2017;186;1000000185;0;60;11000008;;;0
2017;187;1000000186;1;79;11000011;5;;0
2017;188;1000000187;0;158;11000022;5;;0
2017;189;1000000188;;27;11000003;9;;0
2017;190;1000000189;1;63;11000008;9;;0
2017;191;1000000190;1;115;11000016;5;;0
2017;192;1000000191;1;93;11000013;5;;0
2017;193;1000000192;1;28;11000003;4;0;0
2017;194;1000000193;1;175;11000024;2;;0
2017;195;1000000194;1;82;11000011;9;;0
2017;196;1000000195;0;133;11000018;5;;0
2017;197;1000000196;1;160;11000022;5;;0
2017;198;1000000197;;189;11000026;;;0
2017;199;1000000198;1;174;11000024;5;;0
2017;200;1000000199;0;151;11000021;9;;0
2017;201;1000000200;1;114;11000016;9;;0
2017;202;1000000201;1;149;11000021;5;1;0
2017;203;1000000202;1;194;11000027;4;;0
2017;204;1000000203;1;15;11000002;4;;0
2017;205;1000000204;1;15;11000002;9;;0
2017;206;1000000205;1;3;11000000;5;;0
2017;207;1000000206;1;83;11000011;5;;0
2017;208;1000000207;1;129;11000018;5;0;0
2017;209;1000000208;1;123;11000017;5;;0
2017;210;1000000209;1;62;11000008;;;0
2017;211;1000000210;1;37;11000005;5;0;0
2017;212;1000000211;1;137;11000019;5;;0
2017;213;1000000212;1;132;11000018;;;0
2017;214;1000000213;0;189;11000026;9;;0
2017;215;1000000214;1;63;11000008;9;;0
2017;216;1000000215;1;211;11000030;9;;0
2017;217;1000000216;1;132;11000018;5;0;0
2017;218;1000000217;1;124;11000017;9;;0
2017;219;1000000218;1;54;11000007;5;;0
2017;220;1000000219;1;36;11000005;9;;0
2017;221;1000000220;1;80;11000011;9;;0
2017;222;1000000221;1;38;11000005;5;1;0
2017;223;1000000222;1;203;11000028;5;;0
2017;224;1000000223;1;94;11000013;9;;0
2017;225;1000000224;;48;11000006;5;;0
2017;226;1000000225;1;75;11000010;5;0;0
2017;227;1000000226;1;130;11000018;2;;0
2017;228;1000000227;1;189;11000026;5;;0
2017;229;1000000228;0;64;11000009;5;;0
2017;230;1000000229;1;190;11000027;5;1;0
2017;231;1000000230;1;70;11000009;5;;0
2017;232;1000000231;1;106;11000015;9;;0
2017;233;1000000232;1;26;11000003;9;;0
2017;234;1000000233;1;213;11000030;2;;0
2017;235;1000000234;1;127;11000018;2;;0
2017;236;1000000235;1;206;11000029;5;;0
2017;237;1000000236;1;148;11000021;9;;0
2017;238;1000000237;1;190;11000027;9;0;0
2017;239;1000000238;1;190;11000027;4;;0
2017;240;1000000239;1;36;11000005;5;;0
2017;241;1000000240;1;68;11000009;9;;0
2017;242;1000000241;0;155;11000022;5;1;0
2017;243;1000000242;;64;11000009;2;;0
2017;244;1000000243;1;2;11000000;5;;0
2017;245;1000000244;1;13;11000001;9;;0
2017;246;1000000245;1;157;11000022;5;0;0
2017;247;1000000246;1;102;11000014;5;;0
2017;248;1000000247;1;190;11000027;5;0;0
2017;249;1000000248;1;169;11000024;5;;0
2017;250;1000000249;1;148;11000021;5;;0
2017;251;1000000250;1;150;11000021;5;;0
2017;252;1000000251;1;153;11000021;5;;0
2017;253;1000000252;1;137;11000019;9;;0
2017;254;1000000253;1;28;11000003;9;;0
2017;255;1000000254;1;52;11000007;5;;0
2017;256;1000000255;1;164;11000023;5;;0
2017;257;1000000256;1;109;11000015;5;;0
2017;258;1000000257;1;162;11000023;9;;0
2017;259;1000000258;0;138;11000019;5;;0
2017;260;1000000259;0;61;11000008;;;0
2017;261;1000000260;1;78;11000011;5;;0
2017;262;1000000261;1;133;11000018;5;;0
2017;263;1000000262;1;124;11000017;9;;0
2017;264;1000000263;1;170;11000024;4;1;0
2017;265;1000000264;1;13;11000001;5;;0
2017;266;1000000265;1;185;11000026;5;;0
2017;267;1000000266;1;205;11000029;4;;0
2017;268;1000000267;1;112;11000015;5;;0
2017;269;1000000268;1;90;11000012;9;;0
2017;270;1000000269;1;165;11000023;5;;0
2017;271;1000000270;1;38;11000005;5;;0
2017;272;1000000271;1;206;11000029;;;0
2017;273;1000000272;1;70;11000009;5;;0
2017;274;1000000273;1;213;11000030;;;0
2017;275;1000000274;1;10;11000001;5;;0
2017;276;1000000275;1;65;11000009;9;;0
2017;277;1000000276;1;2;11000000;4;0;0
2017;278;1000000277;0;186;11000026;5;;0
2017;279;1000000278;1;201;11000028;5;;0
2017;280;1000000279;1;166;11000023;9;1;0
2017;281;1000000280;1;149;11000021;5;;0
2017;282;1000000281;;76;11000010;5;;0
2017;283;1000000282;1;26;11000003;4;1;1
2017;284;1000000283;1;140;11000019;5;;0
2017;285;1000000284;1;148;11000021;5;;0
2017;286;1000000285;1;81;11000011;5;;0
2017;287;1000000286;1;216;11000030;5;;0
2017;288;1000000287;1;209;11000029;5;;0
2017;289;1000000288;1;103;11000014;4;;0
2017;290;1000000289;1;179;11000025;9;1;0
2017;291;1000000290;1;72;11000010;9;;0
2017;292;1000000291;1;208;11000029;5;;0
2017;293;1000000292;1;40;11000005;5;;1
2017;294;1000000293;1;83;11000011;5;;0
2017;295;1000000294;;151;11000021;9;;0
2017;296;1000000295;1;153;11000021;5;;0
2017;297;1000000296;1;201;11000028;5;;0
2017;298;1000000297;;83;11000011;5;;0
2017;299;1000000298;1;180;11000025;5;;0
2017;300;1000000299;1;206;11000029;5;1;0
2017;301;1000000300;1;105;11000014;9;;0
2017;302;1000000301;1;10;11000001;9;;0
2017;303;1000000302;1;19;11000002;5;;0
2017;304;1000000303;0;152;11000021;5;;0
2017;305;1000000304;0;131;11000018;9;1;0
2017;306;1000000305;1;142;11000020;5;;0
2017;307;1000000306;1;179;11000025;5;;0
2017;308;1000000307;1;132;11000018;9;;0
2017;309;1000000308;1;112;11000015;5;;0
2017;310;1000000309;1;39;11000005;2;;0
2017;311;1000000310;1;156;11000022;9;;0
2017;312;1000000311;1;37;11000005;5;;0
2017;313;1000000312;1;69;11000009;5;;0
2017;314;1000000313;1;9;11000001;5;;0
2017;315;1000000314;1;194;11000027;5;;0
2017;316;1000000315;1;157;11000022;5;;0
2017;317;1000000316;1;80;11000011;9;;0
2017;318;1000000317;1;151;11000021;9;;1
2017;319;1000000318;1;51;11000007;5;;0
2017;320;1000000319;;113;11000016;9;;0
2017;321;1000000320;1;203;11000028;5;;0
2017;322;1000000321;1;151;11000021;5;;0
2017;323;1000000322;1;119;11000016;9;;0
2017;324;1000000323;1;174;11000024;2;;0
2017;325;1000000324;1;159;11000022;5;;0
2017;326;1000000325;1;106;11000015;2;1;0
2017;327;1000000326;;115;11000016;5;1;0
2017;328;1000000327;1;207;11000029;5;;0
2017;329;1000000328;1;147;11000020;5;;0
2017;330;1000000329;1;9;11000001;4;;0
2017;331;1000000330;1;187;11000026;5;;0
2017;332;1000000331;;144;11000020;5;;0
2017;333;1000000332;1;214;11000030;5;;0
2017;334;1000000333;;158;11000022;5;1;0
2017;335;1000000334;1;150;11000021;5;;0
2017;336;1000000335;1;21;11000002;5;;0
2017;337;1000000336;1;36;11000005;9;;0
2017;338;1000000337;1;88;11000012;5;1;0
2017;339;1000000338;1;13;11000001;2;;0
2017;340;1000000339;1;22;11000003;5;1;0
2017;341;1000000340;1;6;11000000;5;;0
2017;342;1000000341;1;1;11000000;5;1;0
2017;343;1000000342;1;29;11000004;5;;0
2017;344;1000000343;1;7;11000000;4;;0
2017;345;1000000344;1;131;11000018;5;;0
2017;346;1000000345;1;74;11000010;;;0
2017;347;1000000346;1;46;11000006;9;;0
2017;348;1000000347;1;21;11000002;5;;0
2017;349;1000000348;1;10;11000001;2;;0
2017;350;1000000349;1;198;11000028;5;;0
2017;351;1000000350;1;195;11000027;9;;0
2017;352;1000000351;1;53;11000007;9;;0
2017;353;1000000352;0;207;11000029;5;;0
2017;354;1000000353;1;106;11000015;5;;0
2017;355;1000000354;1;67;11000009;5;;0
2017;356;1000000355;1;181;11000025;5;;0
2017;357;1000000356;1;25;11000003;;;0
2017;358;1000000357;1;95;11000013;5;;0
2017;359;1000000358;1;9;11000001;9;;0
2017;360;1000000359;1;98;11000013;;1;0
2017;361;1000000360;0;40;11000005;;;0
2017;362;1000000361;1;129;11000018;9;;0
2017;363;1000000362;1;116;11000016;9;;0
2017;364;1000000363;1;170;11000024;5;0;0
2017;365;1000000364;1;217;11000030;5;;0
2017;366;1000000365;;59;11000008;9;;0
2017;367;1000000366;1;78;11000011;9;;0
2017;368;1000000367;1;108;11000015;5;;0
2017;369;1000000368;1;173;11000024;5;;0
2017;370;1000000369;1;23;11000003;5;1;0
2017;371;1000000370;1;50;11000007;;0;0
2017;372;1000000371;1;128;11000018;5;;0
2017;373;1000000372;1;182;11000025;;;0
2017;374;1000000373;1;94;11000013;5;;0
2017;375;1000000374;0;36;11000005;4;;0
2017;376;1000000375;1;175;11000024;9;;0
2017;377;1000000376;1;118;11000016;9;;0
2017;378;1000000377;1;202;11000028;9;;0
2017;379;1000000378;0;151;11000021;5;;0
2017;380;1000000379;1;35;11000004;5;;0
2017;381;1000000380;1;11;11000001;;;0
2017;382;1000000381;0;12;11000001;5;;0
2017;383;1000000382;1;14;11000001;5;;0
2017;384;1000000383;1;213;11000030;;;0
2017;385;1000000384;1;134;11000019;4;;0
2017;386;1000000385;1;123;11000017;2;;0
2017;387;1000000386;1;119;11000016;5;;0
2017;388;1000000387;1;28;11000003;2;;0
2017;389;1000000388;0;208;11000029;5;0;0
2017;390;1000000389;1;156;11000022;2;0;0
2017;391;1000000390;1;137;11000019;5;;0
2017;392;1000000391;1;37;11000005;5;1;0
2017;393;1000000392;0;86;11000012;5;;0
2017;394;1000000393;1;54;11000007;5;;0
2017;395;1000000394;1;116;11000016;5;;0
2017;396;1000000395;0;95;11000013;4;;0
2017;397;1000000396;1;93;11000013;9;;0
2017;398;1000000397;0;51;11000007;9;;0
2017;399;1000000398;0;17;11000002;5;;0
2017;400;1000000399;1;56;11000007;5;;0
2017;401;1000000400;1;133;11000018;2;;0
2017;402;1000000401;1;198;11000028;5;;0
2017;403;1000000402;1;70;11000009;9;;0
2017;404;1000000403;1;157;11000022;5;;0
2017;405;1000000404;0;128;11000018;5;;0
2017;406;1000000405;1;7;11000000;5;;0
2017;407;1000000406;1;7;11000000;5;1;0
2017;408;1000000407;1;198;11000028;2;;0
2017;409;1000000408;1;158;11000022;;0;0
2017;410;1000000409;1;107;11000015;9;;0
2017;411;1000000410;0;67;11000009;5;;0
2017;412;1000000411;1;13;11000001;9;;0
2017;413;1000000412;1;158;11000022;9;1;0
2017;414;1000000413;1;182;11000025;9;0;0
2017;415;1000000414;1;177;11000025;5;;0
2017;416;1000000415;0;201;11000028;5;;1
2017;417;1000000416;1;41;11000005;5;;0
2017;418;1000000417;1;81;11000011;5;;0
2017;419;1000000418;1;181;11000025;5;;0
2017;420;1000000419;1;29;11000004;5;;0
2017;421;1000000420;1;86;11000012;9;;0
2017;422;1000000421;1;76;11000010;9;0;0
2017;423;1000000422;;14;11000001;5;;0
2017;424;1000000423;0;61;11000008;5;;1
2017;425;1000000424;1;96;11000013;9;;0
2017;426;1000000425;1;29;11000004;9;;0
2017;427;1000000426;1;39;11000005;5;;0
2017;428;1000000427;1;118;11000016;5;1;0
2017;429;1000000428;1;140;11000019;5;1;0
2017;430;1000000429;1;133;11000018;9;;0
2017;431;1000000430;1;180;11000025;5;;0
2017;432;1000000431;1;50;11000007;5;;0
2017;433;1000000432;1;124;11000017;5;;0
2017;434;1000000433;1;179;11000025;5;;0
2017;435;1000000434;1;25;11000003;5;;0
2017;436;1000000435;1;110;11000015;5;;0
2017;437;1000000436;0;94;11000013;5;;0
2017;438;1000000437;1;95;11000013;5;;0
2017;439;1000000438;1;62;11000008;5;;0
2017;440;1000000439;;71;11000010;;0;0
2017;441;1000000440;1;98;11000013;5;;0
2017;442;1000000441;1;57;11000008;9;;0
2017;443;1000000442;1;144;11000020;2;;0
2017;444;1000000443;1;10;11000001;5;;0
2017;445;1000000444;1;22;11000003;5;;0
2017;446;1000000445;1;141;11000020;2;;0
2017;447;1000000446;1;91;11000012;5;;0
2017;448;1000000447;1;13;11000001;5;;0
2017;449;1000000448;1;81;11000011;5;;0
2017;450;1000000449;1;203;11000028;;;0
2017;451;1000000450;1;160;11000022;9;;0
2017;452;1000000451;1;83;11000011;5;;0
2017;453;1000000452;1;121;11000017;5;;0
2017;454;1000000453;0;82;11000011;5;;0
2017;455;1000000454;1;147;11000020;5;;0
2017;456;1000000455;0;138;11000019;4;;0
2017;457;1000000456;0;2;11000000;5;;0
2017;458;1000000457;1;177;11000025;4;;0
2017;459;1000000458;1;1;11000000;5;;0
2017;460;1000000459;1;204;11000029;9;;0
2017;461;1000000460;1;30;11000004;5;;0
2017;462;1000000461;0;59;11000008;5;;0
2017;463;1000000462;;75;11000010;5;;0
2017;464;1000000463;1;129;11000018;;;0
2017;465;1000000464;1;198;11000028;2;;0
2017;466;1000000465;1;11;11000001;2;1;0
2017;467;1000000466;1;113;11000016;5;;0
2017;468;1000000467;1;95;11000013;9;;0
2017;469;1000000468;1;34;11000004;5;1;1
2017;470;1000000469;1;20;11000002;5;;0
2017;471;1000000470;1;214;11000030;5;0;0
2017;472;1000000471;1;189;11000026;9;;0
2017;473;1000000472;1;57;11000008;5;;0
2017;474;1000000473;1;19;11000002;2;;0
2017;475;1000000474;1;149;11000021;9;;0
2017;476;1000000475;1;90;11000012;9;;0
2017;477;1000000476;1;16;11000002;9;;0
2017;478;1000000477;;181;11000025;5;;0
2017;479;1000000478;1;68;11000009;5;;0
2017;480;1000000479;1;89;11000012;5;;0
2017;481;1000000480;1;151;11000021;9;;0
2017;482;1000000481;0;61;11000008;5;;0
2017;483;1000000482;1;110;11000015;5;;0
2017;484;1000000483;1;206;11000029;4;;0
2017;485;1000000484;1;33;11000004;5;;0
2017;486;1000000485;1;140;11000019;5;;0
2017;487;1000000486;1;203;11000028;5;;0
2017;488;1000000487;0;184;11000026;2;;0
2017;489;1000000488;1;29;11000004;9;;0
2017;490;1000000489;1;182;11000025;5;0;1
2017;491;1000000490;1;211;11000030;2;;0
2017;492;1000000491;1;134;11000019;5;;0
2017;493;1000000492;0;215;11000030;9;0;0
2017;494;1000000493;;24;11000003;9;;0
2017;495;1000000494;1;181;11000025;5;;0
2017;496;1000000495;1;79;11000011;5;0;0
2017;497;1000000496;1;85;11000012;9;;0
2017;498;1000000497;1;87;11000012;;;0
2017;499;1000000498;0;127;11000018;5;;0
2017;500;1000000499;1;36;11000005;9;;0
2017;501;1000000500;1;90;11000012;5;;0
2017;502;1000000501;1;81;11000011;5;1;0
2017;503;1000000502;1;145;11000020;;;0
2017;504;1000000503;1;108;11000015;9;;0
2017;505;1000000504;1;142;11000020;5;;0
2017;506;1000000505;1;136;11000019;;;0
2017;507;1000000506;1;60;11000008;5;;0
2017;508;1000000507;1;143;11000020;5;1;0
2017;509;1000000508;1;30;11000004;4;;0
2017;510;1000000509;1;90;11000012;9;;0
2017;511;1000000510;1;146;11000020;5;;0
2017;512;1000000511;1;186;11000026;5;;0
2017;513;1000000512;1;204;11000029;4;;0
2017;514;1000000513;0;15;11000002;9;;0
2017;515;1000000514;1;208;11000029;5;1;0
2017;516;1000000515;1;162;11000023;9;;0
2017;517;1000000516;1;130;11000018;9;;0
2017;518;1000000517;;70;11000009;5;;0
2017;519;1000000518;;175;11000024;5;0;0
2017;520;1000000519;1;6;11000000;;;0
2017;521;1000000520;1;84;11000011;9;0;0
2017;522;1000000521;1;77;11000010;2;;0
2017;523;1000000522;1;88;11000012;9;;0
2017;524;1000000523;;155;11000022;4;;0
2017;525;1000000524;1;46;11000006;5;;0
2017;526;1000000525;1;79;11000011;5;;0
2017;527;1000000526;1;130;11000018;5;;0
2017;528;1000000527;1;169;11000024;5;;0
2017;529;1000000528;1;154;11000021;2;;0
2017;530;1000000529;1;81;11000011;5;;0
2017;531;1000000530;1;145;11000020;9;0;0
2017;532;1000000531;1;112;11000015;9;0;0
2017;533;1000000532;1;214;11000030;9;0;0
2017;534;1000000533;1;5;11000000;5;1;0
2017;535;1000000534;1;18;11000002;5;;0
2017;536;1000000535;0;101;11000014;9;;0
2017;537;1000000536;1;21;11000002;9;;0
2017;538;1000000537;1;192;11000027;5;0;0
2017;539;1000000538;1;93;11000013;5;0;0
2017;540;1000000539;1;53;11000007;5;;0
2017;541;1000000540;1;21;11000002;5;;0
2017;542;1000000541;1;119;11000016;5;;0
2017;543;1000000542;0;208;11000029;5;;0
2017;544;1000000543;1;120;11000017;5;;0
2017;545;1000000544;1;33;11000004;9;;0
2017;546;1000000545;1;16;11000002;5;;0
2017;547;1000000546;1;175;11000024;5;;0
2017;548;1000000547;1;195;11000027;5;;0
2017;549;1000000548;1;34;11000004;9;;0
2017;550;1000000549;1;154;11000021;2;;0
2017;551;1000000550;0;140;11000019;2;0;0
2017;552;1000000551;1;58;11000008;5;;0
2017;553;1000000552;1;177;11000025;5;;0
2017;554;1000000553;1;177;11000025;9;;0
2017;555;1000000554;1;9;11000001;5;0;0
2017;556;1000000555;1;17;11000002;9;;0
2017;557;1000000556;1;148;11000021;5;;0
2017;558;1000000557;0;155;11000022;5;;0
2017;559;1000000558;1;3;11000000;5;;0
2017;560;1000000559;1;112;11000015;5;0;0
2017;561;1000000560;1;10;11000001;5;1;0
2017;562;1000000561;1;99;11000014;9;;0
2017;563;1000000562;0;17;11000002;9;;0
2017;564;1000000563;1;119;11000016;9;;0
2017;565;1000000564;0;138;11000019;4;;0
2017;566;1000000565;1;131;11000018;5;;0
2017;567;1000000566;1;176;11000025;9;;0
2017;568;1000000567;0;31;11000004;5;;0
2017;569;1000000568;1;111;11000015;9;;0
2017;570;1000000569;;182;11000025;9;;0
2017;571;1000000570;1;69;11000009;9;;0
2017;572;1000000571;1;147;11000020;5;1;0
2017;573;1000000572;1;139;11000019;5;;0
2017;574;1000000573;1;136;11000019;5;1;0
2017;575;1000000574;1;85;11000012;5;;0
2017;576;1000000575;1;96;11000013;4;;0
2017;577;1000000576;1;93;11000013;9;0;0
2017;578;1000000577;0;194;11000027;4;;0
2017;579;1000000578;0;108;11000015;5;;0
2017;580;1000000579;1;168;11000023;9;;0
2017;581;1000000580;1;42;11000005;5;;0
2017;582;1000000581;1;144;11000020;5;;0
2017;583;1000000582;1;150;11000021;5;;0
2017;584;1000000583;1;98;11000013;2;;0
2017;585;1000000584;;145;11000020;2;;0
2017;586;1000000585;;214;11000030;;;0
2017;587;1000000586;1;22;11000003;4;;0
2017;588;1000000587;1;139;11000019;4;;0
2017;589;1000000588;1;121;11000017;9;;0
2017;590;1000000589;1;159;11000022;5;;0
2017;591;1000000590;1;104;11000014;9;;0
2017;592;1000000591;1;30;11000004;5;;0
2017;593;1000000592;1;140;11000019;5;;0
2017;594;1000000593;1;111;11000015;;;0
2017;595;1000000594;1;190;11000027;9;1;0
2017;596;1000000595;1;14;11000001;5;;0
2017;597;1000000596;1;206;11000029;5;;0
2017;598;1000000597;1;143;11000020;5;;0
2017;599;1000000598;1;162;11000023;5;1;0
