NU_ANO;ID_TURMA;TP_MEDIACAO_DIDATICO_PEDAGO;NU_DIAS_ATIVIDADE;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;QT_MATRICULAS;TX_HR_INICIAL;CO_ENTIDADE
2018;10000033;1;5;27;;0;0;23.1504833741346;7;11000004
2018;10000034;1;5;20;;0;0;19.1075246701948;7;11000004
2018;10000035;1;5;20;1;0;0;17.2405235692859;13;11000004
2018;10000036;1;5;16;1;0;0;14.2425296667498;8;11000005
2018;10000037;1;5;;1;0;0;38.1432446166873;7;11000005
2018;10000038;1;2;16;1;0;;28.2307736624498;13;11000005
2018;10000039;1;5;16;;0;0;23.4438137258403;7;11000005
2018;10000040;1;5;;1;0;0;14.5937991947867;7;11000005
2018;10000041;1;5;27;1;0;0;37.8374008373357;14;11000005
2018;10000042;1;5;16;0;0;0;32.5863958309637;13;11000005
2018;10000043;1;5;15;1;0;;30.1853745491244;13;11000006
2018;10000044;1;5;;1;0;0;21.209576820489;13;11000006
2018;10000045;1;5;15;1;0;0;23.5386568938848;7;11000006
2018;10000046;1;1;19;1;0;0;26.6491327367257;7;11000006
2018;10000047;1;5;18;1;0;0;36.8847301560454;13;11000006
2018;10000048;1;5;1;1;0;0;19.5853690479416;13;11000006
2018;10000049;1;5;15;;0;0;31.74471172411;13;11000006
2018;10000050;1;5;41;1;0;0;25.5530369045446;13;11000007
2018;10000051;1;5;41;1;0;0;13.2379254351836;13;11000007
2018;10000052;1;5;2;1;1;0;28.0934342831606;13;11000007
2018;10000053;1;5;41;1;0;0;25.6887796249939;13;11000007
2018;10000054;1;5;16;;0;0;23.6447413262213;19;11000007
2018;10000055;1;5;;1;;;29.5963932523737;7;11000007
2018;10000056;1;5;18;1;1;0;16.4382906097453;7;11000007
2018;10000057;1;5;1;1;0;0;30.8365229472984;18;11000008
2018;10000058;1;5;2;1;1;0;16.2311232907232;13;11000008
2018;10000059;1;5;2;1;0;0;14.3253669121768;18;11000008
2018;10000060;1;5;1;1;;0;2.29742316529155;7;11000008
2018;10000061;1;5;1;1;0;0;35.7363413348794;7;11000008
2018;10000062;1;5;1;1;1;0;32.8625652423361;6;11000008
2018;10000063;1;5;2;1;0;0;6.41885823803023;13;11000008
2018;10000064;1;5;16;1;0;0;33.7451097953599;13;11000009
2018;10000065;1;5;1;0;0;0;45.2579657295719;7;11000009
2018;10000066;1;5;18;1;0;0;43.806004892569;19;11000009
2018;10000067;1;5;14;1;0;0;29.4704600222176;13;11000009
2018;10000068;1;5;;1;0;0;28.5960339629091;7;11000009
2018;10000069;1;5;21;1;0;0;14.5415618226398;12;11000009
2018;10000070;1;5;14;1;;0;20.7350954427384;13;11000009
2018;10000071;1;5;;1;0;0;7.7026475968305;13;11000010
2018;10000072;1;2;2;1;0;0;23.815801918041;7;11000010
2018;10000073;1;5;16;1;0;0;17.037618459668;12;11000010
2018;10000074;1;5;18;1;0;0;21.8574610739015;7;11000010
2018;10000075;1;5;73;1;0;0;9.24505794560537;15;11000010
2018;10000076;1;5;27;1;1;0;22.9352244283073;7;11000010
2018;10000077;1;5;26;1;0;0;27.702958928654;16;11000010
2018;10000078;1;5;40;1;0;0;21.1603512192378;18;11000011
2018;10000079;1;5;27;1;0;0;32.2962277571205;19;11000011
2018;10000080;1;5;16;1;0;0;12.2540125381202;13;11000011
2018;10000081;1;5;26;1;;0;16.5167704320047;7;11000011
2018;10000082;1;5;21;1;0;0;8.37118466407992;19;11000011
2018;10000083;1;5;15;1;0;0;2.96816726215184;7;11000011
2018;10000084;1;1;69;1;0;0;31.8944495202741;13;11000011
2018;10000085;1;5;18;1;0;0;34.3095986316912;13;11000012
2018;10000086;1;5;1;1;0;0;12.281733653741;7;11000012
2018;10000087;1;5;22;1;0;;7.08449450111948;7;11000012
2018;10000088;1;5;26;1;0;0;29.5383827774785;13;11000012
2018;10000089;1;6;1;;0;0;13.22032329184;7;11000012
2018;10000090;1;5;19;;0;0;13.0381368894596;7;11000012
2018;10000091;1;5;14;1;0;0;31.8619999565417;13;11000012
2018;10000092;1;5;22;0;0;0;26.8763696090318;7;11000013
2018;10000093;1;5;1;1;0;0;29.7019156990573;7;11000013
2018;10000094;1;5;41;1;0;0;19.7601681449451;7;11000013
2018;10000095;1;5;;1;0;0;29.3171427721391;7;11000013
2018;10000096;1;5;;1;;0;23.4471595790237;13;11000013
2018;10000097;1;5;2;1;0;0;44.2145045059733;19;11000013
2018;10000098;1;5;16;1;0;0;20.1031410370488;18;11000013
2018;10000099;1;5;70;1;0;0;14.0487439152785;7;11000014
2018;10000100;1;5;26;1;0;0;38.5551204117946;7;11000014
2018;10000101;1;;1;1;0;0;11.9968302212656;13;11000014
2018;10000102;1;5;18;0;0;0;20.7967383521609;13;11000014
2018;10000103;1;6;25;1;0;0;28.9453835572349;13;11000014
2018;10000104;1;5;1;1;0;0;16.0148689409252;13;11000014
2018;10000105;1;5;1;1;0;0;19.8421149575152;7;11000014
2018;10000106;1;5;16;1;;0;33.2613494837424;8;11000015
2018;10000107;1;5;19;;0;0;23.7126583684003;13;11000015
2018;10000108;1;5;22;1;0;0;14.343000021996;13;11000015
2018;10000109;1;5;14;1;0;0;15.3075158610009;13;11000015
2018;10000110;1;5;1;1;0;0;10.8938808555249;13;11000015
2018;10000111;1;5;2;0;0;0;27.5386585699162;18;11000015
2018;10000112;1;5;;1;0;;42.4998929379508;7;11000015
2018;10000113;1;2;21;1;0;0;21.5891278618947;7;11000016
2018;10000114;1;5;3;1;0;0;24.2422473357292;13;11000016
2018;10000115;1;5;27;1;0;0;14.7798259209376;13;11000016
2018;10000116;1;5;22;1;0;0;24.8607793708798;7;11000016
2018;10000117;1;5;1;1;0;0;16.2880613820162;13;11000016
2018;10000118;1;5;;1;0;0;26.8657813537866;13;11000016
2018;10000119;1;5;1;1;0;0;1.06632384005934;13;11000016
2018;10000120;1;5;25;1;0;0;17.8775535596069;13;11000017
2018;10000121;1;5;;1;0;0;30.2823573155329;16;11000017
2018;10000122;1;1;16;1;0;0;29.7192415772006;7;11000017
2018;10000123;1;5;1;1;0;0;8.51710634096526;12;11000017
2018;10000124;1;5;17;1;0;0;38.2831599148922;7;11000017
2018;10000125;1;5;;;0;0;25.0027051744983;7;11000017
2018;10000126;1;2;1;1;0;0;13.6087398373056;13;11000017
2018;10000127;1;5;2;1;0;0;7.92611029022373;13;11000018
2018;10000128;1;5;2;0;0;0;26.8623551996425;7;11000018
2018;10000129;1;5;2;1;0;0;17.2562775111292;7;11000018
2018;10000130;1;5;;1;0;0;25.7739543212811;12;11000018
2018;10000131;1;5;19;1;1;0;13.2248904150911;7;11000018
2018;10000132;1;5;23;1;0;0;6.32940378272906;8;11000018
2018;10000133;1;5;41;1;0;0;30.8341939394595;7;11000018
2018;10000134;1;1;14;1;0;0;43.2831767182797;13;11000019
2018;10000135;1;;18;1;0;0;15.872371602105;7;11000019
2018;10000136;1;5;16;1;;0;26.1735156023642;7;11000019
2018;10000137;1;5;20;1;0;0;27.4012845640536;7;11000019
2018;10000138;1;5;;;0;0;42.0948037393391;7;11000019
2018;10000139;1;5;;1;;0;18.8123092954047;13;11000019
2018;10000140;1;5;2;1;0;0;17.5771178971045;7;11000019
2018;10000141;1;5;;1;0;;9.432299005799;12;11000020
2018;10000142;1;5;16;1;0;0;33.0357997866813;7;11000020
2018;10000143;1;5;2;1;;0;23.4238695157692;19;11000020
2018;10000144;1;5;2;1;0;0;37.8466239459813;13;11000020
2018;10000145;1;5;3;1;0;0;5.89995004003868;7;11000020
2018;10000146;1;5;;1;0;0;17.2099610513542;12;11000020
2018;10000147;1;5;19;1;0;0;22.2146843696246;8;11000020
2018;10000148;1;5;18;1;0;;43.9455957785249;13;11000021
2018;10000149;1;5;2;;0;1;16.6456274050288;8;11000021
2018;10000150;1;5;21;0;0;;12.0174708522391;13;11000021
2018;10000151;1;5;27;1;0;0;25.4118540891213;18;11000021
2018;10000152;1;5;1;0;0;0;33.6036008424126;7;11000021
2018;10000153;1;5;1;0;0;0;21.9274696110515;12;11000021
2018;10000154;1;5;14;1;;0;15.5648657309357;7;11000021
2018;10000155;1;6;16;1;0;0;1.00556523539126;7;11000022
2018;10000156;1;1;71;1;0;0;27.8883476499468;7;11000022
2018;10000157;1;5;2;1;1;0;32.6022880963283;7;11000022
2018;10000158;1;5;2;1;0;0;1.71939268009737;10;11000022
2018;10000159;1;5;1;1;0;0;15.3701333017088;7;11000022
2018;10000160;1;5;41;1;1;0;22.0221127758268;7;11000022
2018;10000161;1;5;1;1;0;;33.5919733056799;12;11000022
2018;10000162;1;5;41;;0;0;7.13730882760137;7;11000023
2018;10000163;1;5;17;1;0;;9.80149092758074;13;11000023
2018;10000164;1;5;;0;;0;38.9882364920341;13;11000023
2018;10000165;1;5;18;;0;0;41.2517220764421;13;11000023
2018;10000166;1;5;69;1;0;;21.529410757008;13;11000023
2018;10000167;1;5;18;1;0;0;23.0300424512243;7;11000023
2018;10000168;1;1;1;1;0;0;20.0192343399394;13;11000023
2018;10000169;1;5;27;1;0;0;25.1857382975286;15;11000024
2018;10000170;1;5;1;;0;0;42.6152954371646;13;11000024
2018;10000171;1;6;18;1;;0;14.8510912796482;13;11000024
2018;10000172;1;5;15;1;0;0;20.7078963811509;7;11000024
2018;10000173;1;5;1;0;0;0;20.561677108286;13;11000024
2018;10000174;1;5;2;1;0;0;28.7132387767779;8;11000024
2018;10000175;1;5;20;1;0;0;25.5840269915061;7;11000024
2018;10000176;1;5;27;0;0;0;23.445636804332;7;11000025
2018;10000177;1;5;20;1;0;0;10.5227780658752;7;11000025
2018;10000178;1;5;;1;0;;29.9260445261607;7;11000025
2018;10000179;1;5;15;1;;;10.6931895392481;7;11000025
2018;10000180;1;5;;1;;0;14.4079925343394;7;11000025
2018;10000181;2;5;70;1;0;0;44.3506472329609;7;11000025
2018;10000182;1;5;16;1;0;0;20.4485493528191;7;11000025
2018;10000183;1;5;;1;;0;20.4709796342067;13;11000026
2018;10000184;1;1;64;1;0;0;16.1639102213085;19;11000026
2018;10000185;1;5;17;0;0;0;15.4659660034813;8;11000026
2018;10000186;1;5;19;1;1;0;28.1472655667458;13;11000026
2018;10000187;1;5;14;1;0;0;11.1886286446825;13;11000026
2018;10000188;1;3;15;1;0;0;13.3868866998237;7;11000026
2018;10000189;1;5;2;1;1;0;12.3142649142537;13;11000026
2018;10000190;1;5;14;0;0;;40.3571799076162;12;11000027
2018;10000191;1;5;2;1;0;;20.5883669587784;7;11000027
2018;10000192;1;5;18;1;0;0;34.7236698847264;19;11000027
2018;10000193;1;5;16;1;0;0;31.468875162187;13;11000027
2018;10000194;1;5;21;1;0;0;12.3570008100942;19;11000027
2018;10000195;1;5;16;1;0;0;17.6151101607829;7;11000027
2018;10000196;1;5;16;1;0;0;11.0604382983875;7;11000027
2018;10000197;1;5;22;1;0;0;10.0338906843681;13;11000028
2018;10000198;1;5;17;1;0;1;35.8511678040959;7;11000028
2018;10000199;1;5;68;1;1;0;15.8880297027063;7;11000028
2018;10000200;1;5;1;1;0;0;6.0344072105363;13;11000028
2018;10000201;1;5;;1;0;0;14.1843610736541;13;11000028
2018;10000202;1;5;;1;0;0;13.54671141156;13;11000028
2018;10000203;1;5;1;1;0;0;1.30569195840508;13;11000028
2018;10000204;1;5;14;1;0;0;20.0028129890561;9;11000029
2018;10000205;1;5;2;1;0;0;8.82957245479338;13;11000029
2018;10000206;1;5;2;1;0;0;45.4223190648481;7;11000029
2018;10000207;1;5;71;1;0;0;21.0259078579256;19;11000029
2018;10000208;1;5;;1;;0;19.4855849423911;7;11000029
2018;10000209;1;5;25;;0;0;32.7156379949302;7;11000029
2018;10000210;1;5;17;1;0;0;1.19598904624581;13;11000029
2018;10000211;1;5;64;1;0;0;15.4313514488749;12;11000030
2018;10000212;1;5;17;1;0;0;30.6296798781259;8;11000030
2018;10000213;1;5;41;;0;0;9.70176295284182;7;11000030
2018;10000214;1;2;26;1;0;0;5.63789089443162;12;11000030
2018;10000215;1;5;56;1;0;0;30.3840078363428;7;11000030
2018;10000216;1;5;19;1;0;0;30.3978251784574;15;11000030
2018;10000217;1;1;70;1;0;0;25.1455792740453;7;11000030
