NU_ANO;CO_PESSOA_FISICA;ID_MATRICULA;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;ID_TURMA;CO_ENTIDADE
2024;1000000021;700000011;21;2;1;1;;00005012;00000008;00000027;00002917;1;0;0;;;;;;;;0;;0;0;1;0;0;70000057;11000008
2024;1000000026;700000012;22;2;3;1;;00001361;00000006;00000013;;1;0;0;0;;0;;;;0;;;;0;1;0;0;70000167;11000023
2024;1000000027;700000013;26;2;0;1;;00003797;00000007;00000008;00003125;2;0;0;0;;;;;;;;;0;0;;0;0;70000204;11000029
2024;1000000028;700000014;15;1;1;1;;00005518;00000003;00000013;00001440;1;0;0;;;;;;;;1;;0;0;1;0;0;70000027;11000003
2024;1000000029;700000015;10;1;1;1;;00005459;00000008;00000006;;1;0;1;;;;;0;;;;;;0;1;0;0;70000196;11000027
2024;1000000030;700000016;11;2;0;1;;00001052;00000005;00000005;00002581;1;0;0;;;;;;;;0;;;0;1;0;0;70000203;11000028
2024;1000000032;700000017;22;2;0;1;;00003326;00000002;00000024;00001474;2;0;0;;;;;0;;;;;;0;0;;0;70000133;11000018
2024;1000000033;700000018;12;2;0;1;;00002014;00000002;;00001626;1;0;0;;0;;;;;;0;0;;0;1;0;0;70000142;11000020
2024;1000000035;700000019;10;2;1;1;;00003723;00000009;00000023;;2;0;1;0;;1;;0;;;;0;;;1;;0;70000014;11000001
2024;1000000036;700000020;20;2;1;1;;00005385;00000009;00000001;00004668;2;0;0;;;;0;;;0;1;;;0;1;0;0;70000213;11000030
2024;1000000037;700000021;17;1;3;1;;00001423;00000006;00000003;00002395;1;0;;;0;;;;;;0;;;;1;0;0;70000180;11000025
2024;1000000039;700000022;23;1;1;1;;00005336;00000006;;00002398;1;0;0;;;;;;;;;0;;0;1;0;0;70000091;11000012
2024;1000000046;700000023;9;1;0;1;;00001218;00000007;00000007;00002569;1;0;0;;;1;0;0;;;;;;0;1;0;0;70000127;11000018
2024;1000000047;700000024;13;2;1;1;;00001892;00000009;00000001;00002638;1;0;0;0;;1;;;;;0;;;0;1;0;0;70000151;11000021
2024;1000000049;700000025;13;1;1;1;;00003149;00000008;00000018;00004251;1;0;0;;;;;;;;;;;0;1;0;0;70000159;11000022
2024;1000000050;700000026;16;1;0;1;;00003113;00000006;;00005191;1;0;0;0;;;;;;;;;0;0;1;0;0;70000215;11000030
2024;1000000053;700000027;24;1;0;1;;00000428;00000002;00000003;00003172;1;0;0;;;;;;;;0;;;0;1;0;0;70000051;11000007
2024;1000000055;700000028;11;1;1;1;;00000434;00000008;;;1;0;0;0;;;0;;0;;0;;;0;1;0;0;70000199;11000028
2024;1000000056;700000029;12;1;0;1;;00004859;00000008;;;1;0;0;;;;;;;;;;;0;1;0;0;70000168;11000023
2024;1000000057;700000030;21;2;3;1;;00005088;00000004;;;2;0;0;;;;;;0;;;;;0;1;0;0;70000016;11000002
2024;1000000060;700000031;12;1;1;1;;00000965;00000008;00000015;00001606;1;0;0;;;;0;;;;;;;0;1;0;0;70000120;11000017
2024;1000000064;700000032;10;1;3;1;;00000891;00000006;00000018;00000689;1;0;0;;0;;;;;;;;0;;1;0;0;70000022;11000003
2024;1000000065;700000033;21;1;3;1;;00004510;00000004;00000006;00002508;1;0;1;;;;;;0;;;;;0;1;1;0;70000110;11000015
2024;1000000066;700000034;18;2;3;1;;00002121;00000006;;00001738;2;0;0;0;;;;;;;;;;0;1;0;0;70000212;11000030
2024;1000000067;700000035;10;1;3;1;;00001958;00000006;00000006;00003087;1;0;0;;;;0;;;;;;;0;1;0;0;70000173;11000024
2024;1000000069;700000036;17;1;0;1;;00005442;00000007;00000025;00003841;1;0;0;;;1;;;;;;0;;0;1;0;0;70000022;11000003
2024;1000000070;700000037;20;2;1;1;;00003526;00000001;;;2;0;1;;;1;0;;;;;;;0;0;0;0;70000180;11000025
2024;1000000072;700000038;17;2;3;1;;00005257;00000004;00000025;00002680;1;0;1;;;1;;;;;;;;0;1;0;0;70000186;11000026
2024;1000000073;700000039;15;1;3;1;;00003307;00000008;00000022;00001482;1;0;0;;;;;;;0;;;;;1;0;0;70000140;11000019
2024;1000000074;700000040;17;2;0;1;;00000871;00000003;00000027;00004155;1;0;0;0;;;;;;;;;;0;1;0;0;70000058;11000008
2024;1000000075;700000041;12;2;2;1;;00003970;00000005;00000005;00001955;2;0;0;;;0;;;;;;;;0;0;0;0;70000078;11000011
2024;1000000077;700000042;16;1;0;1;;00003522;00000002;00000002;00001974;1;0;0;0;;;;0;;;;;0;0;1;0;0;70000120;11000017
2024;1000000078;700000043;14;1;0;1;;00003303;00000007;00000021;00005413;1;0;0;0;;1;;;;;;;;0;1;0;0;70000187;11000026
2024;1000000079;700000044;20;2;0;1;;00004183;00000001;;00001086;1;0;0;;;;;;;;;0;;0;;;0;70000029;11000004
2024;1000000080;700000045;23;1;3;1;;00000239;00000002;;00002852;1;0;0;0;;;;;;;;;0;0;1;0;1;70000063;11000008
2024;1000000082;700000046;16;2;3;1;;00001178;00000006;00000025;00001675;1;0;0;;0;;0;;;;0;;;0;1;0;0;70000116;11000016
2024;1000000083;700000047;13;2;0;1;;00000492;00000005;;00001348;1;0;0;;;1;;;;0;;;;0;1;0;0;70000063;11000008
2024;1000000084;700000048;24;1;3;1;;00003100;00000003;00000022;00004717;1;0;0;;;;;;0;;;;;0;1;0;;70000067;11000009
2024;1000000085;700000049;23;1;0;1;;00003861;00000004;;;1;0;;;;;;;;;;;;0;1;0;0;70000171;11000024
2024;1000000086;700000050;17;1;3;1;;00000552;00000004;00000023;;1;0;0;;;;0;;;;;;;0;1;0;0;70000201;11000028
2024;1000000087;700000051;19;1;3;1;;00003121;00000009;00000023;00004775;2;1;0;;;;;;;;;;;0;1;0;0;70000055;11000007
2024;1000000088;700000052;19;1;3;1;;00000198;00000001;00000010;;1;0;0;;0;;;0;;0;0;;;;1;0;0;70000156;11000022
2024;1000000089;700000053;18;2;3;1;;00004638;00000003;00000002;00001147;1;1;0;;;;;;;;0;;;0;0;0;0;70000194;11000027
2024;1000000091;700000054;20;2;3;1;;00003036;00000006;;00000611;2;0;0;;;;0;;;;0;;;0;0;;0;70000200;11000028
2024;1000000092;700000055;17;1;3;1;;00005327;00000009;;00000951;2;0;0;;0;;;0;;;;;;0;1;0;0;70000107;11000015
2024;1000000093;700000056;27;1;3;1;;00002853;00000002;00000008;;1;0;0;;0;;0;0;;;;0;;0;1;0;0;70000126;11000017
2024;1000000094;700000057;8;2;3;1;;00000800;00000006;00000019;00002809;1;0;1;;;;;;;0;;0;0;0;1;;0;70000176;11000025
2024;1000000096;700000058;16;1;1;1;;00004649;00000005;;00004785;1;0;0;;;;0;;;;;;;0;1;0;0;70000057;11000008
2024;1000000097;700000059;14;1;0;1;;00004558;00000006;;00002170;1;0;0;0;;1;;0;0;0;;;;0;1;0;0;70000143;11000020
2024;1000000098;700000060;11;1;1;1;;00001975;00000003;00000010;;1;0;0;;;;0;;;;;;0;;1;0;0;70000135;11000019
2024;1000000101;700000061;17;1;3;1;;00002599;00000006;;00004356;1;0;0;;;;;0;;0;;;0;0;1;0;0;70000140;11000019
2024;1000000102;700000062;17;2;0;1;;00004227;00000006;00000017;00005161;1;0;0;;;;;;;;;;;0;1;0;0;70000157;11000022
2024;1000000106;700000063;11;1;1;1;;00004685;00000001;;00000117;1;0;0;;0;;;;;;;;;0;1;0;0;70000066;11000009
2024;1000000108;700000064;14;1;5;1;;00004040;00000002;;00005369;1;0;0;;;;;;;0;;;;0;1;0;0;70000016;11000002
2024;1000000109;700000065;20;1;3;1;;00003665;00000001;00000015;;1;0;0;;;;0;;;0;;;;0;1;0;;70000062;11000008
2024;1000000111;700000066;10;1;1;1;;00004585;00000001;00000015;00000353;1;0;0;;;;;0;0;;0;0;0;0;1;0;0;70000085;11000012
2024;1000000113;700000067;15;2;3;1;;00005386;00000003;00000002;00000866;2;0;0;;0;;;;;;0;;;0;;0;0;70000120;11000017
2024;1000000119;700000068;10;1;1;1;;00001227;00000009;;00004953;1;0;;;;;;;;;;;;0;0;0;0;70000135;11000019
2024;1000000120;700000069;16;2;3;1;;00001325;00000007;00000026;00000261;2;0;0;;;;;;;;0;0;0;0;1;0;0;70000134;11000019
2024;1000000122;700000070;23;1;0;1;;00003493;00000007;00000023;;2;0;0;;;;;;0;;;;;0;1;0;0;70000161;11000022
2024;1000000124;700000071;12;1;0;1;;00000060;00000001;00000011;00002179;1;1;1;;;;;;;;;;;0;1;0;0;70000187;11000026
2024;1000000126;700000072;8;2;0;1;;00004138;00000008;;;1;0;0;;;;;;;;;;;0;1;0;0;70000090;11000012
2024;1000000128;700000073;17;2;3;1;;00001969;00000008;00000011;00000122;1;0;0;0;;;;1;;0;;;;0;1;;0;70000126;11000017
2024;1000000132;700000074;13;1;0;1;;00001782;00000005;00000013;00005434;1;0;0;;0;;;;;;;;;0;;1;0;70000174;11000024
2024;1000000134;700000075;10;2;1;1;;00005037;00000009;;00003699;1;0;0;0;;;;;0;;;;;0;1;0;0;70000073;11000010
2024;1000000138;700000076;11;2;1;1;;00004219;00000006;;;1;0;1;;;;;;0;;;;;0;1;0;0;70000112;11000015
2024;1000000139;700000077;13;2;3;1;;00004128;00000008;;00004492;1;0;0;;1;;;;;0;;;0;0;1;0;1;70000034;11000004
2024;1000000143;700000078;24;1;2;1;;00001417;00000005;;00004643;1;0;1;0;;;;;0;;;;;0;0;0;0;70000066;11000009
2024;1000000144;700000079;11;2;1;1;;00001412;00000006;;00002802;1;0;0;;;1;;;;;0;;;0;1;0;0;70000134;11000019
2024;1000000145;700000080;24;2;3;1;;00003026;00000009;;00001451;1;0;0;;;0;;;;;;;;;1;0;0;70000176;11000025
2024;1000000146;700000081;21;2;0;1;;00002092;00000002;00000022;00004313;1;0;0;;;1;;;0;;;;;0;0;1;0;70000091;11000012
2024;1000000150;700000082;12;2;0;1;;00004584;00000003;00000013;;1;0;0;;;;;;;;;;;0;1;0;0;70000196;11000027
2024;1000000151;700000083;16;2;1;1;;00003498;00000005;00000021;;1;1;0;;;;0;;;0;;;;0;1;1;0;70000009;11000001
2024;1000000153;700000084;22;1;1;1;;00005190;00000004;;00002403;1;0;;;;;;;;;;;;0;1;0;1;70000070;11000009
2024;1000000154;700000085;12;2;0;1;;00003942;00000002;00000023;00000099;1;0;0;;;;;;;;;0;0;0;1;0;0;70000055;11000007
2024;1000000156;700000086;21;1;0;1;;00000049;00000009;;00000406;1;0;1;0;;;;0;;;;;;0;1;0;0;70000122;11000017
2024;1000000157;700000087;20;2;0;1;;00002390;00000009;00000003;;1;0;0;0;0;;;;;;;0;0;0;1;0;;70000008;11000001
2024;1000000159;700000088;12;1;3;1;;00002367;00000009;00000012;00002238;1;0;0;;;0;;;;;;;;0;;0;0;70000043;11000006
2024;1000000160;700000089;27;1;1;1;;00004424;00000001;;;1;0;1;;;;;0;;;;;;0;1;0;0;70000160;11000022
2024;1000000162;700000090;23;1;0;1;;00002776;00000004;00000006;;1;0;0;;;;;;;;;;0;0;1;0;0;70000196;11000027
2024;1000000163;700000091;17;1;1;1;;00005463;00000005;00000016;00002007;1;0;0;0;;;;;;;;;;0;1;0;0;70000199;11000028
2024;1000000164;700000092;14;2;3;1;;00003624;00000006;;;1;0;0;0;;;;0;;;;;0;0;1;0;0;70000143;11000020
2024;1000000165;700000093;21;2;0;1;;00005417;00000006;00000016;;1;0;1;;;;;;0;;;;;0;1;;0;70000155;11000022
2024;1000000167;700000094;18;1;3;1;;00000287;00000005;00000027;;1;0;0;;1;;;;;;;;;0;;0;0;70000129;11000018
2024;1000000172;700000095;22;1;3;1;;00003078;00000004;00000012;00002018;1;0;0;;;1;;;;;;0;0;0;1;0;0;70000166;11000023
2024;1000000173;700000096;15;2;0;1;;00000421;00000004;00000012;00003117;1;0;0;;1;;;;;;;0;;0;1;;0;70000193;11000027
2024;1000000175;700000097;21;1;1;1;;00003181;00000008;00000025;00002112;1;0;;;;;;;;0;;;;0;1;1;0;70000109;11000015
2024;1000000176;700000098;10;2;1;1;;00003364;00000006;;00003596;1;0;0;;;1;;;;;;0;;0;1;0;0;70000129;11000018
2024;1000000177;700000099;23;1;1;1;;00002339;00000006;00000024;00001218;1;0;0;;0;;;;;;;;;1;;0;0;70000070;11000009
2024;1000000178;700000100;24;2;0;1;;00001645;00000001;00000002;00005249;1;0;0;;;;;;;;;;;0;1;1;0;70000158;11000022
2024;1000000183;700000101;18;2;0;1;;00005158;00000001;00000002;;2;0;0;;;;;;;;;0;;0;1;0;1;70000203;11000028
2024;1000000184;700000102;11;1;3;1;;00003789;00000008;;00000314;1;0;0;;;;;;;;;;;0;1;0;;70000026;11000003
2024;1000000185;700000103;11;2;2;1;;00004724;00000001;00000011;00003692;1;0;0;;;;0;;;;;;0;0;1;0;0;70000125;11000017
2024;1000000186;700000104;8;1;0;1;;00000845;00000007;00000027;00000375;1;0;0;;;;;;;;0;;;0;1;0;0;70000147;11000020
2024;1000000188;700000105;21;2;1;1;;00002346;00000004;00000013;00001410;1;0;0;;;;0;0;;0;;;;0;;0;0;70000205;11000029
2024;1000000190;700000106;17;1;3;1;;00005325;00000003;00000012;00003651;1;0;0;;;1;;0;;;;;;0;1;0;0;70000046;11000006
2024;1000000192;700000107;21;1;1;1;;00002142;00000007;;00000963;1;0;0;;;;0;;1;0;;;;0;1;0;0;70000065;11000009
2024;1000000196;700000108;14;2;3;1;;00000860;00000001;00000008;;1;0;0;;;1;;;;;;;;;1;0;0;70000210;11000029
2024;1000000197;700000109;19;1;3;1;;00004923;00000002;;00003866;1;0;0;;;;;;;0;;;0;0;1;0;0;70000131;11000018
2024;1000000198;700000110;11;1;3;1;;00004184;00000009;00000003;;1;0;0;;;1;;;;;;;;0;1;0;0;70000136;11000019
2024;1000000199;700000111;11;2;1;1;;00004241;00000007;;00001341;2;0;0;;;;0;;;;0;0;;0;1;0;;70000092;11000013
2024;1000000200;700000112;9;2;3;1;;00003391;00000007;00000019;00003602;1;0;0;;0;;;;;;;;;0;1;0;0;70000114;11000016
2024;1000000201;700000113;14;1;3;1;;00001218;00000009;00000008;;1;0;0;;;;;0;;;0;;;0;1;0;0;70000201;11000028
2024;1000000203;700000114;15;1;0;1;;;00000008;;;1;0;1;;;;;;;;0;0;0;0;1;0;0;70000105;11000014
2024;1000000204;700000115;21;2;1;1;;00002437;00000001;00000007;00001022;2;0;0;;;;;;;;;;0;0;1;0;0;70000030;11000004
2024;1000000205;700000116;15;1;3;1;;00001626;00000008;;00001871;1;0;0;;;;0;;0;;;;0;0;0;0;0;70000186;11000026
2024;1000000206;700000117;37;1;3;1;;00005115;00000006;00000025;00002104;1;0;0;;;;0;;;;;;0;0;0;1;0;70000139;11000019
2024;1000000207;700000118;15;1;0;1;;00000525;00000008;;00000779;1;0;0;;;;;;0;0;;0;;0;0;0;0;70000003;11000000
2024;1000000208;700000119;17;2;3;1;;00005506;00000005;;;1;0;0;;0;;0;0;;;0;;;0;1;0;0;70000021;11000002
2024;1000000209;700000120;18;2;0;1;;00005510;00000001;;;1;0;1;;;;;;;;;;;;1;0;0;70000154;11000021
2024;1000000210;700000121;14;2;3;1;;00001749;00000005;00000001;00000134;1;0;1;0;;;;0;0;;;0;;0;1;0;0;70000193;11000027
2024;1000000212;700000122;16;2;1;1;;00005171;00000001;;00001459;1;0;;;1;;;;0;0;;;;0;1;0;0;70000036;11000005
2024;1000000214;700000123;15;1;0;1;;00004291;00000002;00000009;00001050;1;0;0;;;1;0;;0;;;0;;0;0;0;0;70000160;11000022
2024;1000000215;700000124;10;1;3;1;;00002424;00000006;00000009;;1;0;0;;;;;;;;;;0;0;1;0;0;70000185;11000026
2024;1000000217;700000125;16;2;3;1;;00005119;00000008;00000007;;1;1;0;0;;;;;;;;;0;0;;0;0;70000020;11000002
2024;1000000218;700000126;14;2;1;1;;00003844;00000005;;;1;0;1;;0;;;;;;;;0;0;1;0;0;70000023;11000003
2024;1000000219;700000127;9;2;3;1;;00002560;00000005;;00002910;1;0;0;0;;;;;;;;;;0;0;0;0;70000166;11000023
2024;1000000222;700000128;14;2;3;1;;00000420;00000002;00000021;;1;0;0;;;;;0;;0;0;;;0;0;;0;70000041;11000005
2024;1000000226;700000129;18;2;1;1;;00000788;00000002;00000013;00004493;1;0;0;;;;;;;;0;0;0;0;;0;0;70000180;11000025
2024;1000000227;700000130;21;1;3;1;;00000032;00000008;00000015;00005463;2;0;0;;;1;;;;;0;;;0;1;0;0;70000075;11000010
2024;1000000228;700000131;20;2;3;1;;00005172;00000002;00000018;;1;0;0;0;;;0;0;0;;0;;;0;1;;0;70000160;11000022
2024;1000000229;700000132;17;2;0;1;;00001640;00000004;00000013;;1;0;0;;;;;;;0;;;;0;0;0;0;70000164;11000023
2024;1000000231;700000133;21;2;3;1;;00003135;00000006;00000002;00002860;1;0;0;;;;;;;;;0;;0;1;0;0;70000077;11000010
2024;1000000232;700000134;18;2;1;1;;00001419;00000009;00000014;;1;0;0;;;;;;;0;;;;0;1;0;0;70000006;11000000
2024;1000000236;700000135;19;1;1;1;;00000030;00000004;;00004638;2;0;0;;;;;;;0;;0;;0;1;0;0;70000010;11000001
2024;1000000240;700000136;19;2;1;1;;00002754;00000003;;;1;0;0;0;;;;;0;0;0;;;0;1;1;0;70000078;11000011
2024;1000000241;700000137;23;2;3;1;;00001978;00000009;00000013;00001895;1;0;0;;;;;;;;;;;0;1;0;0;70000106;11000015
2024;1000000243;700000138;17;1;3;1;;00002213;00000006;00000027;;1;1;0;;;0;;;;0;;0;;0;;;0;70000002;11000000
2024;1000000244;700000139;14;1;0;1;;00002870;00000007;00000019;00002880;1;0;0;0;;;;0;;;;;;0;1;0;0;70000148;11000021
2024;1000000245;700000140;15;1;3;1;;;00000002;00000010;;1;0;0;;;;;;;;0;;;0;1;0;;70000152;11000021
2024;1000000246;700000141;21;1;1;1;;00001010;00000009;00000016;00003891;1;0;0;;;;;;;;0;;0;0;1;0;0;70000026;11000003
2024;1000000247;700000142;21;1;0;1;;00002812;00000001;00000005;00003675;1;0;0;;;;0;;;0;;;;0;1;0;0;70000054;11000007
2024;1000000248;700000143;14;2;3;1;;00002140;00000004;00000003;;1;1;1;;;;;;;;;;;0;1;;0;70000081;11000011
2024;1000000249;700000144;28;2;0;1;;00005536;00000007;00000012;00002917;1;0;0;;;;;;;;;0;;0;1;0;0;70000116;11000016
2024;1000000250;700000145;16;1;1;1;;00002007;00000007;00000025;;2;0;0;;;;;0;;;;;;0;1;0;1;70000174;11000024
2024;1000000251;700000146;21;2;1;1;;00002251;00000004;;00002276;1;1;0;;;1;0;;;;0;;;;1;;0;70000210;11000029
2024;1000000252;700000147;18;2;0;1;;00002293;00000005;00000018;00004408;2;0;;;0;;;;;;;;;0;1;0;0;70000026;11000003
2024;1000000253;700000148;14;2;3;1;;00001424;00000001;00000002;00004212;1;0;0;;;;;;0;0;;;;0;1;0;0;70000205;11000029
2024;1000000254;700000149;20;2;0;1;;00000574;00000008;00000019;00004398;1;0;0;0;;1;0;;;;;;;0;1;0;0;70000139;11000019
2024;1000000255;700000150;24;1;1;1;;00005300;00000004;;;1;0;0;;;;;;;;0;;;0;1;0;1;70000177;11000025
2024;1000000256;700000151;19;1;0;1;;00005291;00000009;00000026;00003723;1;0;0;;;;0;;0;;;;;;1;;0;70000122;11000017
2024;1000000259;700000152;13;1;1;1;;00002123;00000008;00000012;;2;0;0;0;1;;;;;;;;;0;1;0;0;70000091;11000012
2024;1000000260;700000153;12;1;3;1;;00003339;00000006;00000011;00003738;1;0;0;;0;;;;;;0;;0;0;1;0;;70000196;11000027
2024;1000000261;700000154;19;2;0;1;;00002014;00000001;00000001;00004884;1;0;1;0;;;;;;;;;;0;1;0;0;70000074;11000010
2024;1000000262;700000155;18;1;1;1;;00001242;00000007;00000026;00003754;1;0;0;;;0;0;;;;;0;0;0;1;0;0;70000113;11000016
2024;1000000264;700000156;14;1;3;1;;00002990;00000006;00000004;;2;0;0;;;1;;0;;;;;;0;1;0;0;70000048;11000006
2024;1000000265;700000157;21;2;0;1;;00004476;00000001;;00002637;2;0;0;0;;;;;;0;;;;0;1;0;0;70000038;11000005
2024;1000000268;700000158;8;2;3;1;;00004799;00000002;00000017;00000401;1;0;0;;;1;;;0;0;;;;0;;0;0;70000155;11000022
2024;1000000272;700000159;15;1;3;1;;00000665;00000006;00000021;00000161;1;0;1;;0;;;;;0;;0;;0;1;0;0;70000139;11000019
2024;1000000273;700000160;21;2;0;1;;00000869;00000001;00000023;;1;0;0;;;;;;;;;;;0;1;0;0;70000213;11000030
2024;1000000274;700000161;9;1;1;1;;00004300;00000002;00000017;00001635;1;0;1;;0;;;;;0;;;0;0;1;0;0;70000207;11000029
2024;1000000276;700000162;16;2;0;1;;00005560;00000003;00000010;00000661;1;0;;;;;;;;;0;;;0;1;0;0;70000141;11000020
2024;1000000278;700000163;15;2;2;1;;00001273;00000009;00000015;00003736;1;0;1;;;0;;;;;;;;;1;0;0;70000019;11000002
2024;1000000279;700000164;16;2;1;1;;00005509;00000001;00000026;;1;0;0;;;;;;0;;;;;0;1;0;0;70000100;11000014
2024;1000000280;700000165;15;2;3;1;;00002600;00000006;00000023;;1;0;0;;;;;;;;;;;0;;0;0;70000094;11000013
2024;1000000285;700000166;21;2;2;1;;00000311;00000008;00000003;00004049;2;0;0;;;;;;;;0;0;;0;1;1;0;70000145;11000020
2024;1000000287;700000167;20;1;1;1;;00001053;00000007;;00003627;1;0;1;;;;;;;0;0;0;;0;1;0;0;70000052;11000007
2024;1000000288;700000168;16;2;2;1;;00003659;00000002;;00001193;2;0;1;;;;;;;;;;;0;1;0;0;70000014;11000001
2024;1000000290;700000169;25;2;0;1;;00001388;00000003;;00001930;1;0;1;;;;;;;0;;0;;0;1;0;;70000022;11000003
2024;1000000291;700000170;11;1;1;1;;00002955;00000002;00000011;;1;0;1;;;1;;;0;;;;0;0;1;0;0;70000162;11000023
2024;1000000292;700000171;18;2;1;1;;00003792;00000001;00000022;;1;0;0;0;;;;0;;;;;;0;1;0;0;70000078;11000011
2024;1000000294;700000172;16;1;0;1;;00002907;00000009;00000015;00004377;1;0;0;;;;;0;;;0;0;;0;1;0;0;70000189;11000026
2024;1000000295;700000173;19;2;1;1;;00002319;00000006;00000017;00003896;1;0;0;0;;;;;;;;;;0;1;0;0;70000192;11000027
2024;1000000296;700000174;11;1;2;1;;00003397;00000004;00000025;00000262;2;0;1;;;;;;;;;;;0;1;0;0;70000190;11000027
2024;1000000297;700000175;23;1;1;1;;00003346;00000003;00000016;;1;0;0;;0;;;;;;0;;;0;1;0;0;70000144;11000020
2024;1000000298;700000176;21;1;0;1;;00002302;00000002;00000006;00002598;1;0;0;;;;;;;;;;;0;1;0;0;70000020;11000002
2024;1000000300;700000177;15;2;2;1;;00003137;00000004;00000022;00000527;2;1;0;;;;;;0;;;0;;0;1;0;0;70000142;11000020
2024;1000000303;700000178;16;2;3;1;;00003106;00000004;00000025;00002000;1;0;0;;;;;0;0;;;;;0;1;0;;70000042;11000005
2024;1000000304;700000179;25;1;3;1;;00002775;00000004;00000025;00004830;2;0;0;;;1;;;;;;;;0;;0;0;70000162;11000023
2024;1000000314;700000180;17;2;3;1;;00005444;00000004;;;1;0;0;;;;;;;;;;;0;1;0;0;70000069;11000009
2024;1000000316;700000181;18;1;0;1;;00002941;00000006;00000012;;1;0;0;;;0;;0;;;;0;;;1;0;0;70000053;11000007
2024;1000000318;700000182;9;1;2;1;;00003413;00000009;;00004578;1;0;0;;;;;;;;0;;;0;1;0;0;70000004;11000000
2024;1000000320;700000183;22;2;0;1;;00000610;00000004;00000018;;1;0;0;0;;1;;;;;;;;0;;1;0;70000073;11000010
2024;1000000321;700000184;22;1;3;1;;00002473;00000004;;00005320;1;0;0;;;;;;;;;;;0;1;0;0;70000078;11000011
2024;1000000322;700000185;21;2;3;1;;00001646;00000005;00000024;00003655;1;0;0;;;;;;;;;;;0;1;0;0;70000100;11000014
2024;1000000328;700000186;12;1;1;1;;00001559;00000004;;00000900;1;0;0;;0;;;;;;;;;0;1;0;0;70000044;11000006
2024;1000000329;700000187;11;2;2;1;;00004118;00000002;;00003323;1;0;0;;;;;;;;0;;;0;1;0;0;70000125;11000017
2024;1000000330;700000188;8;2;1;1;;00004481;00000003;;00005299;1;0;0;;;1;;;;0;0;;0;0;0;0;0;70000041;11000005
2024;1000000331;700000189;20;2;3;1;;00001621;00000007;00000023;00003706;1;0;1;;;;0;0;;;;;;0;1;0;0;70000015;11000002
2024;1000000333;700000190;22;1;1;1;;00004874;00000006;00000019;00004440;1;0;0;;;1;;0;0;;;0;;0;;0;0;70000127;11000018
