NU_ANO;CO_PESSOA_FISICA;ID_MATRICULA;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;ID_TURMA;CO_ENTIDADE
2021;1000000056;400000039;9;1;0;1;;00002132;00000001;00000010;;2;0;0;;;;;;;0;;0;;0;1;1;0;40000198;11000028
2021;1000000057;400000040;18;2;3;1;;00004995;00000005;00000021;;2;0;0;0;;1;;;0;;;;;0;1;0;0;40000074;11000010
2021;1000000058;400000041;15;2;1;1;;00002613;00000006;;;2;0;0;;0;;0;;;;;;;0;1;1;0;40000101;11000014
2021;1000000060;400000042;9;1;1;1;;00002620;00000002;00000027;00004402;2;0;1;;0;0;;;;0;0;;;0;1;0;0;40000093;11000013
2021;1000000062;400000043;8;1;3;1;;00003499;00000003;;00002840;1;0;0;;1;;;;;;;;;0;1;0;0;40000024;11000003
2021;1000000064;400000044;7;1;3;1;;00000455;00000004;00000018;00001367;1;0;0;;;;;;;;;;;0;1;0;0;40000191;11000027
2021;1000000065;400000045;18;1;3;1;;00000977;00000007;;;1;0;0;;0;;;;;;;;;0;1;0;0;40000006;11000000
2021;1000000066;400000046;15;2;3;1;;00002561;00000001;00000025;;1;0;0;;;;;;;;;0;;0;1;0;0;40000129;11000018
2021;1000000067;400000047;7;1;3;1;;00001747;00000004;00000008;00002189;1;0;1;;0;1;;;;0;;0;;0;1;0;0;40000054;11000007
2021;1000000068;400000048;9;2;0;1;;00004313;00000004;00000020;00003916;1;0;0;;;;;;;;;;0;0;1;0;0;40000135;11000019
2021;1000000069;400000049;14;1;0;1;;00002496;00000007;00000007;00000323;1;0;0;;;;;;0;;;;;0;1;0;0;40000030;11000004
2021;1000000070;400000050;17;2;1;1;;00003048;00000005;;;1;0;0;;;0;;;;;;0;;0;1;0;;40000122;11000017
2021;1000000071;400000051;18;2;0;1;;00003383;00000002;;;1;0;0;;;;;0;;;;;;0;1;0;0;40000071;11000010
2021;1000000072;400000052;14;2;3;1;;00001366;00000002;00000001;00003834;1;0;0;;;;0;;;;0;0;;0;1;0;0;40000115;11000016
2021;1000000073;400000053;12;1;3;1;;00003517;00000002;00000001;00002719;1;0;1;;0;1;;;0;;;;0;0;1;1;0;40000027;11000003
2021;1000000074;400000054;14;2;0;1;;00001973;00000001;00000020;;1;0;0;;;;0;0;0;;0;;0;0;1;0;0;40000175;11000024
2021;1000000075;400000055;9;2;2;1;;00003902;00000002;00000002;00004359;1;0;0;0;;;0;;;0;;;;0;1;0;1;40000166;11000023
2021;1000000077;400000056;13;1;0;1;;00004612;00000006;;;2;0;0;;;;;;;0;;;0;0;0;0;0;40000122;11000017
2021;1000000078;400000057;11;1;0;1;;00002427;00000007;00000010;;1;0;1;;;0;;;;;;;;0;1;0;0;40000064;11000009
2021;1000000079;400000058;17;2;0;1;;00001828;00000003;00000020;;1;0;0;;0;;;;;;;0;;0;1;0;0;40000212;11000030
2021;1000000080;400000059;20;1;3;1;;00001648;00000003;00000027;00001619;1;0;0;;;0;;;;;;;;0;1;0;0;40000095;11000013
2021;1000000081;400000060;18;2;1;1;;00004135;00000004;;;1;0;0;;;;;;;;;;;0;1;0;0;40000082;11000011
2021;1000000082;400000061;13;2;3;1;;00004706;00000003;00000006;00002835;1;0;0;;;;;;;;;0;;0;1;0;1;40000077;11000010
2021;1000000083;400000062;10;2;0;1;;00003843;00000007;00000022;00004008;1;0;0;0;;;;;;;;;;0;1;0;1;40000061;11000008
2021;1000000084;400000063;21;1;3;1;;00005530;00000003;;00000858;1;0;0;;;0;;;;;;;;0;1;;;40000046;11000006
2021;1000000085;400000064;20;1;0;1;;00001087;00000002;;;1;0;0;;;;;;;;;;;0;1;0;0;40000138;11000019
2021;1000000086;400000065;14;1;3;1;;00002818;00000003;00000022;00003323;1;0;1;;;;;;;;;;0;0;1;0;0;40000209;11000029
2021;1000000087;400000066;16;1;3;1;;00003541;00000001;00000006;;1;0;0;;;;0;;;;;;;0;;0;0;40000172;11000024
2021;1000000088;400000067;16;1;3;1;;00001583;00000006;00000019;00002718;1;0;0;;0;;;;;;;;;;1;0;0;40000123;11000017
2021;1000000089;400000068;15;2;3;1;;00002421;00000001;00000020;;2;0;0;;;1;;;;;;;;0;1;0;;40000178;11000025
2021;1000000091;400000069;17;2;3;1;;00003688;00000004;;;1;0;0;0;;;;;;;;;;0;1;0;0;40000151;11000021
2021;1000000092;400000070;14;1;3;1;;00003644;00000004;00000008;;1;0;0;;;;0;;;;0;0;;0;1;0;0;40000096;11000013
2021;1000000093;400000071;24;1;3;1;;00000034;00000002;00000018;00000622;1;0;0;;;;;;;;;;0;0;1;0;0;40000154;11000021
2021;1000000094;400000072;5;2;3;1;;00002354;00000007;;;1;0;0;;1;;;;;;;;;0;1;0;0;40000018;11000002
2021;1000000095;400000073;8;2;1;1;;00004516;00000003;00000010;00001055;1;0;0;;;;;;;;;;0;0;0;0;;40000170;11000024
2021;1000000096;400000074;13;1;1;1;;00003437;00000003;00000014;00000147;1;1;0;;;;0;;;0;0;;;0;1;0;0;40000041;11000005
2021;1000000097;400000075;11;1;0;1;;00004037;00000006;00000008;00001362;1;0;0;;;;0;;;;;;;;1;0;0;40000014;11000001
2021;1000000098;400000076;8;1;1;1;;00001783;00000001;;00005402;1;0;0;;;0;;;;;;;;0;1;0;;40000113;11000016
2021;1000000100;400000077;10;2;0;1;;00004217;00000005;00000009;;1;0;0;;;;;;0;;;0;;0;1;0;0;40000208;11000029
2021;1000000101;400000078;14;1;3;1;;00000279;00000002;;;1;0;0;;;;;;1;;0;;;0;1;0;0;40000162;11000023
2021;1000000102;400000079;14;2;0;1;;00002005;00000004;00000013;00000298;1;0;1;;;;;;;;;0;;0;1;0;0;40000154;11000021
2021;1000000103;400000080;19;1;1;1;;00004225;00000004;00000025;;1;0;0;;;;;;;;;;;0;1;0;0;40000195;11000027
2021;1000000104;400000081;26;1;3;1;;00001859;00000006;;00003155;1;0;0;;;;;;;;0;;;0;0;0;0;40000186;11000026
2021;1000000106;400000082;8;1;1;1;;00001913;00000007;00000007;00005099;2;0;0;;;;;0;;;;;0;0;1;0;0;40000209;11000029
2021;1000000107;400000083;8;2;0;1;;00001309;00000005;00000020;00002485;2;0;0;0;;0;;;;;;;;0;1;0;0;40000201;11000028
2021;1000000108;400000084;11;1;5;1;;00003180;00000006;00000021;;1;0;0;0;;;0;;0;;;0;;0;1;0;0;40000149;11000021
2021;1000000109;400000085;17;1;3;1;;00002701;00000002;00000009;;1;0;1;;;;;;0;;;0;;0;0;0;0;40000148;11000021
2021;1000000110;400000086;20;1;3;1;;00003685;00000004;;00003044;2;0;0;;;;;;;;;0;;0;0;0;0;40000133;11000018
2021;1000000111;400000087;7;1;1;1;;00005125;00000004;00000010;00001792;1;0;0;;;;;;;;;;;0;1;0;0;40000063;11000008
2021;1000000112;400000088;8;2;0;1;;00001452;00000004;;;1;0;0;;;0;0;;;;;;;0;1;;0;40000057;11000008
2021;1000000113;400000089;12;2;3;1;;00001706;00000007;;00000103;1;0;1;0;;;0;;;;;1;;0;1;0;0;40000137;11000019
2021;1000000115;400000090;11;2;3;1;;00003080;00000006;00000018;00003665;1;0;1;;;;;;;0;;0;;0;1;0;0;40000078;11000011
2021;1000000119;400000091;7;1;1;1;;00003452;00000001;00000006;00001209;1;0;0;;;;;;0;;0;;;0;1;0;0;40000157;11000022
2021;1000000120;400000092;13;2;3;1;;00003878;00000003;00000019;00002690;1;0;0;;;;;;0;;;;;0;1;0;0;40000041;11000005
2021;1000000122;400000093;20;1;0;1;;00003211;00000001;00000003;;1;0;0;;0;;;;0;;;;0;0;1;0;0;40000186;11000026
2021;1000000124;400000094;9;1;0;1;;00003620;00000003;00000023;;1;0;;;;;;;;;;;;0;1;0;0;40000104;11000014
2021;1000000125;400000095;19;1;1;1;;00002974;00000002;00000005;00002463;2;0;0;;;;;;;;;;;0;1;0;0;40000010;11000001
2021;1000000126;400000096;5;2;0;1;;00002633;00000005;;00004864;1;0;0;;;;0;;;;0;;;0;1;0;0;40000174;11000024
2021;1000000128;400000097;14;2;3;1;;00005091;00000004;00000016;;1;0;0;;;;;;;0;;;;0;;0;1;40000035;11000004
2021;1000000131;400000098;20;2;3;1;;00003139;00000001;00000011;00003611;1;0;0;;;;;;;0;0;;0;0;1;0;0;40000060;11000008
2021;1000000132;400000099;10;1;0;1;;00002821;00000003;00000027;00004018;1;0;0;;;;;;;;;;;0;1;0;0;40000134;11000019
2021;1000000133;400000100;25;1;2;1;;00002158;00000001;00000009;00000449;1;0;0;;;;;;;0;0;0;0;0;1;0;0;40000070;11000009
2021;1000000134;400000101;7;2;1;1;;00000289;00000004;00000004;00001995;1;0;1;;;;;1;0;;;;;0;1;0;0;40000158;11000022
2021;1000000135;400000102;20;1;0;1;;00000289;00000007;;00003063;1;0;;;;;;0;;;;;;0;1;1;0;40000058;11000008
2021;1000000137;400000103;16;2;1;1;;00000947;00000005;;;1;0;0;;0;;0;;;;;;;0;1;0;0;40000176;11000025
2021;1000000138;400000104;8;2;1;1;;;00000003;00000001;;2;0;0;;;;;;;;;;;0;1;0;0;40000183;11000026
2021;1000000139;400000105;10;2;3;1;;00000173;00000007;00000004;00004403;1;0;0;0;;;0;;;;;;;0;1;0;0;40000209;11000029
2021;1000000140;400000106;18;1;3;1;;00005409;00000002;00000022;00001149;1;0;1;;;;;;;;;;0;0;1;0;0;40000083;11000011
2021;1000000141;400000107;16;1;1;1;;00002780;00000006;;00000573;1;0;0;;;;;;;;;;;0;1;0;0;40000010;11000001
2021;1000000142;400000108;12;1;3;1;;00002525;00000002;;;1;0;;;;;;1;;;;;;0;0;;;40000120;11000017
2021;1000000143;400000109;21;1;2;1;;00003968;00000001;;;1;0;1;;;;;0;;;;;;0;1;0;0;40000079;11000011
2021;1000000144;400000110;8;2;1;1;;00002701;00000004;00000019;00003592;2;0;0;;;;0;;0;0;;;;0;1;0;0;40000044;11000006
2021;1000000145;400000111;21;2;3;1;;00003000;00000003;00000012;00002441;1;0;0;0;;;;;;;;;;0;1;0;0;40000169;11000024
2021;1000000146;400000112;18;2;0;1;;00005031;00000001;;;1;0;0;0;;1;;;;;;;;0;1;0;0;40000093;11000013
2021;1000000148;400000113;15;1;1;1;;00000280;00000001;00000022;00005206;1;0;0;;;;;0;0;0;;;;0;1;0;0;40000200;11000028
2021;1000000149;400000114;18;2;1;1;;00004405;00000002;00000021;00002493;1;0;1;;0;;;;0;;;;;0;0;0;0;40000149;11000021
2021;1000000150;400000115;9;2;0;1;;00000276;00000003;00000022;;1;0;0;;;;;;;0;;;;0;1;0;0;40000039;11000005
2021;1000000151;400000116;13;2;1;1;;00004238;00000005;00000023;00002518;1;0;0;;;;;;;;;;;0;0;1;0;40000168;11000023
2021;1000000153;400000117;19;1;1;1;;00005392;00000004;00000008;00003849;1;0;0;0;;;;;;0;;;;0;1;0;;40000208;11000029
2021;1000000154;400000118;9;2;0;1;;00003377;00000007;00000024;00002436;1;1;0;;;;;;;;;;;0;1;0;0;40000068;11000009
2021;1000000156;400000119;18;1;0;1;;00001289;00000005;00000011;;2;0;0;;;;;;;;;;0;0;1;0;0;40000119;11000016
2021;1000000157;400000120;17;2;0;1;;00000705;00000001;00000011;00003945;1;0;1;;;;0;;;;;0;;0;1;0;0;40000175;11000024
2021;1000000158;400000121;18;2;0;1;;00005274;00000004;;00003587;2;0;0;;;;;0;;;;;;0;1;0;0;40000065;11000009
2021;1000000159;400000122;9;1;3;1;;00005169;00000003;00000018;00003035;1;0;0;;;1;;0;;;0;0;0;0;1;0;0;40000159;11000022
2021;1000000160;400000123;24;1;1;1;;00002469;00000006;00000014;;1;0;0;;;;;;;;;;;0;1;0;0;40000060;11000008
2021;1000000162;400000124;20;1;0;1;;00005499;00000007;00000019;00005414;2;0;0;;;;;;0;;0;;;0;1;0;0;40000166;11000023
2021;1000000163;400000125;14;1;1;1;;00005037;00000005;00000027;00003856;2;0;1;0;0;1;;;;;;;;0;1;0;0;40000210;11000029
2021;1000000164;400000126;11;2;3;1;;00001677;00000002;;;2;0;0;;;;;;;;;;;0;1;0;0;40000164;11000023
2021;1000000165;400000127;18;2;0;1;;00002630;00000003;;00003026;1;0;0;;0;;;;;;;;;0;1;0;0;40000039;11000005
2021;1000000167;400000128;15;1;3;1;;00001359;00000006;00000013;;2;0;0;;;;;;0;;;;;0;;0;0;40000184;11000026
2021;1000000168;400000129;16;1;3;1;;00001780;00000003;00000004;00003187;1;0;0;;;;0;;;;;0;;0;1;0;0;40000036;11000005
2021;1000000169;400000130;18;1;1;1;;00000289;00000002;00000007;00000692;1;0;1;0;0;;;;;;0;;;0;;0;0;40000074;11000010
2021;1000000170;400000131;8;1;1;1;;00005297;00000006;00000026;00004179;1;0;0;;0;;0;;;;;;;0;1;0;0;40000134;11000019
2021;1000000171;400000132;19;1;0;1;;00004251;00000002;00000022;;1;0;0;;;;0;;;;;;;;0;0;0;40000049;11000006
2021;1000000172;400000133;19;1;3;1;;00003334;00000001;00000014;;1;0;0;;;;;;1;;;;;0;1;0;0;40000124;11000017
2021;1000000173;400000134;12;2;0;1;;00005064;00000006;00000012;00005060;1;0;0;;0;;;;;;;;;0;1;0;0;40000201;11000028
2021;1000000175;400000135;18;1;1;1;;00000525;00000005;00000027;00005222;1;0;0;;;;;;;;;;0;0;1;0;0;40000044;11000006
2021;1000000176;400000136;7;2;1;1;;00000451;00000004;00000011;00002358;1;0;0;;;;;1;;;;;0;0;1;0;0;40000075;11000010
2021;1000000177;400000137;20;1;1;1;;00003711;00000006;00000023;00000112;2;0;0;;;0;0;;;;;0;0;0;1;0;0;40000078;11000011
2021;1000000178;400000138;21;2;0;1;;00003672;00000001;;;1;0;0;;;;;;;;;;;0;1;0;0;40000052;11000007
2021;1000000179;400000139;8;1;0;1;;00003723;00000003;00000014;00001012;1;0;0;0;;;;;;0;0;;;0;1;0;0;40000142;11000020
2021;1000000180;400000140;5;2;0;1;;00000635;00000004;;00001879;1;0;0;;1;;;;;;0;1;0;0;1;0;0;40000022;11000003
2021;1000000181;400000141;22;2;1;1;;00001351;00000004;;00002617;1;0;0;0;;;;;;;;;0;0;1;0;0;40000180;11000025
2021;1000000183;400000142;15;2;0;1;;00004354;00000005;00000020;00004879;1;0;1;;;;;;;;;;;0;1;0;0;40000186;11000026
2021;1000000184;400000143;8;1;3;1;;00002653;00000005;00000016;00000458;1;0;0;0;0;;;;0;;;;;0;1;0;0;40000185;11000026
2021;1000000185;400000144;8;2;2;1;;00001230;00000005;00000027;00000207;1;0;0;;;1;;;;;;;;0;1;0;0;40000180;11000025
2021;1000000186;400000145;5;1;0;1;;00005414;00000005;00000016;00003161;1;1;0;;0;;;;0;;0;;;0;1;0;0;40000095;11000013
2021;1000000187;400000146;21;1;1;1;;00000664;00000006;00000018;00004953;2;0;0;0;;;;;;;0;;0;0;;0;0;40000023;11000003
2021;1000000188;400000147;18;2;1;1;;00000743;00000007;00000015;;1;0;0;;0;;;0;0;;;;;0;1;0;0;40000169;11000024
2021;1000000190;400000148;14;1;3;1;;00000770;00000005;00000023;;1;0;0;0;;;;;;;;;;0;1;0;0;40000175;11000024
2021;1000000191;400000149;21;1;0;1;;00004774;00000002;00000005;00003022;1;0;0;;;;;;0;0;0;0;;0;0;0;0;40000193;11000027
2021;1000000192;400000150;18;1;1;1;;00000681;00000002;;00002475;2;0;0;0;0;;;;;;0;;;0;1;0;0;40000016;11000002
2021;1000000195;400000151;17;1;0;1;;00004383;00000006;;;1;0;0;;;0;;;;0;0;;0;0;1;0;0;40000095;11000013
2021;1000000196;400000152;11;2;3;1;;00003258;00000007;;00000128;1;0;0;;;1;;;;0;;0;;0;1;0;0;40000169;11000024
2021;1000000197;400000153;16;1;3;1;;00001229;00000006;00000026;;1;0;0;;;1;0;;0;;;0;;0;1;0;0;40000181;11000025
2021;1000000198;400000154;8;1;3;1;;00004278;00000001;;00001985;1;0;1;0;;;0;;;;0;;;0;1;0;0;40000165;11000023
2021;1000000199;400000155;8;2;1;1;;00002663;00000002;00000009;00002593;1;0;0;;;;;;;;;0;;0;1;0;0;40000168;11000023
2021;1000000200;400000156;6;2;3;1;;00005202;00000007;00000020;;1;0;1;;;;0;;0;;;;0;0;1;;0;40000086;11000012
2021;1000000201;400000157;11;1;3;1;;00001051;00000006;00000012;00001608;1;1;0;;;;;;;;;;;0;0;0;0;40000211;11000030
2021;1000000203;400000158;12;1;0;1;;00003626;00000003;00000003;00003558;1;0;0;;;;;;;;;;;0;1;0;0;40000212;11000030
2021;1000000204;400000159;18;2;1;1;;00000554;00000007;;;1;0;0;0;;1;;;;;;;;0;1;0;0;40000003;11000000
2021;1000000205;400000160;12;1;3;1;;00001801;00000006;00000011;;1;0;0;;0;;;;;0;0;;;0;1;0;0;40000021;11000002
2021;1000000206;400000161;34;1;3;1;;00005041;00000004;;00004060;1;0;0;0;;;;;;0;;;0;;1;0;0;40000123;11000017
2021;1000000207;400000162;12;1;0;1;;00003198;00000001;;00004961;1;0;1;;;1;;;;;;;;0;1;0;0;40000111;11000015
2021;1000000208;400000163;14;2;3;1;;00002404;00000005;00000011;00003959;1;0;0;;1;;;0;;0;;;;0;1;0;0;40000179;11000025
2021;1000000209;400000164;15;2;0;1;;00003159;00000002;00000006;00003554;2;0;0;;;;;;;0;;;0;0;1;0;0;40000073;11000010
2021;1000000210;400000165;11;2;3;1;;00000387;00000002;;00005024;1;0;1;;;1;0;0;;;;0;;0;;0;0;40000123;11000017
2021;1000000212;400000166;13;2;1;1;;00001163;00000004;;00003684;1;0;0;;;1;;0;;;;;;0;1;0;0;40000195;11000027
2021;1000000213;400000167;17;1;1;1;;00004945;00000002;00000007;00003106;1;0;0;;;1;;0;;0;;;0;;1;0;0;40000087;11000012
2021;1000000214;400000168;12;1;0;1;;00004410;00000007;00000026;;1;0;0;;;;0;0;;;;0;0;0;1;0;0;40000205;11000029
2021;1000000215;400000169;7;1;3;1;;00000697;00000002;;00002334;1;0;0;;;;0;;;0;;;;0;1;0;0;40000169;11000024
2021;1000000217;400000170;13;2;3;1;;00001869;00000004;;00004316;1;0;0;;;;;;;0;;;0;1;1;1;0;40000032;11000004
2021;1000000218;400000171;11;2;1;1;;00005245;00000006;00000012;;1;0;0;;;;0;0;;;;;;0;1;0;0;40000063;11000008
2021;1000000219;400000172;6;2;3;1;;00001777;00000002;00000015;;1;0;1;;;;;;;;;;;0;1;0;0;40000093;11000013
2021;1000000222;400000173;11;2;3;1;;00004538;00000001;00000009;00000579;1;0;0;;;;;0;;;;;;;1;0;0;40000203;11000028
2021;1000000226;400000174;15;2;1;1;;00004453;00000007;00000023;;1;1;0;;;;;;;;;0;;0;1;0;0;40000012;11000001
2021;1000000227;400000175;18;1;3;1;;00003688;00000006;;;1;0;0;;;;;;;;;;;0;0;0;0;40000138;11000019
2021;1000000228;400000176;17;2;3;1;;00003686;00000003;00000008;00000314;1;0;0;;;;;;;;1;;0;0;1;0;0;40000196;11000027
2021;1000000229;400000177;14;2;0;1;;00000738;00000003;;00001538;2;0;0;;;;;;;;;;0;0;1;0;0;40000079;11000011
2021;1000000231;400000178;18;2;3;1;;00002443;00000003;;;1;0;0;;;;;;;;;;;0;1;0;0;40000180;11000025
2021;1000000232;400000179;15;2;1;1;;00005278;00000002;;00001852;1;0;1;;;;;;0;0;;;;0;1;1;0;40000020;11000002
2021;1000000236;400000180;16;1;1;1;;00002701;00000006;00000013;00005108;1;0;0;;;;0;;0;;0;;;0;1;0;0;40000016;11000002
2021;1000000238;400000181;11;2;3;1;;00004818;00000004;00000022;00002103;1;0;0;;;;;;;;;;;0;1;1;0;40000210;11000029
2021;1000000239;400000182;19;1;3;1;;00004707;00000002;00000010;;1;0;0;;;;;;;;;;;0;1;0;0;40000103;11000014
2021;1000000240;400000183;16;2;1;1;;00002144;00000002;00000001;00004520;1;0;0;;;;;;;;;0;;0;1;0;0;40000182;11000025
2021;1000000241;400000184;20;2;3;1;;00001060;00000006;00000009;00004535;1;0;0;;;;;;;;;;;0;1;0;0;40000169;11000024
2021;1000000243;400000185;14;1;3;1;;00004911;00000002;00000006;00001596;2;0;1;;;;;;;;0;;0;0;1;0;0;40000040;11000005
2021;1000000244;400000186;11;1;0;1;;00004816;00000005;00000010;00004753;1;0;0;0;;;0;;0;;;;;0;1;0;0;40000175;11000024
2021;1000000245;400000187;12;1;3;1;;00001682;00000005;00000012;00002028;2;0;0;;0;;0;0;;0;0;;;0;;0;0;40000185;11000026
2021;1000000246;400000188;18;1;1;1;;00003745;00000007;00000025;00001532;2;0;0;0;;;;;;0;;;;0;1;0;0;40000003;11000000
2021;1000000247;400000189;18;1;0;1;;00001684;00000001;00000026;00001648;2;0;0;;0;;;;0;;;;;0;1;0;0;40000204;11000029
2021;1000000248;400000190;11;2;3;1;;00005055;00000007;;;1;0;0;;;;;;;;;;0;0;1;0;0;40000006;11000000
