NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2019;84;1000000083;1;160;11000022;5;;0
2019;85;1000000084;1;63;11000008;4;;0
2019;86;1000000085;1;39;11000005;5;;1
2019;87;1000000086;1;39;11000005;9;;0
2019;88;1000000087;1;164;11000023;5;;0
2019;89;1000000088;1;176;11000025;5;;0
2019;90;1000000089;0;213;11000030;9;;0
2019;91;1000000090;1;31;11000004;5;;0
2019;92;1000000091;1;111;11000015;;;0
2019;93;1000000092;1;5;11000000;4;;0
2019;94;1000000093;1;106;11000015;5;;0
2019;95;1000000094;1;197;11000028;5;;0
2019;96;1000000095;0;205;11000029;;;0
2019;97;1000000096;1;43;11000006;2;1;0
2019;98;1000000097;1;145;11000020;5;;0
2019;99;1000000098;1;153;11000021;5;1;0
2019;100;1000000099;1;127;11000018;4;;0
2019;101;1000000100;1;107;11000015;5;;0
2019;102;1000000101;1;35;11000004;5;0;0
2019;103;1000000102;1;79;11000011;5;;0
2019;104;1000000103;1;88;11000012;5;;0
2019;105;1000000104;1;49;11000006;2;;0
2019;106;1000000105;0;165;11000023;9;;0
2019;107;1000000106;1;23;11000003;5;;0
2019;108;1000000107;1;152;11000021;5;;0
2019;109;1000000108;1;153;11000021;4;;0
2019;110;1000000109;1;109;11000015;9;;0
2019;111;1000000110;1;91;11000012;5;;0
2019;112;1000000111;1;146;11000020;5;;0
2019;113;1000000112;0;187;11000026;2;;0
2019;114;1000000113;1;123;11000017;5;;0
2019;115;1000000114;1;115;11000016;;1;0
2019;116;1000000115;;79;11000011;9;0;0
2019;117;1000000116;1;11;11000001;9;;0
2019;118;1000000117;1;142;11000020;4;;0
2019;119;1000000118;;185;11000026;5;0;0
2019;120;1000000119;1;208;11000029;5;;0
2019;121;1000000120;1;154;11000021;5;;0
2019;122;1000000121;1;69;11000009;5;;0
2019;123;1000000122;1;193;11000027;5;;0
2019;124;1000000123;1;35;11000004;5;;0
2019;125;1000000124;1;201;11000028;5;;0
2019;126;1000000125;1;167;11000023;9;;0
2019;127;1000000126;1;90;11000012;5;;0
2019;128;1000000127;1;27;11000003;5;;0
2019;129;1000000128;1;137;11000019;;;0
2019;130;1000000129;1;16;11000002;5;;0
2019;131;1000000130;1;71;11000010;4;;0
2019;132;1000000131;1;183;11000026;4;;0
2019;133;1000000132;1;74;11000010;5;0;0
2019;134;1000000133;1;98;11000013;9;;0
2019;135;1000000134;1;22;11000003;5;;0
2019;136;1000000135;0;163;11000023;5;;0
2019;137;1000000136;1;170;11000024;5;0;0
2019;138;1000000137;1;113;11000016;5;;0
2019;139;1000000138;0;208;11000029;5;;0
2019;140;1000000139;1;176;11000025;4;;0
2019;141;1000000140;1;7;11000000;9;;0
2019;142;1000000141;0;122;11000017;4;;0
2019;143;1000000142;1;136;11000019;9;;0
2019;144;1000000143;;149;11000021;5;;0
2019;145;1000000144;1;129;11000018;4;;0
2019;146;1000000145;0;188;11000026;9;1;0
2019;147;1000000146;1;117;11000016;5;;0
2019;148;1000000147;1;183;11000026;;;0
2019;149;1000000148;1;65;11000009;5;1;0
2019;150;1000000149;1;46;11000006;5;;0
2019;151;1000000150;1;8;11000001;5;;0
2019;152;1000000151;0;123;11000017;9;;0
2019;153;1000000152;1;191;11000027;5;0;0
2019;154;1000000153;1;157;11000022;9;;0
2019;155;1000000154;1;71;11000010;5;;0
2019;156;1000000155;1;61;11000008;2;;0
2019;157;1000000156;1;26;11000003;5;;0
2019;158;1000000157;;200;11000028;5;;0
2019;159;1000000158;1;69;11000009;9;;0
2019;160;1000000159;1;117;11000016;4;;0
2019;161;1000000160;0;15;11000002;5;;0
2019;162;1000000161;1;57;11000008;9;;0
2019;163;1000000162;0;64;11000009;5;;1
2019;164;1000000163;1;37;11000005;5;;0
2019;165;1000000164;1;164;11000023;5;;0
2019;166;1000000165;1;144;11000020;5;;0
2019;167;1000000166;1;146;11000020;9;;0
2019;168;1000000167;0;155;11000022;5;1;0
2019;169;1000000168;1;137;11000019;5;0;0
2019;170;1000000169;1;193;11000027;5;;0
2019;171;1000000170;1;28;11000003;5;;0
2019;172;1000000171;1;197;11000028;5;;0
2019;173;1000000172;1;3;11000000;5;;0
2019;174;1000000173;1;182;11000025;5;1;0
2019;175;1000000174;1;69;11000009;2;;0
2019;176;1000000175;1;213;11000030;9;;0
2019;177;1000000176;1;202;11000028;5;;0
2019;178;1000000177;1;10;11000001;5;;0
2019;179;1000000178;1;154;11000021;5;;0
2019;180;1000000179;1;159;11000022;9;;0
2019;181;1000000180;1;16;11000002;5;1;0
2019;182;1000000181;1;166;11000023;9;;0
2019;183;1000000182;1;139;11000019;5;;0
2019;184;1000000183;0;75;11000010;5;;0
2019;185;1000000184;1;144;11000020;5;1;0
2019;186;1000000185;1;144;11000020;5;0;0
2019;187;1000000186;1;189;11000026;5;;0
2019;188;1000000187;1;190;11000027;9;;0
2019;189;1000000188;1;179;11000025;;;0
2019;190;1000000189;1;74;11000010;9;;0
2019;191;1000000190;1;192;11000027;5;;0
2019;192;1000000191;1;116;11000016;;;0
2019;193;1000000192;1;146;11000020;5;1;0
2019;194;1000000193;1;103;11000014;9;;0
2019;195;1000000194;1;6;11000000;5;;0
2019;196;1000000195;1;203;11000028;5;;0
2019;197;1000000196;1;77;11000010;;;0
2019;198;1000000197;1;142;11000020;2;;0
2019;199;1000000198;1;141;11000020;5;;0
2019;200;1000000199;0;69;11000009;5;;0
2019;201;1000000200;1;118;11000016;9;;0
2019;202;1000000201;1;117;11000016;9;;0
2019;203;1000000202;1;176;11000025;2;1;0
2019;204;1000000203;1;102;11000014;5;;0
2019;205;1000000204;1;93;11000013;2;;0
2019;206;1000000205;;63;11000008;5;1;0
2019;207;1000000206;1;16;11000002;5;;0
2019;208;1000000207;1;119;11000016;5;;0
2019;209;1000000208;1;80;11000011;5;;0
2019;210;1000000209;1;53;11000007;9;;0
2019;211;1000000210;1;128;11000018;9;;0
2019;212;1000000211;1;149;11000021;9;1;0
2019;213;1000000212;1;132;11000018;2;;0
2019;214;1000000213;0;49;11000006;9;;0
2019;215;1000000214;1;202;11000028;4;;0
2019;216;1000000215;0;54;11000007;;;0
2019;217;1000000216;;37;11000005;5;1;0
2019;218;1000000217;1;162;11000023;5;;0
2019;219;1000000218;1;38;11000005;5;;0
2019;220;1000000219;1;164;11000023;5;;0
2019;221;1000000220;1;151;11000021;5;1;0
2019;222;1000000221;1;196;11000027;5;0;0
2019;223;1000000222;1;166;11000023;5;1;1
2019;224;1000000223;1;127;11000018;4;;0
2019;225;1000000224;0;175;11000024;5;;0
2019;226;1000000225;1;109;11000015;5;1;0
2019;227;1000000226;0;13;11000001;5;;0
2019;228;1000000227;1;146;11000020;9;0;0
2019;229;1000000228;1;76;11000010;5;0;0
2019;230;1000000229;0;12;11000001;4;;0
2019;231;1000000230;1;108;11000015;5;;0
2019;232;1000000231;1;142;11000020;5;;0
2019;233;1000000232;1;14;11000001;5;;0
2019;234;1000000233;0;136;11000019;9;;0
2019;235;1000000234;1;69;11000009;2;;0
2019;236;1000000235;;142;11000020;5;1;0
2019;237;1000000236;1;204;11000029;5;;0
2019;238;1000000237;;113;11000016;5;;0
2019;239;1000000238;1;69;11000009;9;1;0
2019;240;1000000239;1;181;11000025;5;;0
2019;241;1000000240;1;96;11000013;5;;0
2019;242;1000000241;0;42;11000005;9;1;0
2019;243;1000000242;1;157;11000022;4;;0
2019;244;1000000243;1;117;11000016;;;0
2019;245;1000000244;1;81;11000011;5;1;0
2019;246;1000000245;1;76;11000010;4;;0
2019;247;1000000246;1;17;11000002;5;;0
2019;248;1000000247;1;198;11000028;5;;0
2019;249;1000000248;1;164;11000023;5;;0
2019;250;1000000249;1;45;11000006;9;;0
2019;251;1000000250;1;182;11000025;5;;0
2019;252;1000000251;1;110;11000015;9;;0
2019;253;1000000252;1;86;11000012;2;1;0
2019;254;1000000253;1;165;11000023;9;;0
2019;255;1000000254;0;177;11000025;5;;0
2019;256;1000000255;1;143;11000020;5;;0
2019;257;1000000256;1;42;11000005;5;;0
2019;258;1000000257;1;88;11000012;5;;0
2019;259;1000000258;1;32;11000004;5;0;0
2019;260;1000000259;1;51;11000007;5;;0
2019;261;1000000260;1;104;11000014;5;;0
2019;262;1000000261;1;17;11000002;5;;0
2019;263;1000000262;1;68;11000009;5;0;0
2019;264;1000000263;1;92;11000013;4;;0
2019;265;1000000264;0;12;11000001;5;;0
2019;266;1000000265;1;194;11000027;5;;0
2019;267;1000000266;1;185;11000026;2;0;0
2019;268;1000000267;1;68;11000009;9;;0
2019;269;1000000268;1;140;11000019;5;1;0
2019;270;1000000269;1;21;11000002;5;;0
2019;271;1000000270;1;172;11000024;5;;0
2019;272;1000000271;1;206;11000029;5;;0
2019;273;1000000272;1;201;11000028;9;;0
2019;274;1000000273;;4;11000000;;;0
2019;275;1000000274;;40;11000005;9;;0
2019;276;1000000275;1;88;11000012;9;;0
2019;277;1000000276;1;130;11000018;5;;0
2019;278;1000000277;1;150;11000021;9;0;0
2019;279;1000000278;;113;11000016;5;;0
2019;280;1000000279;0;157;11000022;9;;0
2019;281;1000000280;1;102;11000014;5;1;0
2019;282;1000000281;1;86;11000012;5;;0
2019;283;1000000282;1;84;11000011;;;0
2019;284;1000000283;1;160;11000022;9;;0
2019;285;1000000284;1;184;11000026;5;;0
2019;286;1000000285;0;35;11000004;4;;0
2019;287;1000000286;1;91;11000012;5;;0
2019;288;1000000287;1;79;11000011;5;;0
2019;289;1000000288;;119;11000016;5;0;1
2019;290;1000000289;0;108;11000015;9;;0
2019;291;1000000290;1;170;11000024;;0;0
2019;292;1000000291;1;2;11000000;4;;0
2019;293;1000000292;1;22;11000003;5;;0
2019;294;1000000293;1;201;11000028;5;;0
2019;295;1000000294;1;24;11000003;5;1;0
2019;296;1000000295;1;28;11000003;5;;0
2019;297;1000000296;1;205;11000029;;;0
2019;298;1000000297;;154;11000021;5;;0
2019;299;1000000298;1;132;11000018;5;;0
2019;300;1000000299;1;31;11000004;9;;0
2019;301;1000000300;1;161;11000022;4;;0
2019;302;1000000301;0;104;11000014;2;1;0
2019;303;1000000302;1;13;11000001;9;;0
2019;304;1000000303;1;30;11000004;5;;0
2019;305;1000000304;1;86;11000012;5;1;0
2019;306;1000000305;1;12;11000001;5;;0
2019;307;1000000306;1;25;11000003;5;1;0
2019;308;1000000307;1;16;11000002;5;1;0
2019;309;1000000308;0;99;11000014;5;;0
2019;310;1000000309;1;146;11000020;4;;0
2019;311;1000000310;1;140;11000019;4;;0
2019;312;1000000311;1;204;11000029;5;;0
2019;313;1000000312;1;213;11000030;5;;0
2019;314;1000000313;1;15;11000002;5;;0
2019;315;1000000314;0;55;11000007;9;;0
2019;316;1000000315;1;87;11000012;9;0;0
2019;317;1000000316;1;206;11000029;5;0;0
2019;318;1000000317;1;99;11000014;5;0;0
2019;319;1000000318;0;141;11000020;5;;0
2019;320;1000000319;;113;11000016;2;;0
2019;321;1000000320;;195;11000027;5;;0
2019;322;1000000321;1;121;11000017;9;;0
2019;323;1000000322;1;202;11000028;5;1;0
2019;324;1000000323;1;128;11000018;2;;0
2019;325;1000000324;1;104;11000014;5;;0
2019;326;1000000325;1;1;11000000;5;;1
2019;327;1000000326;1;106;11000015;5;;0
2019;328;1000000327;0;74;11000010;5;;0
2019;329;1000000328;1;20;11000002;4;;0
2019;330;1000000329;1;47;11000006;5;;0
2019;331;1000000330;1;174;11000024;5;;0
2019;332;1000000331;1;55;11000007;9;;0
2019;333;1000000332;1;55;11000007;9;;0
2019;334;1000000333;1;88;11000012;5;;0
2019;335;1000000334;1;136;11000019;5;;0
2019;336;1000000335;1;129;11000018;;;0
2019;337;1000000336;1;165;11000023;5;1;0
2019;338;1000000337;0;20;11000002;5;1;0
2019;339;1000000338;1;208;11000029;2;;0
2019;340;1000000339;1;66;11000009;9;0;0
2019;341;1000000340;1;28;11000003;4;;0
2019;342;1000000341;1;179;11000025;5;;0
2019;343;1000000342;1;110;11000015;2;;0
2019;344;1000000343;1;23;11000003;5;;0
2019;345;1000000344;1;91;11000012;5;;0
2019;346;1000000345;1;54;11000007;4;;0
2019;347;1000000346;1;74;11000010;5;1;0
2019;348;1000000347;;163;11000023;5;;0
2019;349;1000000348;1;76;11000010;2;;0
2019;350;1000000349;1;210;11000029;9;;0
2019;351;1000000350;1;214;11000030;5;;0
2019;352;1000000351;1;23;11000003;4;;0
2019;353;1000000352;1;206;11000029;5;;0
2019;354;1000000353;1;131;11000018;5;0;0
2019;355;1000000354;1;8;11000001;5;;0
2019;356;1000000355;1;21;11000002;5;0;0
2019;357;1000000356;1;183;11000026;9;;0
2019;358;1000000357;1;185;11000026;5;1;0
2019;359;1000000358;1;135;11000019;5;;0
2019;360;1000000359;1;100;11000014;5;0;0
2019;361;1000000360;1;52;11000007;5;;0
2019;362;1000000361;1;156;11000022;5;;0
2019;363;1000000362;1;200;11000028;9;;0
2019;364;1000000363;1;169;11000024;9;1;0
2019;365;1000000364;1;27;11000003;5;;0
2019;366;1000000365;1;33;11000004;5;;0
2019;367;1000000366;1;88;11000012;9;;0
2019;368;1000000367;0;9;11000001;5;;0
2019;369;1000000368;1;142;11000020;5;;0
2019;370;1000000369;1;1;11000000;;0;0
2019;371;1000000370;;115;11000016;5;;0
2019;372;1000000371;;186;11000026;5;;0
2019;373;1000000372;1;46;11000006;5;;0
2019;374;1000000373;1;189;11000026;;;0
2019;375;1000000374;1;96;11000013;4;1;0
2019;376;1000000375;;13;11000001;;;1
2019;377;1000000376;1;141;11000020;9;;0
2019;378;1000000377;0;104;11000014;5;;0
2019;379;1000000378;1;196;11000027;9;1;0
2019;380;1000000379;1;105;11000014;9;;0
2019;381;1000000380;1;139;11000019;5;;0
2019;382;1000000381;1;27;11000003;5;;0
2019;383;1000000382;1;188;11000026;;;0
2019;384;1000000383;1;179;11000025;5;;0
2019;385;1000000384;1;80;11000011;9;;0
2019;386;1000000385;;178;11000025;2;;0
2019;387;1000000386;;159;11000022;9;;0
2019;388;1000000387;1;172;11000024;2;;0
2019;389;1000000388;1;175;11000024;5;;0
2019;390;1000000389;0;71;11000010;5;;0
2019;391;1000000390;1;132;11000018;9;;0
2019;392;1000000391;0;21;11000002;;;0
2019;393;1000000392;1;25;11000003;5;;0
2019;394;1000000393;1;82;11000011;5;0;0
2019;395;1000000394;1;109;11000015;5;;0
2019;396;1000000395;1;24;11000003;9;1;0
2019;397;1000000396;1;3;11000000;5;;0
2019;398;1000000397;0;186;11000026;9;;0
2019;399;1000000398;1;78;11000011;5;;0
2019;400;1000000399;1;166;11000023;;0;0
2019;401;1000000400;;57;11000008;9;;0
2019;402;1000000401;0;10;11000001;5;;0
2019;403;1000000402;1;210;11000029;9;;0
2019;404;1000000403;1;192;11000027;5;;0
2019;405;1000000404;1;5;11000000;5;;0
2019;406;1000000405;1;155;11000022;5;;0
2019;407;1000000406;1;49;11000006;9;;0
2019;408;1000000407;0;137;11000019;9;;0
2019;409;1000000408;1;164;11000023;5;1;0
2019;410;1000000409;1;125;11000017;5;;0
2019;411;1000000410;1;13;11000001;9;;0
2019;412;1000000411;;3;11000000;5;;0
2019;413;1000000412;0;90;11000012;;;0
2019;414;1000000413;1;10;11000001;5;;0
2019;415;1000000414;1;56;11000007;9;;0
2019;416;1000000415;1;106;11000015;;1;0
2019;417;1000000416;1;27;11000003;5;;0
2019;418;1000000417;1;38;11000005;9;1;0
2019;419;1000000418;1;52;11000007;5;1;0
2019;420;1000000419;;208;11000029;5;1;0
2019;421;1000000420;1;187;11000026;5;;0
2019;422;1000000421;1;159;11000022;5;;0
2019;423;1000000422;1;134;11000019;9;;0
2019;424;1000000423;1;97;11000013;9;;0
2019;425;1000000424;1;173;11000024;5;;0
2019;426;1000000425;0;12;11000001;4;1;0
2019;427;1000000426;1;73;11000010;5;0;0
2019;428;1000000427;1;11;11000001;5;;0
2019;429;1000000428;0;61;11000008;5;;0
2019;430;1000000429;1;197;11000028;9;;0
2019;431;1000000430;1;150;11000021;5;;0
2019;432;1000000431;1;182;11000025;5;0;0
2019;433;1000000432;1;200;11000028;5;;0
2019;434;1000000433;1;89;11000012;5;;0
2019;435;1000000434;1;109;11000015;5;;0
2019;436;1000000435;;27;11000003;5;;0
2019;437;1000000436;1;118;11000016;5;;0
2019;438;1000000437;1;44;11000006;9;;0
2019;439;1000000438;1;173;11000024;9;;0
2019;440;1000000439;;108;11000015;9;;0
2019;441;1000000440;1;116;11000016;5;;0
2019;442;1000000441;1;12;11000001;9;;0
2019;443;1000000442;1;20;11000002;4;0;0
2019;444;1000000443;1;57;11000008;5;;0
2019;445;1000000444;;76;11000010;5;;0
2019;446;1000000445;1;103;11000014;2;;0
2019;447;1000000446;1;59;11000008;5;;0
2019;448;1000000447;1;204;11000029;9;;0
2019;449;1000000448;1;179;11000025;4;;0
2019;450;1000000449;0;106;11000015;9;;0
2019;451;1000000450;1;94;11000013;5;;0
2019;452;1000000451;;188;11000026;5;;0
2019;453;1000000452;1;166;11000023;5;;0
2019;454;1000000453;1;43;11000006;5;;0
2019;455;1000000454;1;107;11000015;5;;0
2019;456;1000000455;1;182;11000025;4;;0
2019;457;1000000456;1;50;11000007;9;1;0
2019;458;1000000457;1;24;11000003;9;;0
2019;459;1000000458;1;130;11000018;9;;0
2019;460;1000000459;1;123;11000017;9;;0
2019;461;1000000460;1;122;11000017;9;;0
2019;462;1000000461;1;94;11000013;5;;0
2019;463;1000000462;;109;11000015;4;;0
2019;464;1000000463;1;131;11000018;5;;0
2019;465;1000000464;1;186;11000026;2;;0
2019;466;1000000465;1;108;11000015;5;0;0
2019;467;1000000466;1;145;11000020;5;;0
2019;468;1000000467;0;114;11000016;9;;0
2019;469;1000000468;1;214;11000030;5;;0
2019;470;1000000469;1;41;11000005;5;;0
2019;471;1000000470;1;91;11000012;5;;0
2019;472;1000000471;1;126;11000017;5;;0
2019;473;1000000472;1;145;11000020;5;;0
2019;474;1000000473;1;35;11000004;2;1;0
2019;475;1000000474;1;135;11000019;9;;0
2019;476;1000000475;1;212;11000030;5;;0
2019;477;1000000476;0;35;11000004;9;;0
2019;478;1000000477;0;120;11000017;5;;0
2019;479;1000000478;0;163;11000023;5;;0
2019;480;1000000479;1;194;11000027;5;;0
2019;481;1000000480;1;99;11000014;5;;0
2019;482;1000000481;1;148;11000021;5;;0
2019;483;1000000482;1;66;11000009;5;0;0
2019;484;1000000483;1;200;11000028;9;;0
2019;485;1000000484;0;170;11000024;5;;0
2019;486;1000000485;1;20;11000002;4;;0
2019;487;1000000486;1;71;11000010;9;;0
2019;488;1000000487;1;113;11000016;9;;0
2019;489;1000000488;1;142;11000020;9;;0
2019;490;1000000489;1;211;11000030;9;;0
2019;491;1000000490;1;150;11000021;2;;0
2019;492;1000000491;1;210;11000029;5;;0
2019;493;1000000492;0;166;11000023;9;1;0
2019;494;1000000493;1;26;11000003;4;0;0
2019;495;1000000494;1;143;11000020;9;;0
2019;496;1000000495;1;96;11000013;5;;0
2019;497;1000000496;1;7;11000000;9;;0
2019;498;1000000497;1;176;11000025;5;;0
2019;499;1000000498;0;129;11000018;5;;0
2019;500;1000000499;1;25;11000003;5;;0
2019;501;1000000500;1;74;11000010;5;;0
2019;502;1000000501;1;62;11000008;5;;0
2019;503;1000000502;1;212;11000030;9;1;0
2019;504;1000000503;1;176;11000025;5;;0
2019;505;1000000504;1;14;11000001;5;;0
2019;506;1000000505;1;115;11000016;5;;0
2019;507;1000000506;0;31;11000004;9;;0
2019;508;1000000507;1;117;11000016;5;;0
2019;509;1000000508;1;63;11000008;4;0;0
2019;510;1000000509;1;36;11000005;5;;0
2019;511;1000000510;1;169;11000024;9;;0
2019;512;1000000511;1;181;11000025;9;;0
2019;513;1000000512;1;59;11000008;9;;0
2019;514;1000000513;1;37;11000005;5;;0
2019;515;1000000514;1;35;11000004;9;;0
2019;516;1000000515;1;21;11000002;5;;0
2019;517;1000000516;1;217;11000030;5;;0
2019;518;1000000517;1;168;11000023;5;;0
2019;519;1000000518;1;62;11000008;9;;0
2019;520;1000000519;0;55;11000007;9;;0
2019;521;1000000520;0;38;11000005;5;;0
2019;522;1000000521;1;49;11000006;2;1;0
2019;523;1000000522;1;29;11000004;5;;0
2019;524;1000000523;1;31;11000004;9;0;0
2019;525;1000000524;1;21;11000002;9;1;0
2019;526;1000000525;1;146;11000020;5;;0
2019;527;1000000526;1;20;11000002;9;;0
2019;528;1000000527;1;180;11000025;5;;0
2019;529;1000000528;1;126;11000017;5;;0
2019;530;1000000529;1;187;11000026;5;;0
2019;531;1000000530;1;156;11000022;5;;0
2019;532;1000000531;1;13;11000001;4;1;0
2019;533;1000000532;1;51;11000007;9;;0
2019;534;1000000533;1;65;11000009;5;;0
2019;535;1000000534;1;165;11000023;5;;0
2019;536;1000000535;1;77;11000010;5;;0
2019;537;1000000536;1;152;11000021;9;0;0
2019;538;1000000537;1;19;11000002;5;1;0
2019;539;1000000538;1;25;11000003;9;;1
2019;540;1000000539;1;62;11000008;9;;0
2019;541;1000000540;1;115;11000016;4;;0
2019;542;1000000541;1;208;11000029;5;1;0
2019;543;1000000542;1;128;11000018;5;;0
2019;544;1000000543;0;145;11000020;5;;0
2019;545;1000000544;0;202;11000028;5;;0
2019;546;1000000545;;3;11000000;5;;0
2019;547;1000000546;1;33;11000004;5;;0
2019;548;1000000547;1;2;11000000;5;1;0
2019;549;1000000548;1;65;11000009;5;;0
2019;550;1000000549;1;47;11000006;5;;0
2019;551;1000000550;1;90;11000012;2;;0
2019;552;1000000551;1;84;11000011;;;0
2019;553;1000000552;0;1;11000000;9;;0
2019;554;1000000553;1;14;11000001;2;;0
2019;555;1000000554;1;151;11000021;5;;0
2019;556;1000000555;1;146;11000020;5;0;0
2019;557;1000000556;1;81;11000011;9;1;0
2019;558;1000000557;1;167;11000023;5;;0
2019;559;1000000558;1;185;11000026;9;;0
2019;560;1000000559;1;95;11000013;5;;0
2019;561;1000000560;1;38;11000005;;;0
2019;562;1000000561;1;183;11000026;5;;0
2019;563;1000000562;1;196;11000027;5;;0
2019;564;1000000563;1;36;11000005;5;;0
2019;565;1000000564;1;137;11000019;9;;0
2019;566;1000000565;1;89;11000012;5;;0
2019;567;1000000566;1;112;11000015;5;;0
2019;568;1000000567;1;78;11000011;5;;0
2019;569;1000000568;1;64;11000009;5;;0
2019;570;1000000569;1;21;11000002;5;0;0
2019;571;1000000570;;128;11000018;;;0
2019;572;1000000571;1;109;11000015;5;;0
2019;573;1000000572;1;80;11000011;5;1;0
2019;574;1000000573;1;116;11000016;;;0
2019;575;1000000574;0;32;11000004;;;0
2019;576;1000000575;1;61;11000008;5;;0
2019;577;1000000576;1;80;11000011;5;;0
2019;578;1000000577;1;208;11000029;2;;0
2019;579;1000000578;1;106;11000015;5;;0
2019;580;1000000579;0;215;11000030;2;;0
2019;581;1000000580;1;115;11000016;5;1;0
2019;582;1000000581;1;66;11000009;5;;0
2019;583;1000000582;1;45;11000006;5;;0
2019;584;1000000583;1;18;11000002;2;;0
2019;585;1000000584;1;19;11000002;5;;0
2019;586;1000000585;1;104;11000014;4;;0
2019;587;1000000586;1;157;11000022;2;;0
2019;588;1000000587;1;217;11000030;5;1;0
2019;589;1000000588;1;101;11000014;5;;0
2019;590;1000000589;0;138;11000019;5;;0
2019;591;1000000590;1;57;11000008;9;;0
2019;592;1000000591;1;176;11000025;9;;0
2019;593;1000000592;0;169;11000024;2;;0
2019;594;1000000593;1;171;11000024;5;;0
2019;595;1000000594;1;172;11000024;9;1;0
2019;596;1000000595;;47;11000006;9;1;0
2019;597;1000000596;1;108;11000015;5;;0
2019;598;1000000597;1;54;11000007;5;1;0
