NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2021;400000233;1000000309;1;40000166;11000023;5;1;0
2021;400000234;1000000314;0;40000200;11000028;5;;0
2021;400000235;1000000316;1;40000183;11000026;5;;0
2021;400000236;1000000318;1;40000212;11000030;9;;0
2021;400000237;1000000320;1;40000117;11000016;9;0;0
2021;400000238;1000000321;1;40000046;11000006;9;;0
2021;400000239;1000000322;1;40000185;11000026;5;;0
2021;400000240;1000000324;1;40000149;11000021;5;;0
2021;400000241;1000000325;1;40000086;11000012;2;0;0
2021;400000242;1000000327;1;40000009;11000001;5;;0
2021;400000243;1000000328;1;40000147;11000020;5;;0
2021;400000244;1000000329;1;40000004;11000000;9;;0
2021;400000245;1000000330;1;40000208;11000029;2;;0
2021;400000246;1000000331;0;40000102;11000014;5;;0
2021;400000247;1000000333;1;40000018;11000002;;;0
2021;400000248;1000000334;1;40000031;11000004;5;;0
2021;400000249;1000000335;1;40000114;11000016;9;;0
2021;400000250;1000000336;1;40000089;11000012;5;;0
2021;400000251;1000000339;1;40000141;11000020;5;;0
2021;400000252;1000000340;1;40000090;11000012;5;;0
2021;400000253;1000000342;1;40000151;11000021;2;1;0
2021;400000254;1000000343;1;40000013;11000001;5;;0
2021;400000255;1000000344;0;40000203;11000028;5;;0
2021;400000256;1000000345;1;40000017;11000002;2;0;0
2021;400000257;1000000347;1;40000111;11000015;5;;0
2021;400000258;1000000349;1;40000102;11000014;2;;0
2021;400000259;1000000350;1;40000044;11000006;9;;0
2021;400000260;1000000353;0;40000011;11000001;5;;0
2021;400000261;1000000354;1;40000137;11000019;2;;0
2021;400000262;1000000355;0;40000105;11000014;4;1;0
2021;400000263;1000000356;1;40000083;11000011;;0;0
2021;400000264;1000000359;1;40000097;11000013;5;;0
2021;400000265;1000000360;1;40000036;11000005;5;;0
2021;400000266;1000000361;1;40000089;11000012;5;;0
2021;400000267;1000000362;1;40000038;11000005;5;;0
2021;400000268;1000000363;1;40000009;11000001;9;;0
2021;400000269;1000000364;1;40000115;11000016;5;;0
2021;400000270;1000000365;1;40000171;11000024;9;;0
2021;400000271;1000000367;1;40000032;11000004;5;;0
2021;400000272;1000000368;1;40000111;11000015;5;;0
2021;400000273;1000000369;1;40000038;11000005;5;;0
2021;400000274;1000000370;1;40000117;11000016;5;;0
2021;400000275;1000000371;1;40000050;11000007;5;;0
2021;400000276;1000000372;0;40000038;11000005;5;;0
2021;400000277;1000000373;1;40000147;11000020;5;1;0
2021;400000278;1000000375;1;40000127;11000018;5;;1
2021;400000279;1000000376;1;40000120;11000017;5;;0
2021;400000280;1000000377;1;40000025;11000003;5;;0
2021;400000281;1000000378;0;40000086;11000012;5;;0
2021;400000282;1000000379;1;40000124;11000017;5;;0
2021;400000283;1000000381;1;40000030;11000004;5;;0
2021;400000284;1000000383;0;40000076;11000010;9;1;0
2021;400000285;1000000391;1;40000079;11000011;2;;0
2021;400000286;1000000392;0;40000064;11000009;9;;0
2021;400000287;1000000393;1;40000055;11000007;9;;0
2021;400000288;1000000394;1;40000135;11000019;4;0;0
2021;400000289;1000000397;;40000009;11000001;5;0;0
2021;400000290;1000000398;1;40000155;11000022;5;;0
2021;400000291;1000000399;1;40000011;11000001;5;1;0
2021;400000292;1000000401;1;40000107;11000015;9;;0
2021;400000293;1000000402;1;40000106;11000015;5;;0
2021;400000294;1000000404;1;40000212;11000030;9;1;0
2021;400000295;1000000405;1;40000150;11000021;5;0;0
2021;400000296;1000000407;0;40000112;11000015;4;;0
2021;400000297;1000000408;0;40000119;11000016;5;;0
2021;400000298;1000000409;1;40000013;11000001;9;;0
2021;400000299;1000000410;1;40000003;11000000;5;;0
2021;400000300;1000000411;1;40000196;11000027;5;;0
2021;400000301;1000000413;1;40000203;11000028;4;;0
2021;400000302;1000000415;1;40000124;11000017;5;;0
2021;400000303;1000000418;1;40000064;11000009;5;;0
2021;400000304;1000000419;1;40000137;11000019;5;;0
2021;400000305;1000000421;1;40000035;11000004;;;0
2021;400000306;1000000422;0;40000129;11000018;5;;0
2021;400000307;1000000423;1;40000205;11000029;5;;0
2021;400000308;1000000424;1;40000039;11000005;5;;0
2021;400000309;1000000426;0;40000084;11000011;5;0;0
2021;400000310;1000000427;0;40000154;11000021;;;0
2021;400000311;1000000428;1;40000074;11000010;5;0;0
2021;400000312;1000000429;1;40000188;11000026;9;;0
2021;400000313;1000000430;1;40000091;11000012;5;;0
2021;400000314;1000000433;1;40000016;11000002;;;0
2021;400000315;1000000435;1;40000051;11000007;5;;0
2021;400000316;1000000437;1;40000114;11000016;5;1;0
2021;400000317;1000000438;0;40000152;11000021;5;;0
2021;400000318;1000000439;1;40000107;11000015;5;;0
2021;400000319;1000000440;1;40000072;11000010;5;;0
2021;400000320;1000000443;1;40000161;11000022;5;;0
2021;400000321;1000000444;1;40000133;11000018;4;1;1
2021;400000322;1000000446;1;40000187;11000026;5;;0
2021;400000323;1000000447;1;40000115;11000016;9;;0
2021;400000324;1000000450;0;40000007;11000000;5;0;0
2021;400000325;1000000452;1;40000130;11000018;5;1;0
2021;400000326;1000000453;1;40000153;11000021;5;;0
2021;400000327;1000000454;1;40000038;11000005;5;;0
2021;400000328;1000000456;1;40000080;11000011;5;;0
2021;400000329;1000000458;1;40000108;11000015;5;;0
2021;400000330;1000000459;1;40000120;11000017;9;;0
2021;400000331;1000000462;1;40000059;11000008;5;;0
2021;400000332;1000000463;1;40000110;11000015;9;;0
2021;400000333;1000000465;1;40000050;11000007;5;;0
2021;400000334;1000000467;1;40000039;11000005;5;;0
2021;400000335;1000000468;1;40000016;11000002;2;;0
2021;400000336;1000000469;1;40000009;11000001;9;;0
2021;400000337;1000000470;1;40000122;11000017;9;;0
2021;400000338;1000000471;1;40000114;11000016;5;;0
2021;400000339;1000000472;1;40000077;11000010;9;;0
2021;400000340;1000000474;1;40000192;11000027;;;0
2021;400000341;1000000480;1;40000042;11000005;5;;0
2021;400000342;1000000481;1;40000099;11000014;5;1;0
2021;400000343;1000000482;1;40000210;11000029;9;;0
2021;400000344;1000000484;1;40000102;11000014;5;;0
2021;400000345;1000000488;1;40000095;11000013;9;1;0
2021;400000346;1000000489;1;40000193;11000027;5;;0
2021;400000347;1000000491;1;40000187;11000026;5;1;0
2021;400000348;1000000492;1;40000159;11000022;2;;0
2021;400000349;1000000494;1;40000113;11000016;5;1;0
2021;400000350;1000000496;1;40000053;11000007;5;;0
2021;400000351;1000000497;1;40000022;11000003;5;;0
2021;400000352;1000000498;1;40000105;11000014;5;;0
2021;400000353;1000000499;1;40000125;11000017;5;;0
2021;400000354;1000000501;1;40000148;11000021;5;;0
2021;400000355;1000000502;1;40000136;11000019;5;;0
2021;400000356;1000000503;0;40000011;11000001;5;;0
2021;400000357;1000000504;1;40000067;11000009;9;;0
2021;400000358;1000000505;1;40000067;11000009;2;;0
2021;400000359;1000000507;1;40000033;11000004;5;0;0
2021;400000360;1000000510;1;40000044;11000006;5;;0
2021;400000361;1000000511;1;40000160;11000022;4;;0
2021;400000362;1000000513;1;40000194;11000027;;;0
2021;400000363;1000000514;1;40000199;11000028;;;0
2021;400000364;1000000515;1;40000201;11000028;4;;0
2021;400000365;1000000516;1;40000177;11000025;5;;0
2021;400000366;1000000517;1;40000058;11000008;5;0;0
2021;400000367;1000000519;1;40000009;11000001;4;0;0
2021;400000368;1000000522;1;40000077;11000010;;;0
2021;400000369;1000000524;1;40000098;11000013;5;;0
2021;400000370;1000000525;1;40000175;11000024;5;;0
2021;400000371;1000000526;1;40000206;11000029;5;1;0
2021;400000372;1000000529;1;40000061;11000008;5;;0
2021;400000373;1000000530;1;40000206;11000029;9;;0
2021;400000374;1000000531;1;40000039;11000005;5;1;0
2021;400000375;1000000533;;40000018;11000002;5;;0
2021;400000376;1000000534;1;40000031;11000004;2;;0
2021;400000377;1000000535;1;40000184;11000026;5;;0
2021;400000378;1000000536;1;40000057;11000008;9;1;0
2021;400000379;1000000538;1;40000158;11000022;;;0
2021;400000380;1000000539;1;40000106;11000015;5;;0
2021;400000381;1000000540;1;40000144;11000020;9;1;0
2021;400000382;1000000541;1;40000216;11000030;2;;0
2021;400000383;1000000542;1;40000144;11000020;9;;0
2021;400000384;1000000543;1;40000163;11000023;9;;0
2021;400000385;1000000545;0;40000070;11000009;5;1;0
2021;400000386;1000000546;1;40000059;11000008;5;;0
2021;400000387;1000000547;1;40000036;11000005;5;;0
2021;400000388;1000000552;1;40000107;11000015;5;0;0
2021;400000389;1000000557;1;40000177;11000025;5;;0
2021;400000390;1000000559;1;40000151;11000021;5;;0
2021;400000391;1000000560;1;40000198;11000028;9;;0
2021;400000392;1000000561;;40000173;11000024;5;;0
2021;400000393;1000000562;1;40000052;11000007;9;;0
2021;400000394;1000000563;0;40000046;11000006;9;;0
2021;400000395;1000000564;1;40000102;11000014;9;;0
2021;400000396;1000000565;1;40000192;11000027;5;;0
2021;400000397;1000000566;1;40000200;11000028;5;1;0
2021;400000398;1000000567;1;40000065;11000009;5;;0
2021;400000399;1000000568;1;40000036;11000005;2;;0
2021;400000400;1000000569;1;40000052;11000007;2;;0
2021;400000401;1000000570;1;40000200;11000028;5;;0
2021;400000402;1000000571;1;40000165;11000023;9;;0
2021;400000403;1000000573;1;40000070;11000009;9;;0
2021;400000404;1000000575;0;40000194;11000027;9;;0
2021;400000405;1000000578;1;40000210;11000029;2;;0
2021;400000406;1000000580;1;40000044;11000006;5;;0
2021;400000407;1000000581;1;40000013;11000001;2;;0
2021;400000408;1000000582;1;40000197;11000028;9;;0
2021;400000409;1000000584;1;40000124;11000017;5;;0
2021;400000410;1000000585;1;40000140;11000019;9;;0
2021;400000411;1000000590;0;40000213;11000030;9;1;0
2021;400000412;1000000591;1;40000096;11000013;9;1;0
2021;400000413;1000000592;1;40000033;11000004;9;1;1
2021;400000414;1000000595;1;40000099;11000014;9;0;0
2021;400000415;1000000596;1;40000136;11000019;5;;0
2021;400000416;1000000597;1;40000107;11000015;5;;0
2021;400000417;1000000600;1;40000199;11000028;2;;0
2021;400000418;1000000601;1;40000156;11000022;9;;0
2021;400000419;1000000603;1;40000189;11000026;;;0
2021;400000420;1000000604;1;40000006;11000000;5;;0
2021;400000421;1000000605;1;40000019;11000002;5;0;0
2021;400000422;1000000606;1;40000106;11000015;5;;0
2021;400000423;1000000608;1;40000179;11000025;5;0;0
2021;400000424;1000000609;1;40000079;11000011;2;;0
2021;400000425;1000000610;1;40000054;11000007;5;;0
2021;400000426;1000000612;0;40000202;11000028;5;;0
2021;400000427;1000000613;1;40000166;11000023;5;;0
2021;400000428;1000000614;1;40000068;11000009;2;;0
2021;400000429;1000000617;1;40000153;11000021;;1;0
2021;400000430;1000000618;1;40000140;11000019;5;;0
2021;400000431;1000000620;1;40000113;11000016;5;0;0
2021;400000432;1000000621;1;40000024;11000003;9;;0
2021;400000433;1000000623;1;40000049;11000006;5;1;0
2021;400000434;1000000624;1;40000214;11000030;5;;0
2021;400000435;1000000625;;40000202;11000028;5;;0
2021;400000436;1000000627;1;40000193;11000027;9;;0
2021;400000437;1000000628;1;40000082;11000011;5;;0
2021;400000438;1000000629;1;40000046;11000006;2;;0
2021;400000439;1000000631;1;40000170;11000024;9;;0
2021;400000440;1000000632;1;40000074;11000010;;;0
2021;400000441;1000000633;1;40000187;11000026;5;1;0
2021;400000442;1000000637;1;40000144;11000020;9;;0
2021;400000443;1000000638;1;40000041;11000005;5;1;0
2021;400000444;1000000640;1;40000212;11000030;9;;0
2021;400000445;1000000642;1;40000178;11000025;5;;0
2021;400000446;1000000643;1;40000160;11000022;2;1;0
2021;400000447;1000000644;1;40000161;11000022;5;1;0
2021;400000448;1000000645;1;40000139;11000019;5;;0
2021;400000449;1000000646;0;40000186;11000026;5;;0
2021;400000450;1000000647;0;40000212;11000030;5;0;0
2021;400000451;1000000649;1;40000112;11000015;5;;0
2021;400000452;1000000650;1;40000141;11000020;;;0
2021;400000453;1000000653;1;40000001;11000000;9;1;0
2021;400000454;1000000654;1;40000169;11000024;4;;0
2021;400000455;1000000655;1;40000179;11000025;9;;0
2021;400000456;1000000657;1;40000092;11000013;5;;0
2021;400000457;1000000658;1;40000099;11000014;5;;1
2021;400000458;1000000659;1;40000090;11000012;9;;0
2021;400000459;1000000660;1;40000069;11000009;5;;0
2021;400000460;1000000661;0;40000213;11000030;5;;0
2021;400000461;1000000662;1;40000180;11000025;5;;0
2021;400000462;1000000663;1;40000197;11000028;5;0;0
2021;400000463;1000000664;1;40000037;11000005;3;;0
2021;400000464;1000000665;;40000137;11000019;5;;0
2021;400000465;1000000666;1;40000102;11000014;9;;0
2021;400000466;1000000667;0;40000077;11000010;5;1;0
2021;400000467;1000000668;1;40000093;11000013;4;;1
2021;400000468;1000000669;1;40000003;11000000;5;1;0
2021;400000469;1000000671;1;40000128;11000018;5;;0
2021;400000470;1000000672;1;40000093;11000013;9;;0
2021;400000471;1000000673;1;40000179;11000025;;;0
2021;400000472;1000000678;1;40000180;11000025;9;;0
2021;400000473;1000000679;1;40000139;11000019;5;1;0
2021;400000474;1000000680;0;40000169;11000024;5;;0
2021;400000475;1000000681;1;40000191;11000027;5;;0
2021;400000476;1000000682;1;40000025;11000003;;;0
2021;400000477;1000000683;1;40000009;11000001;5;1;0
2021;400000478;1000000684;1;40000153;11000021;5;;0
2021;400000479;1000000685;1;40000131;11000018;5;;0
2021;400000480;1000000686;1;40000045;11000006;5;;0
2021;400000481;1000000687;1;40000047;11000006;5;;0
2021;400000482;1000000688;1;40000140;11000019;5;1;0
2021;400000483;1000000689;1;40000120;11000017;5;;0
2021;400000484;1000000690;1;40000163;11000023;5;;0
2021;400000485;1000000693;1;40000016;11000002;5;;0
2021;400000486;1000000694;1;40000099;11000014;;;0
2021;400000487;1000000695;1;40000161;11000022;5;;0
2021;400000488;1000000696;1;40000124;11000017;5;;0
2021;400000489;1000000697;1;40000021;11000002;4;;0
2021;400000490;1000000699;1;40000187;11000026;9;;0
2021;400000491;1000000700;1;40000091;11000012;9;1;0
2021;400000492;1000000701;1;40000035;11000004;5;;0
2021;400000493;1000000702;1;40000195;11000027;2;;0
2021;400000494;1000000703;1;40000203;11000028;9;1;0
2021;400000495;1000000704;1;40000152;11000021;9;;0
2021;400000496;1000000705;1;40000211;11000030;5;;0
2021;400000497;1000000706;0;40000176;11000025;4;;0
2021;400000498;1000000707;1;40000054;11000007;5;;0
2021;400000499;1000000708;1;40000072;11000010;5;;0
2021;400000500;1000000709;1;40000164;11000023;5;;0
2021;400000501;1000000710;1;40000198;11000028;5;;1
2021;400000502;1000000712;1;40000051;11000007;5;;0
2021;400000503;1000000713;1;40000092;11000013;5;;0
2021;400000504;1000000715;1;40000027;11000003;5;;0
2021;400000505;1000000717;0;40000051;11000007;5;;0
2021;400000506;1000000719;0;40000091;11000012;5;;0
2021;400000507;1000000720;1;40000008;11000001;3;;0
2021;400000508;1000000724;;40000031;11000004;5;;0
2021;400000509;1000000726;1;40000080;11000011;5;;0
