NU_ANO;ID_TURMA;TP_MEDIACAO_DIDATICO_PEDAGO;NU_DIAS_ATIVIDADE;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;QT_MATRICULAS;TX_HR_INICIAL;CO_ENTIDADE
2017;122;1;5;16;1;0;0;25.7898685914697;7;11000017
2017;123;1;5;19;1;0;0;37.0606237654574;8;11000017
2017;124;1;6;18;1;0;0;32.1572809057543;13;11000017
2017;125;1;5;;1;;;32.7929595644819;12;11000017
2017;126;1;5;41;1;0;0;22.0282560792984;13;11000017
2017;127;1;5;16;1;0;1;42.3316726256162;7;11000018
2017;128;1;5;71;1;0;0;15.6686823561322;7;11000018
2017;129;1;5;15;1;1;0;13.5795889506117;13;11000018
2017;130;1;5;15;0;;0;29.0857609340455;7;11000018
2017;131;1;5;27;;0;;5.02730458742008;7;11000018
2017;132;1;5;;1;0;0;20.1059521981515;13;11000018
2017;133;1;5;19;1;0;1;31.1151202747133;13;11000018
2017;134;1;5;;1;0;0;12.2891411525197;7;11000019
2017;135;1;5;70;1;0;0;19.723465235671;7;11000019
2017;136;1;5;2;1;0;0;16.1501702412497;7;11000019
2017;137;1;5;20;;0;0;21.9753325401107;7;11000019
2017;138;1;5;16;1;0;0;36.4038925739005;7;11000019
2017;139;1;5;41;;0;0;30.3175118230283;7;11000019
2017;140;1;5;26;1;0;;32.8633007316384;7;11000019
2017;141;1;5;16;1;0;0;25.3278428714257;19;11000020
2017;142;1;5;20;1;1;;11.4186658142135;7;11000020
2017;143;1;5;41;1;0;0;31.8617389254505;7;11000020
2017;144;1;5;56;1;0;0;31.8795896050287;7;11000020
2017;145;1;5;69;1;;;12.2260576500557;12;11000020
2017;146;1;1;;1;0;0;24.7943165010074;7;11000020
2017;147;1;1;19;1;0;0;14.9416208828334;13;11000020
2017;148;1;5;;1;0;;15.2224871180952;7;11000021
2017;149;1;5;17;1;0;0;9.57247324776836;13;11000021
2017;150;1;5;2;1;0;0;25.8503165849252;7;11000021
2017;151;1;5;25;1;;0;37.7108804536983;12;11000021
2017;152;1;5;25;1;;0;0.0504341698251665;19;11000021
2017;153;1;5;2;1;0;0;36.6229199063964;7;11000021
2017;154;1;5;25;0;1;0;21.7418261392741;13;11000021
2017;155;1;5;2;1;0;0;29.3745983894914;7;11000022
2017;156;1;5;16;1;0;0;13.1438957157079;7;11000022
2017;157;1;1;40;1;0;0;32.0321498150006;12;11000022
2017;158;1;5;;1;0;0;33.0717942307238;13;11000022
2017;159;1;5;2;1;0;0;30.8592284071492;7;11000022
2017;160;1;5;;1;0;0;27.2964771303814;7;11000022
2017;161;1;5;15;1;0;0;2.67052628332749;13;11000022
2017;162;1;5;1;1;1;0;36.6053582406603;7;11000023
2017;163;1;5;19;1;0;0;25.6676987613319;7;11000023
2017;164;1;5;14;1;0;0;40.6316177481785;7;11000023
2017;165;1;5;21;1;0;0;25.4566370616667;13;11000023
2017;166;1;5;21;;0;0;0.902621392160654;7;11000023
2017;167;1;5;41;1;0;0;16.5626307474449;7;11000023
2017;168;1;5;2;1;0;0;11.2400385926012;12;11000023
2017;169;1;5;21;;0;0;3.9069158397615;7;11000024
2017;170;1;5;14;1;0;0;15.3500641651917;7;11000024
2017;171;1;5;21;1;0;0;4.26772701088339;7;11000024
2017;172;1;2;16;;0;0;6.81227930821478;7;11000024
2017;173;1;5;69;1;0;0;31.5805923603475;7;11000024
2017;174;1;5;25;1;1;0;14.5434549418278;7;11000024
2017;175;1;5;40;1;1;0;20.077141135931;8;11000024
2017;176;1;5;1;1;;0;12.3927511742804;8;11000025
2017;177;1;2;1;1;0;0;13.0537116250489;12;11000025
2017;178;1;5;15;1;0;0;6.61010536598042;7;11000025
2017;179;1;5;20;1;0;0;7.81167376111262;13;11000025
2017;180;1;6;25;1;1;0;16.787424298469;7;11000025
2017;181;1;5;26;1;;0;2.72828290006146;12;11000025
2017;182;1;5;70;;0;0;11.7844453118742;13;11000025
2017;183;1;5;;1;0;0;2.42603927617893;13;11000026
2017;184;1;5;22;1;0;0;15.7428542282432;7;11000026
2017;185;1;5;25;0;0;0;32.1423777375603;13;11000026
2017;186;1;5;25;1;;0;17.3484594854526;7;11000026
2017;187;1;5;1;0;0;0;46.8205492668785;13;11000026
2017;188;1;5;;1;0;0;14.7291390809696;13;11000026
2017;189;1;1;64;1;0;0;35.2511649280787;7;11000026
2017;190;1;5;2;1;0;;12.4252919040155;13;11000027
2017;191;1;5;1;1;0;0;24.4166067669867;8;11000027
2017;192;1;5;;;0;0;9.62277069245465;7;11000027
2017;193;1;5;70;1;0;0;34.9058847506531;13;11000027
2017;194;1;5;14;1;;;36.8321162885986;19;11000027
2017;195;1;2;27;1;0;0;21.6741050822893;7;11000027
2017;196;1;5;27;1;0;0;28.5693437986774;13;11000027
2017;197;1;5;71;;0;0;44.8737611672841;7;11000028
2017;198;1;5;;1;0;0;27.2955443467945;7;11000028
2017;199;1;2;2;0;0;0;28.511372921872;7;11000028
2017;200;1;5;17;1;;0;29.7476979085477;8;11000028
2017;201;1;5;;1;;0;23.8240476507926;7;11000028
2017;202;1;5;21;1;0;;30.907559385174;13;11000028
2017;203;1;5;70;1;0;0;29.9940272271633;7;11000028
2017;204;1;5;14;0;0;0;41.2262253258377;7;11000029
2017;205;1;5;;1;0;0;11.3776622400619;7;11000029
2017;206;1;5;;0;1;0;22.0014379268978;13;11000029
2017;207;1;5;18;1;0;0;31.8877836097963;7;11000029
2017;208;1;5;1;;0;;18.8227251302451;9;11000029
2017;209;1;5;19;1;0;0;31.9559176507173;19;11000029
2017;210;1;5;;;0;0;14.9620838721748;7;11000029
2017;211;1;5;39;1;0;0;8.07460386329331;13;11000030
2017;212;1;6;41;1;;0;39.901973919943;7;11000030
2017;213;1;5;16;1;0;;22.9394287344767;19;11000030
2017;214;1;;2;1;1;;31.1063626800897;12;11000030
2017;215;1;5;19;1;0;0;7.00438281078823;13;11000030
2017;216;1;5;1;1;0;0;23.33398361539;13;11000030
2017;217;1;5;15;1;0;0;10.5882961852476;7;11000030
