NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2023;600000225;1000000359;0;60000179;11000025;5;;0
2023;600000226;1000000360;0;60000186;11000026;2;;0
2023;600000227;1000000361;1;60000104;11000014;5;;0
2023;600000228;1000000362;1;60000206;11000029;5;;0
2023;600000229;1000000363;0;60000064;11000009;4;;0
2023;600000230;1000000364;1;60000213;11000030;9;;0
2023;600000231;1000000365;1;60000143;11000020;5;;0
2023;600000232;1000000368;1;60000117;11000016;;;0
2023;600000233;1000000369;1;60000076;11000010;5;;0
2023;600000234;1000000370;1;60000176;11000025;9;;0
2023;600000235;1000000371;1;60000116;11000016;9;1;0
2023;600000236;1000000372;1;60000003;11000000;9;;0
2023;600000237;1000000373;1;60000150;11000021;5;0;0
2023;600000238;1000000375;1;60000144;11000020;5;;0
2023;600000239;1000000378;1;60000035;11000004;5;1;0
2023;600000240;1000000379;1;60000206;11000029;5;;0
2023;600000241;1000000381;1;60000022;11000003;9;1;0
2023;600000242;1000000383;1;60000161;11000022;5;1;0
2023;600000243;1000000392;1;60000091;11000012;4;;0
2023;600000244;1000000394;1;60000059;11000008;;;0
2023;600000245;1000000397;1;60000198;11000028;5;;0
2023;600000246;1000000398;1;60000175;11000024;5;;0
2023;600000247;1000000401;1;60000047;11000006;5;;0
2023;600000248;1000000402;1;60000042;11000005;9;;0
2023;600000249;1000000405;1;60000017;11000002;5;;0
2023;600000250;1000000408;1;60000026;11000003;5;;0
2023;600000251;1000000409;1;60000035;11000004;;1;0
2023;600000252;1000000411;0;60000015;11000002;5;1;0
2023;600000253;1000000415;1;60000104;11000014;2;;0
2023;600000254;1000000418;;60000211;11000030;4;;0
2023;600000255;1000000419;1;60000062;11000008;;;0
2023;600000256;1000000421;0;60000199;11000028;9;;0
2023;600000257;1000000422;1;60000030;11000004;5;;0
2023;600000258;1000000423;1;60000195;11000027;5;;0
2023;600000259;1000000424;1;60000078;11000011;;;0
2023;600000260;1000000426;0;60000186;11000026;5;1;1
2023;600000261;1000000427;1;60000068;11000009;5;;0
2023;600000262;1000000429;1;60000134;11000019;5;;0
2023;600000263;1000000430;1;60000109;11000015;4;;0
2023;600000264;1000000433;1;60000126;11000017;5;1;0
2023;600000265;1000000435;1;60000139;11000019;5;;0
2023;600000266;1000000438;1;60000199;11000028;9;1;0
2023;600000267;1000000439;1;60000025;11000003;9;;0
2023;600000268;1000000440;0;60000211;11000030;9;;0
2023;600000269;1000000444;1;60000193;11000027;5;1;0
2023;600000270;1000000446;1;60000061;11000008;;;0
2023;600000271;1000000452;;60000146;11000020;5;;0
2023;600000272;1000000453;1;60000182;11000025;5;;0
2023;600000273;1000000456;1;60000213;11000030;9;;0
2023;600000274;1000000459;1;60000196;11000027;5;;0
2023;600000275;1000000462;1;60000062;11000008;5;;0
2023;600000276;1000000463;1;60000207;11000029;5;;0
2023;600000277;1000000465;1;60000079;11000011;5;;0
2023;600000278;1000000467;1;60000182;11000025;5;;0
2023;600000279;1000000468;1;60000046;11000006;9;0;0
2023;600000280;1000000470;;60000136;11000019;9;;0
2023;600000281;1000000471;1;60000180;11000025;5;;0
2023;600000282;1000000472;1;60000120;11000017;9;;0
2023;600000283;1000000474;1;60000199;11000028;5;;0
2023;600000284;1000000480;1;60000045;11000006;5;;0
2023;600000285;1000000481;;60000039;11000005;2;;0
2023;600000286;1000000482;1;60000065;11000009;5;;0
2023;600000287;1000000484;1;60000083;11000011;9;;0
2023;600000288;1000000488;1;60000023;11000003;5;;0
2023;600000289;1000000489;1;60000041;11000005;4;1;0
2023;600000290;1000000491;1;60000048;11000006;5;;0
2023;600000291;1000000492;0;60000142;11000020;2;;0
2023;600000292;1000000494;1;60000123;11000017;5;;0
2023;600000293;1000000496;1;60000001;11000000;9;1;1
2023;600000294;1000000498;1;60000155;11000022;5;;0
2023;600000295;1000000502;0;60000027;11000003;5;;0
2023;600000296;1000000503;;60000210;11000029;9;0;0
2023;600000297;1000000505;1;60000068;11000009;2;;0
2023;600000298;1000000507;1;60000002;11000000;5;;0
2023;600000299;1000000510;1;60000141;11000020;5;;0
2023;600000300;1000000511;1;60000085;11000012;5;1;0
2023;600000301;1000000513;1;60000128;11000018;5;1;0
2023;600000302;1000000514;1;60000194;11000027;9;;0
2023;600000303;1000000515;1;60000152;11000021;;;0
2023;600000304;1000000516;1;60000136;11000019;9;1;0
2023;600000305;1000000517;;60000039;11000005;5;;0
2023;600000306;1000000519;0;60000174;11000024;5;;0
2023;600000307;1000000522;1;60000188;11000026;4;;0
2023;600000308;1000000524;1;60000017;11000002;9;;0
2023;600000309;1000000525;0;60000125;11000017;;;0
2023;600000310;1000000526;1;60000037;11000005;9;;0
2023;600000311;1000000529;1;60000160;11000022;5;;0
2023;600000312;1000000530;1;60000072;11000010;5;;0
2023;600000313;1000000531;1;60000093;11000013;9;;0
2023;600000314;1000000533;1;60000124;11000017;5;;0
2023;600000315;1000000534;1;60000192;11000027;4;;0
2023;600000316;1000000535;1;60000145;11000020;5;;0
2023;600000317;1000000536;1;60000039;11000005;5;;1
2023;600000318;1000000538;1;60000094;11000013;5;;0
2023;600000319;1000000539;1;60000086;11000012;5;;0
2023;600000320;1000000540;0;60000015;11000002;2;;0
2023;600000321;1000000541;1;60000135;11000019;2;;0
2023;600000322;1000000542;1;60000068;11000009;5;;0
2023;600000323;1000000543;1;60000082;11000011;5;;0
2023;600000324;1000000545;1;60000057;11000008;5;;0
2023;600000325;1000000546;1;60000026;11000003;9;;0
2023;600000326;1000000547;0;60000096;11000013;5;;0
2023;600000327;1000000557;1;60000061;11000008;5;;0
2023;600000328;1000000559;1;60000025;11000003;9;;0
2023;600000329;1000000560;1;60000133;11000018;9;;0
2023;600000330;1000000561;0;60000144;11000020;5;;0
2023;600000331;1000000563;1;60000053;11000007;5;;0
2023;600000332;1000000564;1;60000120;11000017;9;0;0
2023;600000333;1000000565;0;60000178;11000025;5;;0
2023;600000334;1000000566;1;60000009;11000001;5;;0
2023;600000335;1000000567;1;60000166;11000023;5;;0
2023;600000336;1000000569;1;60000209;11000029;5;;0
2023;600000337;1000000570;1;60000033;11000004;9;;0
2023;600000338;1000000571;0;60000159;11000022;5;;0
2023;600000339;1000000573;1;60000071;11000010;5;;0
2023;600000340;1000000575;0;60000073;11000010;5;;0
2023;600000341;1000000580;1;60000149;11000021;5;;0
2023;600000342;1000000581;;60000004;11000000;5;;0
2023;600000343;1000000582;;60000059;11000008;;;0
2023;600000344;1000000584;1;60000048;11000006;9;;0
2023;600000345;1000000585;1;60000210;11000029;5;;0
2023;600000346;1000000590;1;60000187;11000026;9;;0
2023;600000347;1000000591;1;60000039;11000005;5;;0
2023;600000348;1000000592;1;60000213;11000030;5;1;0
2023;600000349;1000000595;1;60000195;11000027;9;;0
2023;600000350;1000000596;1;60000166;11000023;5;;0
2023;600000351;1000000597;1;60000182;11000025;9;;0
2023;600000352;1000000600;1;60000058;11000008;9;1;0
2023;600000353;1000000603;1;60000079;11000011;5;1;0
2023;600000354;1000000604;1;60000177;11000025;5;;0
2023;600000355;1000000605;1;60000002;11000000;5;1;0
2023;600000356;1000000606;1;60000124;11000017;;;0
2023;600000357;1000000608;1;60000149;11000021;5;;0
2023;600000358;1000000609;1;60000103;11000014;2;1;0
2023;600000359;1000000610;0;60000157;11000022;5;;0
2023;600000360;1000000612;1;60000086;11000012;9;;0
2023;600000361;1000000613;1;60000135;11000019;5;;0
2023;600000362;1000000614;1;60000132;11000018;5;;0
2023;600000363;1000000617;;60000187;11000026;5;;0
2023;600000364;1000000618;0;60000134;11000019;9;;0
2023;600000365;1000000620;1;60000038;11000005;5;;0
2023;600000366;1000000621;;60000046;11000006;9;;0
2023;600000367;1000000623;1;60000207;11000029;5;;0
2023;600000368;1000000624;1;60000130;11000018;5;;0
2023;600000369;1000000627;1;60000067;11000009;2;;0
2023;600000370;1000000628;1;60000087;11000012;5;1;0
2023;600000371;1000000629;1;60000089;11000012;5;;0
2023;600000372;1000000631;1;60000211;11000030;;;0
2023;600000373;1000000637;1;60000023;11000003;5;;0
2023;600000374;1000000638;1;60000213;11000030;5;;0
2023;600000375;1000000640;0;60000186;11000026;5;;0
2023;600000376;1000000642;1;60000035;11000004;2;1;0
2023;600000377;1000000643;0;60000154;11000021;;;0
2023;600000378;1000000644;1;60000209;11000029;5;;0
2023;600000379;1000000645;1;60000056;11000007;9;;0
2023;600000380;1000000646;1;60000211;11000030;9;;0
2023;600000381;1000000647;1;60000203;11000028;5;;0
2023;600000382;1000000649;1;60000186;11000026;5;1;0
2023;600000383;1000000650;1;60000115;11000016;5;;0
2023;600000384;1000000653;0;60000088;11000012;5;;0
2023;600000385;1000000657;1;60000064;11000009;5;;0
2023;600000386;1000000658;1;60000196;11000027;5;;0
2023;600000387;1000000659;1;60000024;11000003;5;;0
2023;600000388;1000000660;1;60000123;11000017;5;;0
2023;600000389;1000000661;1;60000075;11000010;5;;0
2023;600000390;1000000662;1;60000088;11000012;5;;0
2023;600000391;1000000663;;60000058;11000008;5;;0
2023;600000392;1000000665;1;60000074;11000010;5;;0
2023;600000393;1000000666;;60000048;11000006;5;;0
2023;600000394;1000000667;1;60000057;11000008;5;0;0
2023;600000395;1000000668;1;60000007;11000000;4;;0
2023;600000396;1000000671;1;60000017;11000002;5;;0
2023;600000397;1000000672;0;60000198;11000028;5;;0
2023;600000398;1000000673;1;60000132;11000018;9;;0
2023;600000399;1000000678;1;60000089;11000012;;;1
2023;600000400;1000000679;1;60000027;11000003;5;;0
2023;600000401;1000000680;;60000217;11000030;5;;0
2023;600000402;1000000681;1;60000051;11000007;4;1;0
2023;600000403;1000000682;1;60000195;11000027;5;;0
2023;600000404;1000000684;1;60000027;11000003;5;;0
2023;600000405;1000000685;0;60000198;11000028;;0;0
2023;600000406;1000000686;0;60000165;11000023;5;;0
2023;600000407;1000000687;1;60000169;11000024;;;0
2023;600000408;1000000688;1;60000144;11000020;9;1;0
2023;600000409;1000000689;1;60000093;11000013;4;;0
2023;600000410;1000000690;1;60000183;11000026;4;;0
2023;600000411;1000000693;1;60000019;11000002;9;;0
2023;600000412;1000000694;1;60000166;11000023;5;1;0
2023;600000413;1000000695;1;60000028;11000003;9;;0
2023;600000414;1000000696;;60000107;11000015;5;1;0
2023;600000415;1000000699;0;60000130;11000018;2;;0
2023;600000416;1000000700;1;60000194;11000027;5;;0
2023;600000417;1000000701;1;60000124;11000017;9;;0
2023;600000418;1000000702;1;60000195;11000027;4;;0
2023;600000419;1000000703;1;60000183;11000026;;;0
2023;600000420;1000000704;0;60000060;11000008;2;;0
2023;600000421;1000000705;1;60000194;11000027;5;1;0
2023;600000422;1000000708;1;60000195;11000027;5;;0
2023;600000423;1000000709;1;60000202;11000028;5;;0
2023;600000424;1000000710;;60000046;11000006;5;;0
2023;600000425;1000000713;1;60000089;11000012;5;;0
2023;600000426;1000000715;1;60000060;11000008;2;;0
2023;600000427;1000000717;1;60000136;11000019;5;;0
2023;600000428;1000000719;1;60000045;11000006;5;0;0
2023;600000429;1000000724;0;60000109;11000015;;;1
2023;600000430;1000000726;1;60000115;11000016;2;;0
2023;600000431;1000000727;1;60000002;11000000;4;;0
2023;600000432;1000000728;1;60000010;11000001;5;1;0
2023;600000433;1000000729;1;60000031;11000004;4;;0
2023;600000434;1000000731;1;60000171;11000024;2;;0
2023;600000435;1000000734;1;60000119;11000016;5;;0
2023;600000436;1000000735;;60000198;11000028;;;0
2023;600000437;1000000736;1;60000113;11000016;5;;0
2023;600000438;1000000737;1;60000137;11000019;5;;0
2023;600000439;1000000738;1;60000135;11000019;5;;0
2023;600000440;1000000739;1;60000198;11000028;5;;0
2023;600000441;1000000742;1;60000003;11000000;5;;0
2023;600000442;1000000747;1;60000175;11000024;4;0;0
2023;600000443;1000000748;1;60000114;11000016;;;0
2023;600000444;1000000750;1;60000143;11000020;5;;0
2023;600000445;1000000754;1;60000079;11000011;9;;0
2023;600000446;1000000755;1;60000182;11000025;5;;0
2023;600000447;1000000756;1;60000091;11000012;5;;0
2023;600000448;1000000757;1;60000110;11000015;5;;0
2023;600000449;1000000761;1;60000172;11000024;5;;0
2023;600000450;1000000763;1;60000038;11000005;9;;0
2023;600000451;1000000765;1;60000118;11000016;9;;0
2023;600000452;1000000766;1;60000114;11000016;5;;0
2023;600000453;1000000767;1;60000120;11000017;5;;0
2023;600000454;1000000768;1;60000119;11000016;5;;0
2023;600000455;1000000771;1;60000078;11000011;2;;0
2023;600000456;1000000773;1;60000025;11000003;5;1;0
2023;600000457;1000000774;1;60000053;11000007;5;1;0
2023;600000458;1000000776;1;60000049;11000006;;;0
2023;600000459;1000000777;1;60000007;11000000;5;;0
2023;600000460;1000000778;1;60000098;11000013;5;;0
2023;600000461;1000000779;1;60000126;11000017;4;;0
2023;600000462;1000000780;1;60000092;11000013;9;;0
2023;600000463;1000000781;1;60000035;11000004;5;;0
2023;600000464;1000000782;1;60000052;11000007;2;;0
2023;600000465;1000000783;0;60000211;11000030;5;;0
2023;600000466;1000000784;1;60000109;11000015;9;0;0
2023;600000467;1000000785;1;60000068;11000009;9;;0
2023;600000468;1000000787;1;60000102;11000014;5;;0
2023;600000469;1000000791;1;60000004;11000000;5;;0
2023;600000470;1000000792;1;60000003;11000000;;;1
2023;600000471;1000000793;1;60000044;11000006;2;;0
2023;600000472;1000000794;1;60000086;11000012;9;;0
2023;600000473;1000000798;1;60000011;11000001;5;;0
2023;600000474;1000000799;1;60000143;11000020;5;0;0
2023;600000475;1000000800;1;60000008;11000001;5;;0
2023;600000476;1000000801;1;60000095;11000013;5;;0
2023;600000477;1000000804;1;60000168;11000023;5;;0
2023;600000478;1000000805;1;60000030;11000004;5;;0
2023;600000479;1000000808;1;60000023;11000003;2;;0
2023;600000480;1000000809;1;60000129;11000018;9;;0
2023;600000481;1000000810;0;60000204;11000029;5;;0
2023;600000482;1000000811;1;60000127;11000018;5;0;0
2023;600000483;1000000812;1;60000190;11000027;2;1;0
2023;600000484;1000000813;1;60000003;11000000;5;;0
2023;600000485;1000000819;1;60000135;11000019;5;;0
2023;600000486;1000000820;1;60000090;11000012;5;;0
2023;600000487;1000000821;1;60000208;11000029;9;;0
2023;600000488;1000000822;1;60000082;11000011;;;0
2023;600000489;1000000824;1;60000012;11000001;2;;0
2023;600000490;1000000826;1;60000145;11000020;5;0;0
2023;600000491;1000000828;1;60000002;11000000;4;;0
2023;600000492;1000000831;1;60000019;11000002;5;;0
2023;600000493;1000000832;;60000182;11000025;;;0
2023;600000494;1000000837;1;60000193;11000027;9;;0
2023;600000495;1000000838;0;60000090;11000012;9;;0
2023;600000496;1000000839;1;60000013;11000001;5;;0
2023;600000497;1000000840;1;60000208;11000029;2;;1
2023;600000498;1000000842;0;60000079;11000011;;0;0
2023;600000499;1000000847;1;60000055;11000007;5;;0
2023;600000500;1000000849;1;60000053;11000007;9;;0
2023;600000501;1000000850;0;60000146;11000020;4;;0
2023;600000502;1000000851;1;60000072;11000010;5;1;0
2023;600000503;1000000853;1;60000085;11000012;5;;0
2023;600000504;1000000854;1;60000035;11000004;5;1;0
2023;600000505;1000000856;1;60000212;11000030;5;;0
2023;600000506;1000000859;1;60000167;11000023;9;;0
2023;600000507;1000000864;;60000092;11000013;5;1;0
2023;600000508;1000000865;1;60000126;11000017;5;;0
2023;600000509;1000000866;;60000035;11000004;4;;0
2023;600000510;1000000867;1;60000034;11000004;5;;0
