NU_ANO;ID_TURMA;TP_MEDIACAO_DIDATICO_PEDAGO;NU_DIAS_ATIVIDADE;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;QT_MATRICULAS;TX_HR_INICIAL;CO_ENTIDADE
2020;30000055;1;5;14;1;0;0;39.9104518610984;7;11000007
2020;30000056;1;5;17;1;0;0;26.2983471460175;7;11000007
2020;30000057;1;5;2;0;0;0;32.6683279711288;7;11000008
2020;30000058;1;5;17;1;0;;39.4613007111475;13;11000008
2020;30000059;1;5;15;1;0;0;17.8771802179981;7;11000008
2020;30000060;1;5;71;1;0;0;19.6628816486336;7;11000008
2020;30000061;1;5;15;1;0;0;6.5286077465862;12;11000008
2020;30000062;1;5;20;1;0;0;23.9371729306877;13;11000008
2020;30000063;1;5;19;1;0;0;16.0834512256552;7;11000008
2020;30000064;1;5;41;1;0;0;10.6805765433237;8;11000009
2020;30000065;1;5;1;1;1;0;17.7648313345853;13;11000009
2020;30000066;1;5;;1;;0;14.7210521532688;7;11000009
2020;30000067;1;5;1;1;0;0;32.3309661328094;13;11000009
2020;30000068;1;5;;;0;0;18.4438918696251;7;11000009
2020;30000069;1;5;26;1;0;;30.9163222691277;7;11000009
2020;30000070;1;5;16;1;0;0;25.6211083588423;7;11000009
2020;30000071;1;1;15;1;0;0;30.1936249431456;10;11000010
2020;30000072;1;5;20;1;0;0;15.9308210774325;13;11000010
2020;30000073;1;5;;1;0;0;12.0011751845013;7;11000010
2020;30000074;1;5;1;1;1;0;22.1302956496365;8;11000010
2020;30000075;1;6;26;;0;0;26.5411072715651;12;11000010
2020;30000076;1;5;25;1;0;0;29.3527987293201;19;11000010
2020;30000077;1;5;70;0;0;0;39.5183859164827;13;11000010
2020;30000078;1;5;21;1;0;;19.3697319333442;13;11000011
2020;30000079;1;5;2;1;0;0;18.2944644128438;7;11000011
2020;30000080;1;5;2;0;;0;21.8459835982649;7;11000011
2020;30000081;1;5;2;1;0;0;8.73713099770248;8;11000011
2020;30000082;1;5;40;1;;0;36.7401202633046;7;11000011
2020;30000083;1;5;2;;0;0;10.2246641719248;7;11000011
2020;30000084;1;5;17;1;0;0;2.2561593586579;8;11000011
2020;30000085;1;5;14;1;;0;24.903141071205;7;11000012
2020;30000086;1;5;14;1;0;0;11.3491589683108;7;11000012
2020;30000087;1;5;21;1;0;0;10.2882304417435;7;11000012
2020;30000088;1;6;21;1;0;0;18.5526854430791;12;11000012
2020;30000089;1;5;15;1;0;0;18.7290894347243;7;11000012
2020;30000090;1;5;41;1;0;0;17.0682688979432;13;11000012
2020;30000091;1;6;16;1;0;1;17.3508033624385;13;11000012
2020;30000092;1;5;2;1;0;;4.30260611698031;7;11000013
2020;30000093;1;5;1;1;1;0;31.9872701513814;9;11000013
2020;30000094;1;5;15;1;0;0;36.5606105984189;13;11000013
2020;30000095;1;5;;1;0;0;21.9909000829794;13;11000013
2020;30000096;1;2;25;1;0;0;17.7668272787705;13;11000013
2020;30000097;1;5;14;1;0;0;21.5502240970964;13;11000013
2020;30000098;1;5;18;1;0;0;22.3615326024592;13;11000013
2020;30000099;1;5;41;1;0;0;41.387625111267;13;11000014
2020;30000100;1;2;1;0;0;0;33.4457516352413;7;11000014
2020;30000101;1;5;17;1;0;0;23.721795864054;8;11000014
2020;30000102;1;5;17;1;0;0;5.79157736618072;13;11000014
2020;30000103;1;5;21;1;;;12.2681704026181;7;11000014
2020;30000104;1;5;22;1;1;;25.8281028284691;7;11000014
2020;30000105;1;5;27;1;0;0;33.4246189073892;7;11000014
2020;30000106;1;5;27;1;0;0;22.7936631344492;6;11000015
2020;30000107;1;5;26;1;0;0;11.4602742858697;7;11000015
2020;30000108;1;5;27;1;0;;21.5291580117773;18;11000015
2020;30000109;1;5;19;1;;;42.1735583087429;13;11000015
2020;30000110;1;5;1;1;0;;24.9594526874134;7;11000015
2020;30000111;1;5;23;1;0;0;18.1689993445762;13;11000015
2020;30000112;1;5;1;1;;0;0.386855346150696;7;11000015
2020;30000113;1;2;16;1;0;1;19.0776454275474;13;11000016
2020;30000114;1;5;19;0;0;0;30.114589887904;13;11000016
2020;30000115;1;2;1;1;1;0;7.9171298656147;13;11000016
2020;30000116;1;5;16;1;0;0;33.7734118280932;13;11000016
2020;30000117;1;5;18;0;0;0;15.9629088491201;7;11000016
2020;30000118;1;6;1;1;0;1;22.8695766525343;13;11000016
2020;30000119;1;5;41;1;0;0;36.6766027482227;7;11000016
2020;30000120;1;5;15;1;0;0;12.8116134533193;13;11000017
2020;30000121;1;5;21;1;0;0;29.7530736916233;13;11000017
2020;30000122;1;5;1;0;0;1;25.3012797343545;13;11000017
2020;30000123;1;5;20;1;0;0;6.33625860325992;13;11000017
2020;30000124;1;5;2;;0;0;17.1692709638737;11;11000017
2020;30000125;1;5;14;1;0;0;22.9853665592382;17;11000017
2020;30000126;1;1;20;1;0;0;9.09583344962448;13;11000017
2020;30000127;1;5;18;1;0;0;18.7476717566606;13;11000018
2020;30000128;1;5;2;0;0;0;27.5282158128684;13;11000018
2020;30000129;1;5;;1;0;0;17.9500101497397;13;11000018
2020;30000130;1;5;16;1;0;0;8.95932350330986;8;11000018
2020;30000131;1;5;71;1;;0;34.2123855561949;7;11000018
2020;30000132;1;5;16;1;0;0;15.8366875224747;7;11000018
2020;30000133;1;5;18;1;0;0;13.1177481452469;7;11000018
2020;30000134;1;5;20;1;0;0;24.5292860632762;19;11000019
2020;30000135;1;5;17;1;0;0;9.88766433810815;19;11000019
2020;30000136;1;5;1;1;0;0;9.72413472388871;13;11000019
2020;30000137;1;5;21;1;0;0;23.5934490573127;7;11000019
2020;30000138;1;5;2;1;0;0;24.5910550650442;13;11000019
2020;30000139;1;5;15;1;0;0;29.0413883726578;7;11000019
2020;30000140;1;5;;1;0;0;39.0166418445297;13;11000019
2020;30000141;1;5;14;1;0;0;7.60363652044907;12;11000020
2020;30000142;1;5;2;1;;1;0.592016542796046;12;11000020
2020;30000143;1;5;26;1;0;;8.63452135608532;19;11000020
2020;30000144;1;5;25;1;0;0;15.9136264936533;7;11000020
2020;30000145;1;5;16;1;0;0;20.9683293141425;7;11000020
2020;30000146;1;5;21;1;0;;14.2205191685352;7;11000020
2020;30000147;1;5;15;1;;;26.7547445420641;7;11000020
2020;30000148;1;5;2;1;0;0;42.9619545633905;13;11000021
2020;30000149;1;5;2;0;0;0;29.9583539188607;13;11000021
2020;30000150;1;5;69;1;0;0;0.603367923758924;11;11000021
2020;30000151;1;5;2;1;0;0;18.1906603942625;13;11000021
2020;30000152;1;5;64;0;1;0;28.2928242094349;13;11000021
2020;30000153;1;5;;1;0;0;23.5953268224839;13;11000021
2020;30000154;1;5;1;1;0;0;30.6822660882026;12;11000021
2020;30000155;1;5;15;1;0;0;21.9287158801453;7;11000022
2020;30000156;1;5;14;1;;0;13.9708380403463;7;11000022
2020;30000157;1;5;1;1;0;0;24.3348677895265;7;11000022
2020;30000158;1;5;2;1;0;0;24.192800937104;7;11000022
2020;30000159;1;5;2;1;;0;30.075123849907;7;11000022
2020;30000160;1;5;17;1;0;0;11.5722999689169;7;11000022
2020;30000161;1;5;27;1;0;0;25.9134462460643;7;11000022
2020;30000162;1;1;14;1;1;0;22.9111098197755;7;11000023
2020;30000163;1;5;20;1;1;0;23.7712830563542;13;11000023
2020;30000164;1;5;2;1;0;0;10.2645831452683;7;11000023
2020;30000165;1;5;1;1;0;0;15.0087340201717;13;11000023
2020;30000166;1;5;;1;0;;9.06964600575157;12;11000023
2020;30000167;1;5;;1;0;0;43.9138450874016;13;11000023
2020;30000168;1;5;1;1;0;0;7.7234397190623;19;11000023
2020;30000169;1;5;;1;0;0;23.0938761986326;13;11000024
2020;30000170;1;5;14;1;0;0;3.493129927665;13;11000024
2020;30000171;1;5;14;1;;0;11.3096842416562;13;11000024
2020;30000172;1;6;;1;1;0;32.7072446073871;13;11000024
2020;30000173;1;5;32;1;0;;23.4378488748334;12;11000024
2020;30000174;1;5;18;1;0;0;8.97037375159562;14;11000024
2020;30000175;1;5;26;0;0;0;19.101795448456;10;11000024
2020;30000176;1;5;16;1;0;0;2.358600681182;19;11000025
2020;30000177;1;5;;1;0;0;33.759124643635;13;11000025
2020;30000178;1;5;2;1;0;0;12.077073616907;13;11000025
2020;30000179;1;5;1;1;;0;14.8403693819419;7;11000025
2020;30000180;1;3;20;1;;0;32.9944997207494;13;11000025
2020;30000181;1;5;2;1;0;0;3.05741619784385;13;11000025
2020;30000182;1;5;27;1;0;0;26.571486732224;13;11000025
2020;30000183;1;5;25;1;0;0;7.2785701721441;12;11000026
2020;30000184;1;5;2;1;0;0;32.4998825406656;7;11000026
2020;30000185;1;5;41;;0;0;10.419766071951;13;11000026
2020;30000186;1;5;25;1;0;1;26.2983736910392;11;11000026
2020;30000187;1;5;17;;0;0;18.4391954531893;7;11000026
2020;30000188;1;6;19;1;1;0;14.1594116531778;7;11000026
2020;30000189;1;3;14;1;;0;41.7275012731552;13;11000026
2020;30000190;1;5;27;;0;0;31.0825924985111;13;11000027
2020;30000191;1;5;23;1;0;0;8.0449321938213;13;11000027
2020;30000192;1;5;21;1;0;;33.2786067822017;7;11000027
2020;30000193;1;4;2;1;0;0;32.4651201775996;7;11000027
2020;30000194;1;5;18;1;1;0;11.4449511121493;7;11000027
2020;30000195;1;5;25;1;0;;29.115927943727;13;11000027
2020;30000196;1;5;21;1;0;0;25.880241957726;13;11000027
2020;30000197;1;5;14;;0;1;14.3052386785857;8;11000028
2020;30000198;1;5;14;1;0;0;2.55586985964328;7;11000028
2020;30000199;1;5;2;0;0;0;29.1008658534847;7;11000028
2020;30000200;1;5;26;1;;0;27.670085938531;19;11000028
2020;30000201;1;5;1;;0;0;5.08670746348798;7;11000028
2020;30000202;1;5;18;1;;0;10.2697558342479;19;11000028
2020;30000203;1;5;69;1;0;0;8.63894968433306;7;11000028
2020;30000204;1;5;26;1;;0;35.296897218097;13;11000029
2020;30000205;1;5;1;1;0;0;29.8757306017214;13;11000029
2020;30000206;1;5;;1;0;0;20.5821080065798;7;11000029
2020;30000207;1;5;1;0;0;0;8.31402103090659;7;11000029
2020;30000208;1;5;;1;0;0;1.1864208127372;7;11000029
2020;30000209;1;5;2;1;0;0;1.98797075776383;13;11000029
2020;30000210;1;5;;1;0;0;34.7879154658876;8;11000029
2020;30000211;1;5;19;1;0;0;32.3357964943862;13;11000030
2020;30000212;1;5;69;1;0;0;31.9688160568476;7;11000030
2020;30000213;1;5;19;1;0;0;7.55676925671287;7;11000030
2020;30000214;1;5;2;0;0;0;27.6044914571103;7;11000030
2020;30000215;1;5;22;1;0;0;44.7565622027032;13;11000030
2020;30000216;1;5;2;1;0;;29.577113855863;7;11000030
2020;30000217;1;5;16;1;0;0;9.70815205387771;13;11000030
