NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2022;500000468;1000000708;1;50000007;11000000;5;;0
2022;500000469;1000000709;1;50000086;11000012;9;;0
2022;500000470;1000000710;1;50000116;11000016;5;;0
2022;500000471;1000000713;1;50000076;11000010;5;;0
2022;500000472;1000000715;1;50000211;11000030;5;;0
2022;500000473;1000000717;1;50000102;11000014;5;;0
2022;500000474;1000000719;1;50000207;11000029;5;;0
2022;500000475;1000000724;1;50000048;11000006;5;;0
2022;500000476;1000000726;1;50000100;11000014;2;;0
2022;500000477;1000000727;1;50000089;11000012;5;;0
2022;500000478;1000000728;1;50000182;11000025;5;;0
2022;500000479;1000000729;1;50000038;11000005;;0;0
2022;500000480;1000000731;;50000115;11000016;5;;0
2022;500000481;1000000734;1;50000133;11000018;9;;0
2022;500000482;1000000735;1;50000079;11000011;4;;0
2022;500000483;1000000736;1;50000050;11000007;4;;0
2022;500000484;1000000737;1;50000128;11000018;9;;0
2022;500000485;1000000738;1;50000005;11000000;5;1;0
2022;500000486;1000000739;1;50000100;11000014;5;;0
2022;500000487;1000000742;;50000058;11000008;9;;0
2022;500000488;1000000747;1;50000126;11000017;9;;0
2022;500000489;1000000748;1;50000022;11000003;5;;0
2022;500000490;1000000750;1;50000081;11000011;5;;0
2022;500000491;1000000754;1;50000211;11000030;9;;0
2022;500000492;1000000755;1;50000037;11000005;5;;0
2022;500000493;1000000756;1;50000126;11000017;9;;0
2022;500000494;1000000757;1;50000102;11000014;5;;0
2022;500000495;1000000761;1;50000010;11000001;5;;0
2022;500000496;1000000763;1;50000131;11000018;5;;0
2022;500000497;1000000765;1;50000130;11000018;5;;0
2022;500000498;1000000766;1;50000030;11000004;;1;0
2022;500000499;1000000767;1;50000054;11000007;9;;0
2022;500000500;1000000768;1;50000151;11000021;5;;0
2022;500000501;1000000769;1;50000099;11000014;4;0;0
2022;500000502;1000000771;1;50000124;11000017;5;;0
2022;500000503;1000000773;;50000151;11000021;;;0
2022;500000504;1000000774;1;50000086;11000012;5;;0
2022;500000505;1000000776;1;50000162;11000023;5;;0
2022;500000506;1000000777;;50000066;11000009;5;;0
2022;500000507;1000000778;1;50000067;11000009;9;;0
2022;500000508;1000000779;0;50000191;11000027;9;1;0
2022;500000509;1000000780;1;50000007;11000000;5;;0
2022;500000510;1000000781;1;50000083;11000011;2;;0
2022;500000511;1000000782;0;50000144;11000020;5;;0
