NU_ANO;ID_TURMA;TP_MEDIACAO_DIDATICO_PEDAGO;NU_DIAS_ATIVIDADE;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;QT_MATRICULAS;TX_HR_INICIAL;CO_ENTIDADE
2021;20000123;1;5;2;0;0;0;26.375415047165;7;11000017
2021;20000124;1;5;;1;0;0;28.5739424285712;8;11000017
2021;20000125;1;5;1;1;0;0;31.4388819361338;13;11000017
2021;20000126;1;6;1;;;0;16.497460741899;15;11000017
2021;20000127;1;6;2;1;0;0;12.1608802329283;7;11000018
2021;20000128;1;5;17;1;0;0;10.7503221669467;13;11000018
2021;20000129;1;5;;1;;0;40.8134874380194;6;11000018
2021;20000130;1;2;18;;0;0;27.3016145984875;12;11000018
2021;20000131;1;5;14;1;0;0;26.4849928664044;7;11000018
2021;20000132;1;5;14;;0;0;45.4392705280334;13;11000018
2021;20000133;1;5;2;1;;0;23.171050022589;7;11000018
2021;20000134;1;5;1;1;0;0;40.8583594514057;8;11000019
2021;20000135;1;5;70;1;;0;39.5121904839762;7;11000019
2021;20000136;1;5;70;1;;0;6.02132792200428;13;11000019
2021;20000137;1;5;2;1;0;0;20.3942324625095;7;11000019
2021;20000138;1;5;56;1;0;0;23.6827224018052;;11000019
2021;20000139;1;5;14;1;;0;5.5915152747184;7;11000019
2021;20000140;1;6;2;1;;0;26.7286112179281;12;11000019
2021;20000141;1;5;15;1;0;;44.0919202920049;13;11000020
2021;20000142;1;5;2;0;;0;15.8256235162262;13;11000020
2021;20000143;1;5;2;1;0;0;19.4153563971631;7;11000020
2021;20000144;1;5;1;1;0;0;42.8364375936799;7;11000020
2021;20000145;1;5;15;1;0;0;26.6751255871495;13;11000020
2021;20000146;1;5;16;1;0;0;18.4526461242931;13;11000020
2021;20000147;1;5;1;1;0;0;20.5401748514269;8;11000020
2021;20000148;1;5;2;1;0;0;16.2568031527335;8;11000021
2021;20000149;1;5;2;1;0;0;28.1077373356093;7;11000021
2021;20000150;1;5;1;0;1;0;32.6811657202197;13;11000021
2021;20000151;1;5;2;0;0;0;22.0910464514745;7;11000021
2021;20000152;1;5;1;1;0;0;16.9380052256165;7;11000021
2021;20000153;1;5;18;1;0;0;41.3257743027061;7;11000021
2021;20000154;1;5;20;1;;0;15.6119026048109;7;11000021
2021;20000155;1;5;25;1;0;0;13.6051246176939;13;11000022
2021;20000156;1;6;19;1;0;0;17.9359344831901;13;11000022
2021;20000157;1;5;14;1;0;0;24.5514587233774;7;11000022
2021;20000158;1;5;1;1;1;0;11.9615938056959;12;11000022
2021;20000159;1;5;19;1;0;0;29.6704232922057;7;11000022
2021;20000160;1;5;15;;0;0;22.465476800804;18;11000022
2021;20000161;1;5;41;1;0;0;33.5176466320409;7;11000022
2021;20000162;1;5;;1;0;0;44.6106505142525;13;11000023
2021;20000163;1;5;16;1;0;0;23.7035152656026;7;11000023
2021;20000164;1;5;17;0;0;0;23.0184693136252;13;11000023
2021;20000165;1;5;41;1;0;0;14.4731740155257;7;11000023
2021;20000166;1;5;19;1;0;0;20.8213565762853;19;11000023
2021;20000167;1;5;14;1;0;;15.0843674994539;13;11000023
2021;20000168;1;5;15;1;0;0;23.3279000684852;13;11000023
2021;20000169;1;5;1;;0;0;9.80275482370052;13;11000024
2021;20000170;1;5;19;1;;0;14.9787481329404;15;11000024
2021;20000171;1;5;20;;0;0;23.759663782781;7;11000024
2021;20000172;1;5;1;1;0;0;41.1359727364034;13;11000024
2021;20000173;1;5;15;1;0;0;18.0568933262257;13;11000024
2021;20000174;1;5;;1;0;0;33.5332390022231;7;11000024
2021;20000175;1;5;17;0;0;0;46.3065983592533;7;11000024
2021;20000176;1;5;1;0;0;0;5.64507186412811;13;11000025
2021;20000177;1;5;15;1;0;0;21.072811874561;7;11000025
2021;20000178;1;5;1;1;0;;17.2442834337708;7;11000025
2021;20000179;1;6;21;1;0;0;44.3392749158666;7;11000025
2021;20000180;1;5;;1;0;0;35.9592295605689;13;11000025
2021;20000181;1;5;71;1;0;0;41.2778702848591;7;11000025
2021;20000182;1;5;1;1;0;0;16.3156870877137;13;11000025
2021;20000183;1;5;41;1;1;0;34.9714536177926;7;11000026
2021;20000184;1;5;32;1;0;0;12.0654775158037;13;11000026
2021;20000185;1;5;19;1;0;0;20.1011184087256;7;11000026
2021;20000186;1;5;26;1;0;0;20.6610285015777;12;11000026
2021;20000187;1;5;16;1;0;0;22.1249793885509;13;11000026
2021;20000188;1;6;2;1;0;0;42.0752997770906;7;11000026
2021;20000189;1;5;;1;0;;40.7108500674367;13;11000026
2021;20000190;1;5;18;1;0;0;4.4135125586763;12;11000027
2021;20000191;1;5;25;1;0;;31.1499915117165;13;11000027
2021;20000192;1;5;2;1;0;0;21.6708386447281;7;11000027
2021;20000193;1;1;2;1;0;0;29.5990464227507;13;11000027
2021;20000194;1;5;1;1;0;0;46.3005740619265;8;11000027
2021;20000195;1;1;2;1;0;0;15.8927630408434;7;11000027
2021;20000196;1;2;21;1;1;1;33.8192069544457;8;11000027
2021;20000197;1;5;41;1;0;0;11.49945534789;7;11000028
2021;20000198;1;5;41;;0;0;13.9104923416162;7;11000028
2021;20000199;1;5;;1;0;0;3.79938414786011;7;11000028
2021;20000200;1;5;27;;0;0;13.3694075929234;13;11000028
2021;20000201;1;5;2;;;0;34.4335963907652;8;11000028
2021;20000202;1;5;2;1;0;1;8.23396678688005;19;11000028
2021;20000203;1;5;1;1;0;0;28.4830374505837;12;11000028
2021;20000204;1;2;17;1;0;0;28.2643789486028;19;11000029
2021;20000205;1;5;17;1;0;0;0.301745161414146;19;11000029
2021;20000206;1;5;25;;0;0;31.6377384118969;7;11000029
2021;20000207;1;6;;;0;0;7.23797272739466;18;11000029
2021;20000208;1;5;20;1;0;0;12.9186132377945;13;11000029
2021;20000209;1;1;14;;0;0;11.4002814990236;7;11000029
2021;20000210;1;5;14;1;0;0;23.3977856949205;7;11000029
2021;20000211;1;5;20;1;0;0;21.8040871471167;7;11000030
2021;20000212;1;5;16;1;0;0;24.6213477246929;7;11000030
2021;20000213;1;5;2;1;0;0;9.61558480421081;19;11000030
2021;20000214;1;5;18;1;;0;19.2965195813449;7;11000030
2021;20000215;1;5;1;1;;0;13.7077908738283;13;11000030
2021;20000216;1;5;16;1;0;0;2.8976698871702;13;11000030
2021;20000217;1;6;21;;0;0;12.7769653518917;8;11000030
