CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000025;40000014;400000014;2021;11;1;3;1;;00002804;00000007;00000013;00004328;1;0;1;0;;;;;;;;;;0;1;0;0;11000001;9;20;5;1;0;0;0;1;0;0
1000000026;40000119;400000015;2021;19;2;3;1;;00004416;00000005;;00005094;1;0;0;;;;;;;;;;;0;1;0;0;11000016;5;2;5;1;0;0;0;1;0;0
1000000027;40000004;400000016;2021;23;2;0;1;;00004845;00000007;;00002292;1;0;0;;;;;;;;;;0;0;1;0;1;11000000;;19;5;1;1;0;0;1;0;0
1000000028;40000015;400000017;2021;12;1;1;1;;00000537;00000003;;00003002;1;0;0;;;;;0;;0;;;;0;1;0;0;11000002;5;;5;1;0;0;0;1;0;0
1000000029;40000217;400000018;2021;7;1;1;1;;00004207;00000007;00000009;00000997;1;0;0;;;;;;0;;;;;0;1;0;0;11000030;5;69;2;1;0;0;0;1;0;0
1000000030;40000092;400000019;2021;8;2;0;1;;00001074;00000002;;00003608;1;0;1;0;;;0;;;;;1;;0;1;0;0;11000013;5;1;5;1;0;0;0;1;0;0
1000000032;40000156;400000020;2021;19;2;0;1;;00004547;00000006;00000014;00000874;1;0;0;;0;;;0;0;;;;;0;1;0;0;11000022;9;;5;1;1;0;0;1;0;0
1000000035;40000090;400000022;2021;7;2;1;1;;00004427;00000007;00000024;;1;0;1;0;;1;;;0;0;;;;0;1;0;0;11000012;5;26;5;1;0;0;0;1;0;0
1000000036;40000046;400000023;2021;17;2;1;1;;00000066;00000002;;;1;0;0;;;;;0;;;0;;;0;1;0;0;11000006;5;14;5;1;0;0;0;1;0;0
1000000037;40000035;400000024;2021;14;1;3;1;;00002610;00000001;00000003;;1;0;0;;;;0;;;;;0;;0;1;0;0;11000004;9;27;5;1;0;0;0;1;0;0
1000000038;40000151;400000025;2021;23;1;1;1;;00003856;00000001;;;1;0;1;;;1;;;;;0;;;0;1;;0;11000021;5;22;5;1;0;0;0;1;0;0
1000000039;40000008;400000026;2021;20;1;1;1;;00003760;00000001;00000004;00002178;1;0;0;;;;;;;;;;;0;1;0;0;11000001;5;1;5;1;0;0;0;1;0;0
1000000040;40000132;400000027;2021;19;1;1;1;;00003546;00000006;00000021;;1;0;0;0;;;;;0;;;;;0;1;0;0;11000018;5;21;5;1;0;0;0;1;0;0
1000000042;40000168;400000028;2021;17;2;1;1;;00000337;00000003;;;1;0;0;0;;;;;;;0;;0;0;1;0;0;11000023;5;14;5;1;0;0;0;1;0;0
1000000045;40000212;400000029;2021;4;2;1;1;;00001820;00000002;00000012;;2;0;0;0;0;;;0;;;0;;;0;1;0;0;11000030;;25;5;1;0;0;0;1;0;0
1000000046;40000115;400000030;2021;6;1;0;1;;00004859;00000007;00000012;00003743;1;0;0;;;;;0;1;;;;0;0;1;;0;11000016;9;;5;1;0;0;0;1;0;0
1000000047;40000090;400000031;2021;10;2;1;1;;00004162;00000003;;00002803;1;0;0;;0;;;;;0;;;;0;1;0;0;11000012;9;26;5;1;0;0;0;1;0;0
1000000048;40000091;400000032;2021;36;2;0;1;;00003040;00000007;00000006;;1;0;0;;;;;;;;;;;0;1;0;0;11000012;4;2;2;1;0;0;0;1;0;1
1000000050;40000072;400000034;2021;13;1;0;1;;00002831;00000003;00000017;00000091;1;0;0;;;1;;1;;;;;;0;1;0;0;11000010;9;;5;1;0;0;0;1;0;0
1000000051;40000144;400000035;2021;13;2;1;1;;00003140;00000005;;00005232;1;0;1;;;;;0;;0;;0;;0;1;0;0;11000020;2;;6;1;0;0;0;1;0;1
1000000052;40000122;400000036;2021;19;2;0;1;;00003312;00000006;;00003659;1;0;0;;;;;;;;;;;0;1;1;0;11000017;5;26;5;1;0;0;0;1;0;0
1000000053;40000061;400000037;2021;21;1;0;1;;00002271;00000001;00000024;00001938;1;0;1;;;1;;;;;;;;;1;0;1;11000008;9;14;5;1;0;0;0;1;0;0
1000000055;40000064;400000038;2021;8;1;1;1;;00004765;00000005;;;1;0;0;0;;;;;;;;;0;0;1;0;0;11000009;5;1;5;1;0;0;0;1;0;0
1000000056;40000198;400000039;2021;9;1;0;1;;00002132;00000001;00000010;;2;0;0;;;;;;;0;;0;;0;1;1;0;11000028;9;1;5;1;0;0;0;1;0;0
1000000057;40000074;400000040;2021;18;2;3;1;;00004995;00000005;00000021;;2;0;0;0;;1;;;0;;;;;0;1;0;0;11000010;9;25;5;1;0;0;0;1;0;0
1000000058;40000101;400000041;2021;15;2;1;1;;00002613;00000006;;;2;0;0;;0;;0;;;;;;;0;1;1;0;11000014;2;25;5;1;0;0;0;1;0;1
1000000060;40000093;400000042;2021;9;1;1;1;;00002620;00000002;00000027;00004402;2;0;1;;0;0;;;;0;0;;;0;1;0;0;11000013;5;1;5;1;0;0;0;1;0;0
1000000062;40000024;400000043;2021;8;1;3;1;;00003499;00000003;;00002840;1;0;0;;1;;;;;;;;;0;1;0;0;11000003;4;17;1;1;0;0;0;1;0;0
1000000064;40000191;400000044;2021;7;1;3;1;;00000455;00000004;00000018;00001367;1;0;0;;;;;;;;;;;0;1;0;0;11000027;5;71;6;1;0;0;0;1;0;0
1000000065;40000006;400000045;2021;18;1;3;1;;00000977;00000007;;;1;0;0;;0;;;;;;;;;0;1;0;0;11000000;5;16;5;1;0;0;0;1;0;0
1000000066;40000129;400000046;2021;15;2;3;1;;00002561;00000001;00000025;;1;0;0;;;;;;;;;0;;0;1;0;0;11000018;5;20;1;1;0;0;0;1;0;0
1000000067;40000054;400000047;2021;7;1;3;1;;00001747;00000004;00000008;00002189;1;0;1;;0;1;;;;0;;0;;0;1;0;0;11000007;5;;5;1;0;0;0;1;0;0
1000000068;40000135;400000048;2021;9;2;0;1;;00004313;00000004;00000020;00003916;1;0;0;;;;;;;;;;0;0;1;0;0;11000019;5;16;5;1;0;0;0;1;0;0
1000000069;40000030;400000049;2021;14;1;0;1;;00002496;00000007;00000007;00000323;1;0;0;;;;;;0;;;;;0;1;0;0;11000004;9;2;5;1;0;0;0;1;0;0
1000000070;40000122;400000050;2021;17;2;1;1;;00003048;00000005;;;1;0;0;;;0;;;;;;0;;0;1;0;;11000017;5;26;5;1;0;0;0;1;0;0
1000000071;40000071;400000051;2021;18;2;0;1;;00003383;00000002;;;1;0;0;;;;;0;;;;;;0;1;0;0;11000010;5;16;5;1;0;0;0;1;0;0
1000000072;40000115;400000052;2021;14;2;3;1;;00001366;00000002;00000001;00003834;1;0;0;;;;0;;;;0;0;;0;1;0;0;11000016;2;;5;1;0;0;0;1;0;0
1000000073;40000027;400000053;2021;12;1;3;1;;00003517;00000002;00000001;00002719;1;0;1;;0;1;;;0;;;;0;0;1;1;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000074;40000175;400000054;2021;14;2;0;1;;00001973;00000001;00000020;;1;0;0;;;;0;0;0;;0;;0;0;1;0;0;11000024;5;15;5;1;0;0;0;1;0;0
1000000075;40000166;400000055;2021;9;2;2;1;;00003902;00000002;00000002;00004359;1;0;0;0;;;0;;;0;;;;0;1;0;1;11000023;5;1;3;1;0;0;0;1;0;0
1000000078;40000064;400000057;2021;11;1;0;1;;00002427;00000007;00000010;;1;0;1;;;0;;;;;;;;0;1;0;0;11000009;5;1;5;1;0;0;0;1;0;0
1000000079;40000212;400000058;2021;17;2;0;1;;00001828;00000003;00000020;;1;0;0;;0;;;;;;;0;;0;1;0;0;11000030;5;25;5;1;0;0;0;1;0;0
1000000080;40000095;400000059;2021;20;1;3;1;;00001648;00000003;00000027;00001619;1;0;0;;;0;;;;;;;;0;1;0;0;11000013;9;2;1;1;0;0;0;1;0;0
1000000081;40000082;400000060;2021;18;2;1;1;;00004135;00000004;;;1;0;0;;;;;;;;;;;0;1;0;0;11000011;9;1;5;1;0;0;0;1;0;1
1000000082;40000077;400000061;2021;13;2;3;1;;00004706;00000003;00000006;00002835;1;0;0;;;;;;;;;0;;0;1;0;1;11000010;5;15;5;1;0;0;0;1;0;0
1000000083;40000061;400000062;2021;10;2;0;1;;00003843;00000007;00000022;00004008;1;0;0;0;;;;;;;;;;0;1;0;1;11000008;5;14;5;1;0;0;0;1;0;0
1000000084;40000046;400000063;2021;21;1;3;1;;00005530;00000003;;00000858;1;0;0;;;0;;;;;;;;0;1;;;11000006;5;14;5;1;0;0;0;1;0;0
1000000085;40000138;400000064;2021;20;1;0;1;;00001087;00000002;;;1;0;0;;;;;;;;;;;0;1;0;0;11000019;5;69;5;1;0;0;0;1;0;0
1000000086;40000209;400000065;2021;14;1;3;1;;00002818;00000003;00000022;00003323;1;0;1;;;;;;;;;;0;0;1;0;0;11000029;;19;5;1;0;0;0;1;0;0
1000000088;40000123;400000067;2021;16;1;3;1;;00001583;00000006;00000019;00002718;1;0;0;;0;;;;;;;;;;1;0;0;11000017;5;71;5;1;0;0;0;1;0;0
1000000089;40000178;400000068;2021;15;2;3;1;;00002421;00000001;00000020;;2;0;0;;;1;;;;;;;;0;1;0;;11000025;5;2;5;1;0;0;0;1;0;0
1000000091;40000151;400000069;2021;17;2;3;1;;00003688;00000004;;;1;0;0;0;;;;;;;;;;0;1;0;0;11000021;5;22;5;1;0;0;0;1;0;0
1000000092;40000096;400000070;2021;14;1;3;1;;00003644;00000004;00000008;;1;0;0;;;;0;;;;0;0;;0;1;0;0;11000013;5;;5;1;0;0;0;1;0;0
1000000093;40000154;400000071;2021;24;1;3;1;;00000034;00000002;00000018;00000622;1;0;0;;;;;;;;;;0;0;1;0;0;11000021;5;;5;1;0;0;0;1;0;0
1000000094;40000018;400000072;2021;5;2;3;1;;00002354;00000007;;;1;0;0;;1;;;;;;;;;0;1;0;0;11000002;5;1;5;1;0;0;0;1;0;0
1000000096;40000041;400000074;2021;13;1;1;1;;00003437;00000003;00000014;00000147;1;1;0;;;;0;;;0;0;;;0;1;0;0;11000005;5;2;5;1;0;0;0;1;0;0
1000000097;40000014;400000075;2021;11;1;0;1;;00004037;00000006;00000008;00001362;1;0;0;;;;0;;;;;;;;1;0;0;11000001;5;20;5;1;0;0;0;1;0;0
1000000098;40000113;400000076;2021;8;1;1;1;;00001783;00000001;;00005402;1;0;0;;;0;;;;;;;;0;1;0;;11000016;5;15;6;1;0;0;0;1;0;0
1000000100;40000208;400000077;2021;10;2;0;1;;00004217;00000005;00000009;;1;0;0;;;;;;0;;;0;;0;1;0;0;11000029;5;2;5;1;0;0;0;1;0;0
1000000101;40000162;400000078;2021;14;1;3;1;;00000279;00000002;;;1;0;0;;;;;;1;;0;;;0;1;0;0;11000023;5;1;5;1;0;0;0;1;0;0
1000000102;40000154;400000079;2021;14;2;0;1;;00002005;00000004;00000013;00000298;1;0;1;;;;;;;;;0;;0;1;0;0;11000021;5;;5;1;0;0;0;1;0;0
1000000103;40000195;400000080;2021;19;1;1;1;;00004225;00000004;00000025;;1;0;0;;;;;;;;;;;0;1;0;0;11000027;9;26;5;1;0;0;0;1;0;0
1000000106;40000209;400000082;2021;8;1;1;1;;00001913;00000007;00000007;00005099;2;0;0;;;;;0;;;;;0;0;1;0;0;11000029;5;19;5;1;0;0;0;1;0;0
1000000107;40000201;400000083;2021;8;2;0;1;;00001309;00000005;00000020;00002485;2;0;0;0;;0;;;;;;;;0;1;0;0;11000028;4;15;5;1;0;0;0;1;0;0
1000000108;40000149;400000084;2021;11;1;5;1;;00003180;00000006;00000021;;1;0;0;0;;;0;;0;;;0;;0;1;0;0;11000021;5;;5;1;0;0;0;1;0;0
1000000111;40000063;400000087;2021;7;1;1;1;;00005125;00000004;00000010;00001792;1;0;0;;;;;;;;;;;0;1;0;0;11000008;5;16;5;1;0;0;0;1;0;0
1000000112;40000057;400000088;2021;8;2;0;1;;00001452;00000004;;;1;0;0;;;0;0;;;;;;;0;1;;0;11000008;2;2;5;1;0;0;0;1;0;1
1000000113;40000137;400000089;2021;12;2;3;1;;00001706;00000007;;00000103;1;0;1;0;;;0;;;;;1;;0;1;0;0;11000019;9;1;5;1;0;0;0;1;0;0
1000000115;40000078;400000090;2021;11;2;3;1;;00003080;00000006;00000018;00003665;1;0;1;;;;;;;0;;0;;0;1;0;0;11000011;9;16;5;1;0;0;0;1;0;0
1000000119;40000157;400000091;2021;7;1;1;1;;00003452;00000001;00000006;00001209;1;0;0;;;;;;0;;0;;;0;1;0;0;11000022;5;22;3;1;0;0;0;1;0;0
1000000120;40000041;400000092;2021;13;2;3;1;;00003878;00000003;00000019;00002690;1;0;0;;;;;;0;;;;;0;1;0;0;11000005;5;2;5;1;1;0;0;1;0;0
1000000122;40000186;400000093;2021;20;1;0;1;;00003211;00000001;00000003;;1;0;0;;0;;;;0;;;;0;0;1;0;0;11000026;9;16;5;1;0;0;0;1;0;0
1000000124;40000104;400000094;2021;9;1;0;1;;00003620;00000003;00000023;;1;0;;;;;;;;;;;;0;1;0;0;11000014;9;2;5;1;0;0;0;1;0;0
1000000125;40000010;400000095;2021;19;1;1;1;;00002974;00000002;00000005;00002463;2;0;0;;;;;;;;;;;0;1;0;0;11000001;5;41;5;1;0;0;0;1;0;0
1000000126;40000174;400000096;2021;5;2;0;1;;00002633;00000005;;00004864;1;0;0;;;;0;;;;0;;;0;1;0;0;11000024;5;20;5;1;0;0;0;1;0;0
1000000132;40000134;400000099;2021;10;1;0;1;;00002821;00000003;00000027;00004018;1;0;0;;;;;;;;;;;0;1;0;0;11000019;5;18;5;1;0;0;0;1;0;0
1000000133;40000070;400000100;2021;25;1;2;1;;00002158;00000001;00000009;00000449;1;0;0;;;;;;;0;0;0;0;0;1;0;0;11000009;5;22;5;1;0;0;0;1;0;0
1000000134;40000158;400000101;2021;7;2;1;1;;00000289;00000004;00000004;00001995;1;0;1;;;;;1;0;;;;;0;1;0;0;11000022;2;1;5;1;0;0;0;1;0;0
1000000135;40000058;400000102;2021;20;1;0;1;;00000289;00000007;;00003063;1;0;;;;;;0;;;;;;0;1;1;0;11000008;5;56;5;1;0;0;0;1;0;0
1000000137;40000176;400000103;2021;16;2;1;1;;00000947;00000005;;;1;0;0;;0;;0;;;;;;;0;1;0;0;11000025;5;19;5;1;0;0;0;1;0;0
1000000138;40000183;400000104;2021;8;2;1;1;;;00000003;00000001;;2;0;0;;;;;;;;;;;0;1;0;0;11000026;5;22;5;1;0;0;0;1;0;0
1000000139;40000209;400000105;2021;10;2;3;1;;00000173;00000007;00000004;00004403;1;0;0;0;;;0;;;;;;;0;1;0;0;11000029;5;19;5;1;0;0;0;1;0;0
1000000140;40000083;400000106;2021;18;1;3;1;;00005409;00000002;00000022;00001149;1;0;1;;;;;;;;;;0;0;1;0;0;11000011;5;14;5;1;0;0;0;1;0;1
1000000141;40000010;400000107;2021;16;1;1;1;;00002780;00000006;;00000573;1;0;0;;;;;;;;;;;0;1;0;0;11000001;5;41;5;1;0;0;0;1;0;0
1000000143;40000079;400000109;2021;21;1;2;1;;00003968;00000001;;;1;0;1;;;;;0;;;;;;0;1;0;0;11000011;5;1;5;1;0;0;0;1;0;0
1000000144;40000044;400000110;2021;8;2;1;1;;00002701;00000004;00000019;00003592;2;0;0;;;;0;;0;0;;;;0;1;0;0;11000006;5;41;5;1;0;0;0;1;0;0
1000000145;40000169;400000111;2021;21;2;3;1;;00003000;00000003;00000012;00002441;1;0;0;0;;;;;;;;;;0;1;0;0;11000024;2;1;5;1;0;0;0;1;0;0
1000000146;40000093;400000112;2021;18;2;0;1;;00005031;00000001;;;1;0;0;0;;1;;;;;;;;0;1;0;0;11000013;9;1;5;1;0;0;0;1;0;0
1000000148;40000200;400000113;2021;15;1;1;1;;00000280;00000001;00000022;00005206;1;0;0;;;;;0;0;0;;;;0;1;0;0;11000028;5;19;5;1;0;0;0;1;0;0
1000000150;40000039;400000115;2021;9;2;0;1;;00000276;00000003;00000022;;1;0;0;;;;;;;0;;;;0;1;0;0;11000005;5;2;5;1;0;0;0;1;0;0
1000000153;40000208;400000117;2021;19;1;1;1;;00005392;00000004;00000008;00003849;1;0;0;0;;;;;;0;;;;0;1;0;;11000029;5;2;5;1;0;0;0;1;0;0
1000000154;40000068;400000118;2021;9;2;0;1;;00003377;00000007;00000024;00002436;1;1;0;;;;;;;;;;;0;1;0;0;11000009;5;19;5;1;0;0;0;1;0;0
1000000156;40000119;400000119;2021;18;1;0;1;;00001289;00000005;00000011;;2;0;0;;;;;;;;;;0;0;1;0;0;11000016;5;2;5;1;0;0;0;1;0;0
1000000157;40000175;400000120;2021;17;2;0;1;;00000705;00000001;00000011;00003945;1;0;1;;;;0;;;;;0;;0;1;0;0;11000024;9;15;5;1;0;0;0;1;0;0
1000000158;40000065;400000121;2021;18;2;0;1;;00005274;00000004;;00003587;2;0;0;;;;;0;;;;;;0;1;0;0;11000009;5;25;5;1;0;0;0;1;0;0
1000000159;40000159;400000122;2021;9;1;3;1;;00005169;00000003;00000018;00003035;1;0;0;;;1;;0;;;0;0;0;0;1;0;0;11000022;5;21;5;1;0;0;0;1;0;0
1000000160;40000060;400000123;2021;24;1;1;1;;00002469;00000006;00000014;;1;0;0;;;;;;;;;;;0;1;0;0;11000008;5;19;5;1;0;0;0;1;0;0
1000000162;40000166;400000124;2021;20;1;0;1;;00005499;00000007;00000019;00005414;2;0;0;;;;;;0;;0;;;0;1;0;0;11000023;5;1;3;1;0;0;0;1;0;0
1000000163;40000210;400000125;2021;14;1;1;1;;00005037;00000005;00000027;00003856;2;0;1;0;0;1;;;;;;;;0;1;0;0;11000029;5;21;5;1;0;0;0;1;0;0
1000000164;40000164;400000126;2021;11;2;3;1;;00001677;00000002;;;2;0;0;;;;;;;;;;;0;1;0;0;11000023;9;21;6;1;0;0;0;1;0;0
1000000165;40000039;400000127;2021;18;2;0;1;;00002630;00000003;;00003026;1;0;0;;0;;;;;;;;;0;1;0;0;11000005;5;2;5;1;0;0;0;1;0;0
1000000168;40000036;400000129;2021;16;1;3;1;;00001780;00000003;00000004;00003187;1;0;0;;;;0;;;;;0;;0;1;0;0;11000005;9;;5;1;0;0;0;1;0;0
1000000170;40000134;400000131;2021;8;1;1;1;;00005297;00000006;00000026;00004179;1;0;0;;0;;0;;;;;;;0;1;0;0;11000019;5;18;5;1;0;0;0;1;0;0
1000000172;40000124;400000133;2021;19;1;3;1;;00003334;00000001;00000014;;1;0;0;;;;;;1;;;;;0;1;0;0;11000017;5;21;5;1;0;0;0;1;0;0
1000000173;40000201;400000134;2021;12;2;0;1;;00005064;00000006;00000012;00005060;1;0;0;;0;;;;;;;;;0;1;0;0;11000028;5;15;5;1;0;0;0;1;0;0
1000000175;40000044;400000135;2021;18;1;1;1;;00000525;00000005;00000027;00005222;1;0;0;;;;;;;;;;0;0;1;0;0;11000006;9;41;5;1;0;0;0;1;0;0
1000000176;40000075;400000136;2021;7;2;1;1;;00000451;00000004;00000011;00002358;1;0;0;;;;;1;;;;;0;0;1;0;0;11000010;9;26;5;1;0;0;0;1;0;0
1000000177;40000078;400000137;2021;20;1;1;1;;00003711;00000006;00000023;00000112;2;0;0;;;0;0;;;;;0;0;0;1;0;0;11000011;5;16;5;1;0;0;0;1;0;0
1000000178;40000052;400000138;2021;21;2;0;1;;00003672;00000001;;;1;0;0;;;;;;;;;;;0;1;0;0;11000007;5;16;5;1;0;0;0;1;0;0
1000000179;40000142;400000139;2021;8;1;0;1;;00003723;00000003;00000014;00001012;1;0;0;0;;;;;;0;0;;;0;1;0;0;11000020;5;14;5;1;0;0;0;1;0;0
1000000180;40000022;400000140;2021;5;2;0;1;;00000635;00000004;;00001879;1;0;0;;1;;;;;;0;1;0;0;1;0;0;11000003;9;20;6;1;0;0;0;1;0;0
1000000181;40000180;400000141;2021;22;2;1;1;;00001351;00000004;;00002617;1;0;0;0;;;;;;;;;0;0;1;0;0;11000025;4;21;5;1;0;0;0;1;0;1
1000000183;40000186;400000142;2021;15;2;0;1;;00004354;00000005;00000020;00004879;1;0;1;;;;;;;;;;;0;1;0;0;11000026;5;16;5;1;0;0;0;1;0;0
1000000184;40000185;400000143;2021;8;1;3;1;;00002653;00000005;00000016;00000458;1;0;0;0;0;;;;0;;;;;0;1;0;0;11000026;5;41;5;1;0;0;0;1;0;0
1000000185;40000180;400000144;2021;8;2;2;1;;00001230;00000005;00000027;00000207;1;0;0;;;1;;;;;;;;0;1;0;0;11000025;2;21;5;1;0;0;0;1;0;0
1000000186;40000095;400000145;2021;5;1;0;1;;00005414;00000005;00000016;00003161;1;1;0;;0;;;;0;;0;;;0;1;0;0;11000013;5;2;1;1;0;0;0;1;0;0
1000000188;40000169;400000147;2021;18;2;1;1;;00000743;00000007;00000015;;1;0;0;;0;;;0;0;;;;;0;1;0;0;11000024;5;1;5;1;0;0;0;1;0;0
1000000190;40000175;400000148;2021;14;1;3;1;;00000770;00000005;00000023;;1;0;0;0;;;;;;;;;;0;1;0;0;11000024;;15;5;1;0;0;0;1;0;0
1000000192;40000016;400000150;2021;18;1;1;1;;00000681;00000002;;00002475;2;0;0;0;0;;;;;;0;;;0;1;0;0;11000002;5;20;5;1;0;0;0;1;0;0
1000000195;40000095;400000151;2021;17;1;0;1;;00004383;00000006;;;1;0;0;;;0;;;;0;0;;0;0;1;0;0;11000013;9;2;1;1;0;0;0;1;0;1
1000000196;40000169;400000152;2021;11;2;3;1;;00003258;00000007;;00000128;1;0;0;;;1;;;;0;;0;;0;1;0;0;11000024;5;1;5;1;0;0;0;1;0;0
1000000197;40000181;400000153;2021;16;1;3;1;;00001229;00000006;00000026;;1;0;0;;;1;0;;0;;;0;;0;1;0;0;11000025;5;17;5;1;0;0;0;1;0;0
1000000198;40000165;400000154;2021;8;1;3;1;;00004278;00000001;;00001985;1;0;1;0;;;0;;;;0;;;0;1;0;0;11000023;5;40;5;1;0;0;0;1;0;0
1000000199;40000168;400000155;2021;8;2;1;1;;00002663;00000002;00000009;00002593;1;0;0;;;;;;;;;0;;0;1;0;0;11000023;9;14;5;1;1;0;0;1;0;0
1000000200;40000086;400000156;2021;6;2;3;1;;00005202;00000007;00000020;;1;0;1;;;;0;;0;;;;0;0;1;;0;11000012;5;15;5;1;0;0;0;1;0;0
1000000203;40000212;400000158;2021;12;1;0;1;;00003626;00000003;00000003;00003558;1;0;0;;;;;;;;;;;0;1;0;0;11000030;5;25;5;1;0;0;0;1;0;0
1000000204;40000003;400000159;2021;18;2;1;1;;00000554;00000007;;;1;0;0;0;;1;;;;;;;;0;1;0;0;11000000;9;2;5;1;0;0;0;1;0;0
1000000205;40000021;400000160;2021;12;1;3;1;;00001801;00000006;00000011;;1;0;0;;0;;;;;0;0;;;0;1;0;0;11000002;2;41;5;1;0;0;0;1;0;0
1000000206;40000123;400000161;2021;34;1;3;1;;00005041;00000004;;00004060;1;0;0;0;;;;;;0;;;0;;1;0;0;11000017;5;71;5;1;0;0;0;1;0;0
1000000207;40000111;400000162;2021;12;1;0;1;;00003198;00000001;;00004961;1;0;1;;;1;;;;;;;;0;1;0;0;11000015;5;25;5;1;0;0;0;1;0;0
1000000208;40000179;400000163;2021;14;2;3;1;;00002404;00000005;00000011;00003959;1;0;0;;1;;;0;;0;;;;0;1;0;0;11000025;5;2;5;1;0;0;0;1;0;0
1000000209;40000073;400000164;2021;15;2;0;1;;00003159;00000002;00000006;00003554;2;0;0;;;;;;;0;;;0;0;1;0;0;11000010;5;41;5;1;0;0;0;1;0;0
1000000212;40000195;400000166;2021;13;2;1;1;;00001163;00000004;;00003684;1;0;0;;;1;;0;;;;;;0;1;0;0;11000027;5;26;5;1;0;0;0;1;0;0
1000000213;40000087;400000167;2021;17;1;1;1;;00004945;00000002;00000007;00003106;1;0;0;;;1;;0;;0;;;0;;1;0;0;11000012;5;15;2;1;0;0;0;1;0;0
