CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000058;40000038;400000041;2023;15;2;1;1;;00002739;00000005;;00001255;2;0;0;;;;;;;;;;;0;1;0;0;11000005;9;1;5;1;0;0;0;1;0;0
1000000060;40000146;400000042;2023;9;1;1;1;;00005061;00000008;;;1;0;0;0;;;;0;;0;;;;0;1;0;1;11000020;5;15;5;1;0;0;0;1;0;0
1000000062;40000090;400000043;2023;8;1;3;1;;00005016;00000003;;;1;0;0;;;;;;;0;;;;0;1;0;0;11000012;5;19;2;1;0;0;0;1;0;0
1000000064;40000163;400000044;2023;7;1;3;1;;00000538;00000004;00000023;;1;0;1;;;;0;;;;;;;0;1;0;0;11000023;5;;5;1;0;0;0;1;0;0
1000000065;40000087;400000045;2023;18;1;3;1;;00002923;00000009;;;1;0;0;;;;;0;;0;;;0;0;1;;0;11000012;5;21;5;1;0;0;0;1;0;0
1000000066;40000063;400000046;2023;15;2;3;1;;00002663;00000007;;;2;0;1;;;;;;;;0;;;0;1;0;0;11000008;5;;5;1;0;0;0;1;0;0
1000000067;40000137;400000047;2023;7;1;3;1;;00004809;00000001;00000019;00002077;1;0;0;;;;;;;;;;;0;1;0;0;11000019;5;21;1;1;0;0;0;1;0;0
1000000068;40000128;400000048;2023;9;2;0;1;;00002396;00000007;;00002983;1;0;0;;;1;0;;;0;;;0;0;1;0;0;11000018;5;64;5;1;0;0;0;1;0;0
1000000070;40000184;400000050;2023;17;2;1;1;;00003624;00000002;00000012;00005038;1;0;;0;;;;0;;0;;0;;0;1;;0;11000026;5;2;5;1;0;0;0;1;0;0
1000000071;40000043;400000051;2023;18;2;0;1;;00000198;00000005;00000022;00002304;1;0;0;;;;0;;;;;;;0;1;0;0;11000006;;1;5;1;0;0;0;1;0;0
1000000072;40000214;400000052;2023;14;2;3;1;;00000189;00000004;00000004;00003735;2;0;1;0;;;;;;;;;;0;1;0;0;11000030;5;1;5;1;0;0;0;1;0;0
1000000074;40000174;400000054;2023;14;2;0;1;;00004412;00000009;;;1;0;0;;;;;;;;;;;0;1;0;0;11000024;5;;5;1;0;0;0;1;0;0
1000000077;40000083;400000056;2023;13;1;0;1;;00005029;00000004;00000015;;2;0;0;;;;;;0;;;;;0;1;0;0;11000011;5;1;2;1;0;0;0;1;0;0
1000000080;40000038;400000059;2023;20;1;3;1;;00000822;00000007;00000008;;2;0;0;;;;;0;;0;;0;;0;1;0;0;11000005;5;1;5;1;0;0;0;1;0;0
1000000081;40000028;400000060;2023;18;2;1;1;;00004287;00000009;;00003136;1;0;0;;1;1;;0;;;;;0;0;1;0;;11000003;9;20;5;1;0;0;0;1;0;0
1000000083;40000054;400000062;2023;10;2;0;1;;00003361;00000002;00000020;;1;0;0;;0;;;;;;;;;0;1;;0;11000007;5;15;5;1;0;0;0;1;0;0
1000000084;40000156;400000063;2023;21;1;3;1;;00002457;00000007;;00003918;2;0;0;;;;;;;;;;;0;1;0;0;11000022;5;32;5;1;0;0;0;1;0;0
1000000085;40000156;400000064;2023;20;1;0;1;;00002382;00000008;;00002378;1;0;0;;;;;;;;;;;0;1;0;1;11000022;5;32;5;1;0;0;0;1;0;0
1000000086;40000145;400000065;2023;14;1;3;1;;00004931;00000007;00000017;00004055;1;0;0;;;1;0;;;;0;0;;0;1;0;0;11000020;5;1;5;1;0;0;0;1;0;0
1000000087;40000153;400000066;2023;16;1;3;1;;00002782;00000002;00000007;;1;0;0;0;;;;;;;;;;0;1;0;0;11000021;5;20;5;1;0;0;0;1;0;0
1000000088;40000112;400000067;2023;16;1;3;1;;00002177;00000002;00000012;00001297;1;0;0;;0;;;;;;;;;0;1;0;0;11000015;2;1;5;1;0;0;0;1;0;0
1000000089;40000077;400000068;2023;15;2;3;1;;00005320;00000003;;;1;0;1;;;;;;;;;;;0;1;0;0;11000010;5;40;2;1;0;0;0;1;0;0
1000000091;40000163;400000069;2023;17;2;3;1;;00000650;00000007;;00000554;2;0;0;0;;;;;0;0;;;0;0;1;0;0;11000023;;;5;1;0;0;0;1;0;0
1000000092;40000035;400000070;2023;14;1;3;1;;00002612;00000008;00000021;;1;0;1;;;;;;0;;;;;0;1;0;1;11000004;5;14;5;1;0;0;0;1;0;0
1000000093;40000049;400000071;2023;24;1;3;1;;00001660;00000009;00000009;00002342;1;0;0;;;;0;;0;;;;;0;1;0;0;11000006;9;40;5;1;0;0;0;1;0;0
1000000094;40000016;400000072;2023;5;2;3;1;;00003494;00000003;00000014;00004701;2;0;0;;;;;;;;0;;;0;1;0;0;11000002;5;;5;1;0;0;0;1;0;0
1000000095;40000083;400000073;2023;8;2;1;1;;00005329;00000004;00000019;00002593;2;0;0;;;;;;;;;;;0;1;0;0;11000011;5;1;2;1;0;0;0;1;0;0
1000000097;40000066;400000075;2023;11;1;0;1;;00004598;00000004;00000003;;1;0;1;;;;;;;;0;0;;0;1;0;0;11000009;5;2;5;1;0;0;0;1;0;0
1000000098;40000109;400000076;2023;8;1;1;1;;00003129;00000009;00000004;00002791;2;0;0;;;1;;;;;;;;0;1;0;0;11000015;9;22;5;1;0;0;0;1;0;0
1000000100;40000100;400000077;2023;10;2;0;1;;00005160;00000009;00000017;;2;0;1;;;;;;;;0;;0;0;1;0;0;11000014;5;18;5;1;0;0;0;1;0;0
1000000101;40000199;400000078;2023;14;1;3;1;;00000038;00000008;;;1;0;0;;1;0;;;;0;;0;;0;1;0;;11000028;;;2;1;0;0;0;1;0;0
1000000103;40000026;400000080;2023;19;1;1;1;;00000526;00000006;;00003460;1;0;0;;;;;;;0;;;;0;1;0;0;11000003;5;;5;1;0;0;0;1;0;0
1000000106;40000138;400000082;2023;8;1;1;1;;00003619;00000009;00000015;00004855;2;0;1;;;1;0;;;;;;;0;1;0;0;11000019;5;16;5;1;0;0;0;1;0;0
1000000107;40000021;400000083;2023;8;2;0;1;;00002021;00000004;00000018;;1;0;0;;;;;;;;;;;0;1;0;0;11000002;5;15;5;1;0;0;0;1;0;0
1000000108;40000036;400000084;2023;11;1;5;1;;00003703;00000008;;;1;0;0;0;;1;;;0;0;;;0;0;1;;0;11000005;5;41;5;1;0;0;0;1;0;0
1000000109;40000157;400000085;2023;17;1;3;1;;00001759;00000006;00000008;;1;0;0;;;;;;;;;;;;1;0;0;11000022;5;18;5;1;0;0;0;1;0;0
1000000110;40000132;400000086;2023;20;1;3;1;;00004065;00000006;00000012;00001568;1;0;0;;;0;;0;;;;0;0;0;1;0;0;11000018;9;14;1;1;0;0;0;1;0;0
1000000111;40000100;400000087;2023;7;1;1;1;;00000495;00000005;;00000814;2;0;0;;;;;0;0;;0;;;0;1;;0;11000014;9;18;5;1;0;0;0;1;0;0
1000000112;40000166;400000088;2023;8;2;0;1;;00003567;00000006;00000017;00000207;1;0;0;;;;;;;;;;;0;1;1;0;11000023;9;41;1;1;0;0;0;1;0;0
1000000113;40000027;400000089;2023;12;2;3;1;;00004542;00000005;;00003009;1;0;0;;;;0;0;;;;;;0;1;1;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000115;40000088;400000090;2023;11;2;3;1;;00004886;00000007;00000014;;1;0;0;0;;;;0;;0;0;;;0;1;0;1;11000012;5;19;5;1;0;0;0;1;0;0
1000000119;40000145;400000091;2023;7;1;1;1;;00004012;00000001;00000024;;2;0;0;;0;;0;;;;;;;0;1;0;0;11000020;4;1;5;1;0;0;0;1;0;1
1000000120;40000162;400000092;2023;13;2;3;1;;00003173;00000004;;00003450;1;0;0;0;;;0;;;;;;;0;1;0;0;11000023;9;2;5;1;0;0;0;1;0;0
1000000122;40000112;400000093;2023;20;1;0;1;;00001864;00000007;00000024;;1;0;0;;;0;;;0;;0;;;0;1;0;0;11000015;2;1;5;1;0;0;0;1;0;0
1000000124;40000058;400000094;2023;9;1;0;1;;00000584;00000006;00000016;00004861;1;0;0;;0;;;;;;;;;0;1;0;0;11000008;;1;5;1;0;0;0;1;0;0
1000000125;40000088;400000095;2023;19;1;1;1;;00001975;00000006;;00000705;1;0;0;;;;;;;;;;;0;1;0;0;11000012;5;19;5;1;0;0;0;1;0;0
1000000126;40000152;400000096;2023;5;2;0;1;;00004906;00000004;;00003708;1;0;0;0;;1;;;;;;;;0;1;1;0;11000021;5;2;5;1;0;0;0;1;0;0
1000000128;40000141;400000097;2023;14;2;3;1;;00000693;00000003;00000008;;1;0;1;;;;;;;;;;;0;1;0;0;11000020;9;27;5;1;0;0;0;1;0;0
1000000131;40000171;400000098;2023;20;2;3;1;;00002429;00000009;00000021;;1;0;0;;;;;;0;;0;;;0;1;0;0;11000024;5;18;5;1;0;0;0;1;0;0
1000000132;40000068;400000099;2023;10;1;0;1;;00005554;00000009;;00001691;1;1;0;;;;;;;;0;;;;1;0;0;11000009;9;;5;1;0;0;0;1;0;0
1000000133;40000048;400000100;2023;25;1;2;1;;00005172;00000005;;00000484;1;0;1;;;;;;0;;0;0;;0;1;0;0;11000006;;14;5;1;0;0;0;1;0;0
1000000135;40000196;400000102;2023;20;1;0;1;;00001744;00000003;;00001163;1;0;0;0;;;;;;;;;;0;1;1;0;11000027;5;41;1;1;0;0;0;1;0;0
1000000137;40000029;400000103;2023;16;2;1;1;;00002162;00000006;00000010;00002694;1;0;0;0;;;;1;;;0;;;0;1;0;0;11000004;;22;5;1;0;0;0;1;0;0
1000000138;40000175;400000104;2023;8;2;1;1;;00001432;00000005;;;1;0;0;;1;;;;;;0;;;0;1;0;0;11000024;9;1;5;1;0;0;0;1;0;0
1000000139;40000069;400000105;2023;10;2;3;1;;00002863;00000005;00000005;00003269;2;0;0;;;;;;0;0;;;;0;1;0;0;11000009;4;17;5;1;0;0;0;1;0;0
1000000140;40000042;400000106;2023;18;1;3;1;;00003646;00000005;00000011;00004690;1;0;0;;1;;;0;;;;;;0;1;0;0;11000005;9;27;5;1;0;0;0;1;0;0
1000000145;40000064;400000111;2023;21;2;3;1;;00002956;00000002;;00001922;1;0;0;;;;;;;;;;;0;1;0;0;11000009;5;2;5;1;0;0;0;1;0;0
1000000146;40000075;400000112;2023;18;2;0;1;;00000109;00000008;;00001441;1;0;0;;;;;;;;;;;0;1;0;0;11000010;5;21;5;1;0;0;0;1;0;0
1000000148;40000174;400000113;2023;15;1;1;1;;00005202;00000004;00000020;00002047;1;0;0;;;;;;;;;;;0;1;0;1;11000024;5;;5;1;1;0;0;1;0;0
1000000149;40000170;400000114;2023;18;2;1;1;;00000264;00000009;00000015;;1;0;0;;;;;;;;;0;0;0;1;0;0;11000024;4;17;6;1;0;0;0;1;0;0
1000000151;40000064;400000116;2023;13;2;1;1;;00001657;00000001;;;1;0;0;;;;0;;;;;;;0;1;0;;11000009;5;2;5;1;0;0;0;1;0;0
1000000153;40000007;400000117;2023;19;1;1;1;;00000103;00000008;;00002393;1;0;0;;0;;;0;;;0;;;0;1;0;0;11000000;5;16;5;1;0;0;0;1;0;0
1000000154;40000215;400000118;2023;9;2;0;1;;00000360;00000007;00000019;;1;0;0;;;;;;0;;;;0;0;1;;0;11000030;5;14;5;1;0;0;0;1;0;0
1000000156;40000115;400000119;2023;18;1;0;1;;00001366;00000006;00000001;00000770;1;0;0;0;;;;0;;;;;0;0;1;0;0;11000016;;41;5;1;0;0;0;1;0;0
1000000157;40000175;400000120;2023;17;2;0;1;;00005555;00000005;;;1;0;0;;0;;;0;;0;;;;0;1;0;0;11000024;5;1;5;1;0;0;0;1;0;0
1000000158;40000088;400000121;2023;18;2;0;1;;00000154;00000006;00000008;00001661;1;0;0;0;;;;;;;;;;0;1;0;;11000012;5;19;5;1;0;0;0;1;0;0
1000000159;40000053;400000122;2023;9;1;3;1;;00004731;00000001;00000013;;2;0;0;;0;1;0;;;;;;;0;1;0;;11000007;4;2;5;1;0;0;0;1;0;0
1000000160;40000125;400000123;2023;24;1;1;1;;00001038;00000004;;;2;0;0;;;;;;;0;0;;;0;1;0;0;11000017;2;27;5;1;0;0;0;1;0;0
1000000163;40000155;400000125;2023;14;1;1;1;;00000515;00000007;00000006;00004601;1;0;0;;;;;;;;0;;;0;1;0;0;11000022;4;69;5;1;0;0;0;1;0;0
1000000164;40000014;400000126;2023;11;2;3;1;;00000109;00000007;00000023;;1;0;0;0;;;;;;;;;;0;1;0;0;11000001;9;1;5;1;0;0;0;1;0;0
1000000165;40000139;400000127;2023;18;2;0;1;;00003935;00000004;00000005;;1;0;0;;;;;;;;;;;;1;0;0;11000019;9;25;5;1;0;0;0;1;0;0
1000000167;40000038;400000128;2023;15;1;3;1;;00000316;00000003;00000020;00000420;1;0;0;;;0;;;;;;;0;0;1;0;0;11000005;5;1;5;1;0;0;0;1;0;0
1000000168;40000009;400000129;2023;16;1;3;1;;00000889;00000005;00000019;;2;0;0;0;;;0;;;0;;0;;0;1;0;0;11000001;5;41;6;1;0;0;0;1;0;0
1000000169;40000006;400000130;2023;18;1;1;1;;00000101;00000009;;00001487;1;0;0;;;;;;0;;;;;0;1;;0;11000000;5;19;2;1;0;0;0;1;0;0
1000000170;40000099;400000131;2023;8;1;1;1;;00001280;00000004;;00000450;1;0;0;0;;1;;;1;;0;;;0;1;0;0;11000014;9;17;5;1;0;0;0;1;0;0
1000000171;40000134;400000132;2023;19;1;0;1;;00005116;00000006;00000006;;2;0;0;;;;;0;;;;;;0;1;;0;11000019;9;18;5;1;0;0;0;1;0;0
1000000173;40000029;400000134;2023;12;2;0;1;;00000367;00000005;00000008;;1;0;0;;;;;;;;;;0;0;1;0;0;11000004;2;22;5;1;0;0;0;1;0;1
1000000175;40000126;400000135;2023;18;1;1;1;;00001991;00000004;00000022;;1;0;;0;;;;;;;;;0;0;1;0;0;11000017;9;18;5;1;0;0;0;1;0;0
1000000176;40000118;400000136;2023;7;2;1;1;;00002678;00000007;00000016;00004237;1;0;0;;0;;;0;;0;;0;;0;1;0;0;11000016;5;1;5;1;0;0;0;1;0;0
1000000177;40000092;400000137;2023;20;1;1;1;;00002066;00000005;00000002;00001945;1;0;0;;;;;;;;;;;0;1;0;1;11000013;5;19;5;1;0;0;0;1;0;0
1000000178;40000178;400000138;2023;21;2;0;1;;00002434;00000001;00000022;00003789;1;0;1;;;;;;;;;;;0;1;0;0;11000025;;15;5;1;0;0;0;1;0;0
1000000180;40000076;400000140;2023;5;2;0;1;;00004680;00000003;00000007;;1;0;0;;;;0;;0;;;;;0;1;1;0;11000010;5;1;5;1;0;0;0;1;0;0
1000000181;40000134;400000141;2023;22;2;1;1;;00004074;00000008;00000013;;1;0;0;0;;;0;;;0;0;0;0;0;1;0;0;11000019;5;18;5;1;0;0;0;1;0;0
1000000183;40000008;400000142;2023;15;2;0;1;;00001126;00000008;00000009;;1;0;0;;0;0;;;;;;;;0;1;0;0;11000001;5;26;5;1;0;0;0;1;0;0
1000000184;40000168;400000143;2023;8;1;3;1;;00003035;00000003;00000001;00000975;1;0;0;;;;;;;;0;;;0;1;0;0;11000023;9;;2;1;0;0;0;1;0;0
1000000185;40000097;400000144;2023;8;2;2;1;;00002754;00000008;;00004328;2;0;0;;0;;0;;;;;;0;0;1;0;0;11000013;5;18;5;1;1;0;0;1;0;0
1000000186;40000101;400000145;2023;5;1;0;1;;00003698;00000002;00000007;00004628;1;0;0;;1;;;;;;;;;0;1;0;0;11000014;;;5;1;0;0;0;1;0;0
1000000188;40000162;400000147;2023;18;2;1;1;;00000818;00000006;00000016;00005190;1;0;0;;0;;0;;;0;;;;0;1;1;0;11000023;5;2;5;1;0;0;0;1;0;0
1000000190;40000118;400000148;2023;14;1;3;1;;00005314;00000008;00000003;;1;0;0;;;;;0;;;;;0;0;1;0;0;11000016;9;1;5;1;0;0;0;1;0;0
1000000192;40000192;400000150;2023;18;1;1;1;;00004220;00000002;;00002632;1;0;0;;;;;;;;0;;;0;1;0;0;11000027;9;41;4;1;0;0;0;1;0;0
1000000195;40000044;400000151;2023;17;1;0;1;;00005288;00000008;00000025;00001766;2;0;0;;;;0;;;;;;;0;1;0;0;11000006;;41;5;1;1;0;0;1;0;0
1000000196;40000048;400000152;2023;11;2;3;1;;00005124;00000007;00000008;00002998;1;0;0;;;;;;;;0;;;0;1;0;0;11000006;5;14;5;1;0;0;0;1;0;0
1000000197;40000111;400000153;2023;16;1;3;1;;00005132;00000009;00000014;00003864;2;0;1;;;;;;;;;;;0;1;0;0;11000015;9;16;5;1;0;0;0;1;0;0
1000000198;40000107;400000154;2023;8;1;3;1;;00000383;00000005;;;1;0;0;;0;;;;;;;;0;0;1;0;0;11000015;9;18;5;1;0;0;0;1;0;0
1000000200;40000046;400000156;2023;6;2;3;1;;00001663;00000001;00000011;00005004;2;0;0;0;0;;;0;;;;;;0;1;0;0;11000006;5;41;5;1;0;0;0;1;0;0
1000000201;40000125;400000157;2023;11;1;3;1;;00002330;00000003;00000019;00003603;1;0;0;;;;;;;0;;0;0;0;1;0;0;11000017;5;27;5;1;0;0;0;1;0;0
1000000203;40000149;400000158;2023;12;1;0;1;;00001875;00000003;00000005;;2;0;0;;;1;;;;0;;;;0;1;0;0;11000021;5;25;4;1;0;0;0;1;0;0
1000000204;40000184;400000159;2023;18;2;1;1;;00003919;00000004;00000018;00003112;1;0;0;;0;;;0;0;;;;;0;1;0;;11000026;9;2;5;1;0;0;0;1;0;0
1000000205;40000001;400000160;2023;12;1;3;1;;00004554;00000001;00000023;00003043;1;0;1;;;;0;;;;;0;;;1;0;0;11000000;2;16;5;1;0;0;0;1;0;0
1000000206;40000164;400000161;2023;34;1;3;1;;00001099;00000005;00000014;00003469;1;0;0;0;0;;;;;;;0;;0;1;0;1;11000023;5;21;5;1;0;0;0;1;0;0
1000000207;40000145;400000162;2023;12;1;0;1;;00003788;00000002;00000015;;1;0;0;;;;;;;;;;;0;1;0;;11000020;9;1;5;1;0;0;0;1;0;0
1000000208;40000159;400000163;2023;14;2;3;1;;00003040;00000003;;00003343;1;0;;;;1;;0;;;;;0;0;1;0;;11000022;5;;5;1;0;0;0;1;0;0
1000000209;40000014;400000164;2023;15;2;0;1;;00004117;00000002;00000020;00005293;1;0;0;;;;;;;;0;0;;0;1;0;0;11000001;5;1;5;1;0;0;0;1;0;0
1000000210;40000042;400000165;2023;11;2;3;1;;00003469;00000003;;00004513;1;0;0;;;0;;;0;;;;;0;1;0;0;11000005;5;27;5;1;0;0;0;1;0;0
1000000213;40000073;400000167;2023;17;1;1;1;;00004592;00000009;00000011;00003019;2;0;0;0;;;;0;;0;0;;;0;1;0;0;11000010;5;2;1;1;0;0;0;1;0;0
1000000214;40000164;400000168;2023;12;1;0;1;;00000613;00000005;;;1;0;0;;;0;;;;;;;;0;1;1;1;11000023;5;21;5;1;0;0;0;1;0;0
1000000217;40000098;400000170;2023;13;2;3;1;;00000898;00000003;;00001918;1;1;1;;0;;;0;0;;;;;0;1;0;0;11000013;9;68;5;1;0;0;0;1;0;0
1000000218;40000085;400000171;2023;11;2;1;1;;00005260;00000004;;;1;0;0;;;;;;;;;0;;0;1;0;0;11000012;9;40;5;1;0;0;0;1;0;0
1000000219;40000073;400000172;2023;6;2;3;1;;00000350;00000005;;00001710;1;0;0;;;;;;1;;;;;0;1;0;0;11000010;5;2;1;1;0;0;0;1;0;0
1000000222;40000205;400000173;2023;11;2;3;1;;00004865;00000002;00000021;;2;0;0;;;;;;0;;;0;0;0;1;0;0;11000029;5;22;5;1;0;0;0;1;0;0
1000000226;40000097;400000174;2023;15;2;1;1;;00003974;00000008;00000024;00001316;1;0;;;;1;;;;;;0;;0;1;0;0;11000013;5;18;5;1;0;0;0;1;0;0
